"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Play (for) time","https://uwe-repository.worktribe.com/output/804085/play-for-time"," Patrick Crogan","Jan 26, 2015","Through their deployment of interactivity, virtualisation and simulation, videogames are prime examples of the contemporary form of what philosopher of technology, Bernard Stiegler, has termed the industrial temporal object. The experiences produced by these media are constituted in the course of the flux of the interior consciousness of the individuals engaged in following—and in the interactive era, in co-producing—the flux of their unfolding. Consequently they are at the very crux both of the individual’s own development in relation to the exterior milieu and in the mutual dynamic of individual and collective becoming that is mediated by shared experience. This paper proceeds from the conviction that a principal tendency of this crucial influence is readable in the preemptive, anticipatory temporalisation constituted in the play-time associated with mainstream videogames in their conventional, designed adoption. I offer some reflections on the challenge to individual and cultural becoming associated with this tendency toward a preemptive comportment to time. I will argue that the ludic industrial temporal object exemplifies a wider tendency toward the radical destabilization of the dynamic of individuation happening at the always technical and prosthetic nexus of the “and” between individual and collective.","Tech","University of the West of England"
"NeuroProv - A visualisation system to enhance the utility of provenance Data for neuroimaging analysis","https://uwe-repository.worktribe.com/output/804381/neuroprov-a-visualisation-system-to-enhance-the-utility-of-provenance-data-for-neuroimaging-analysis","Bilal Arshad","None","E-Science platforms such as myGRID and NeuGRID for Users are growing at an amazing rate. One of the key barriers to their widespread use in practice is the lack of provenance data to support the reasoning and verification of experimental or analysis results. Clinical researchers use workflows to orchestrate the data present in e-science platforms in order to facilitate processing. Even though most systems capture provenance data and store it, systems rarely make use of it, thus limiting the exploitation of the true potential of such provenance. This thesis investigates mechanisms to visualise provenance data for neuroimaging analysis and to provide means to exploit the true potential of provenance data. In order to achieve this, a visualisation system has been implemented based on the use-cases that have been designed following requirements elicited for neuroimaging analysis. In this research a technique has been used to address the requirements of provenance visualisation for neuroimaging analysis. The prototype system has been tested against the provenance generated by NeuGRID for Users (N4U) as a proof of concept for our research. Different workflows have been visualised to study the efficacy of the proposed solution. Furthermore, evaluation metrics have been defined to determine whether the proposed solution is suitable for the purpose of the research conducted. The results show that the proposed visualisation system enhances the utility of provenance data for neuroimaging analysis and therefore the proposed research can be used to provide value to provenance data for neuroimaging analyses.","Tech","University of the West of England"
"Characterisation and description of compressible rubbery materials for component modelling","https://uwe-repository.worktribe.com/output/804389/characterisation-and-description-of-compressible-rubbery-materials-for-component-modelling","Nathan Townsend","None","Rubbery foams and similar highly compressible rubbery solids form an important class of materials for technology. In order for components made from such materials to be modelled, in Finite Element Analysis (FEA) for example, appropriate constitutive laws are required.  The review of the literature revealed that rubbery foams lacked the array of comprehensive data sets that have been published for near-incompressible rubbery materials for example. Moreover there were important contradictions between accounts of how rubbery foams behaved at finite strains. The review of the literature also raised some doubts on what the value of Poisson’s ratio (ν) should be for such materials in simple extension – let alone in compression.  Most finite strain FEA of rubbery foams seems to use in the constitutive law a finite strain version of ν based on logarithmic strains: here called the Poisson index, υ. Some of the implications of such approaches have been explored via theory and experiments. Some doubt has thereby been cast on such approaches.  In this project experiments performed in simple compression on a normal natural rubber latex foam have confirmed that the apparent Poisson ratio can fall to very low values even at rather small strains; the apparent Young modulus can drop to low values even at very small strains. The experiments have also indicated that: ν, and therefore υ at small strain simple extension, can be well below the value of 1/3 usually assumed; the value of υ can rise as extension progresses and can exceed ½.","Tech","University of the West of England"
"Briefing for design commission evidence session 2: Health and wellbeing","https://uwe-repository.worktribe.com/output/804471/briefing-for-design-commission-evidence-session-2-health-and-wellbeing"," Laurence Carmichael","Oct 20, 2015","Briefing Notes and Context The debate about the extent to which, and in what ways, our behaviour is affected by the built environment is not new. Whilst we might use emerging technology, visualising techniques and different data streams to extrapolate how behaviour might change in different environments, there is long standing discourse and disagreement as to how we should understand behaviour – or indeed, what kind of behaviour should be encouraged. This is a substantial topic, with a lot of work already in place. This Commission will aim to review and identity the best of the research already published, in addition to unpublished work that has been submitted to the Chairs as part of the evidence-gathering process.  Health and Wellbeing Whilst a supportive built environment is not enough on its own to ensure physical activity, it does facilitate it. However, an unsupportive built environment is an effective deterrent of physical activity and exacerbates social exclusion (source: TRB. 2005, evidence submitted to the Inquiry). It is this complex relationship between the built environment and health measures which defines the extent to which building design for healthy living could influence policy in this area. Whilst there is ample evidence on how well designed office environments improve the productivity of its employees, buildings where people live also have a substantial impact on their physical and mental wellbeing. Post-occupancy evaluations of residential buildings are not commonly commissioned by developer clients, and even less so by depleted local authorities. Questions to Consider at this Evidence Session:  What metrics are used in the field of health and wellbeing to measure the impact of the built environment? Which of these has landed well with policymakers?  What can architects and planners do to improve the evidence base? How can they be empowered to be able to undertake post-occupancy surveys?  What is a good starting point to undertake whole systems redesign of policy responsibility for healthy buildings, as outlined in Marcella Ucci’s submission?  What is the changing role of Public Health England? Is their interest in being a commissioning partner in large planning projects seen to be a success so far?","Tech","University of the West of England"
"Sustainable packaging: Regulations and operational challenges in a manufacturing SME","https://uwe-repository.worktribe.com/output/804499/sustainable-packaging-regulations-and-operational-challenges-in-a-manufacturing-sme","Gareth White; David Sarpong; Vera Ndrecaj","Jan 1, 2015","Copyright © 2015, IGI Global. The issue of sustainability has attracted considerable attention over the last decade and has been accompanied by the development of stringent packaging material legislation for firms. Drawing on a single case approach, this paper examines the operational challenges faced by manufacturing SMEs as they strive to meet the expectations and requirements of increasingly demanding sustainable packaging regulations. The findings highlight the internal costs and complexities that are faced by manufacturing firms when complying with the regulations. It suggests that some firms may face financial and technical constraints that prevent them from reporting the significant efforts that they are making to improving packaging materials. More significantly it identifies the seemingly insurmountable problems that are faced by SMEs when confronted with powerful upstream or downstream supply chain partners that are resistant to improvement initiatives. This can result in organisations acting in a self-interested manner and consequently, the cumulative environmental impact of the supply chain is greater than it may be if organisations were more environmentally cooperative.","Tech","University of the West of England"
"CML/CMIR camera tests Oct 2015","https://uwe-repository.worktribe.com/output/804630/cmlcmir-camera-tests-oct-2015","Terry Flaxton; Sarah Sparke","Oct 10, 2015","Centre for Moving Image Research and Cinematographers Mailing Lists began testing cameras and Camera Prototypes together in February 2014. These involved Professional Cinematographers and various professional crew members (Camera Assistants, Digital Imaging Technicians, plus BA, MA and PhD level students and various members of UWE Staff from technical instructors, research associates and also professorial level staff. CML is a well respected international professional discussion forum run by CMIR Visiting professor Geoff Boyle. Boyle also reports the outcomes of tests at National Association of Broadcasters Convention in Los Vegas and also International Broadcasting Conference in Amsterdam. The industry pays head to these tests. They take place at the Television Studio in Bower Ashton Campus. An important issue within doing industry and academic events together is the osmotic learning process where both disciplines learn from eachother. When we broaden these out to public events then the public also takes part in the learning process.  By mid 2015 it became apparent that there was a proliferation of new cameras and prototypes on the horizon so we decided to split these into cameras retailing at below £20,000 and those above that sum to half a million.","Tech","University of the West of England"
"Investigating social presence in the voice-based chat room and the text-based forum in the Chinese online learning context","https://uwe-repository.worktribe.com/output/804666/investigating-social-presence-in-the-voice-based-chat-room-and-the-text-based-forum-in-the-chinese-online-learning-context","None","None","Social presence has long been considered to be a key factor in enhancing learning in online contexts (Garrison, Anderson & Archer, 2000; Gunawardena & Zittle, 1997; Kehrwald, 2010; Ko, 2012; Tu, 2002b). New modes of online interaction, however, require researchers to engage in constant re-evaluation of social presence theory. This study set out to investigate online mediated interaction in the voice-based chat room and the text-based forum in the context of Chinese online education. The main aims were to compare the level of social presence generated using the two technological tools, to explore how learners form an online community and to contribute to theory in this area.  A mixed-method approach was taken to investigate levels of social presence, drawing on data from 124 questionnaires, 96 postings of text messages and 3 hours and 12 minutes of voice messages collected from the text-based forum and the voice-based chat room and eight one-hour interviews with students, either individually or in pairs. The answers to the questionnaires were subjected to statistical analysis, the interactional data of both the text and voice messages were analysed using Rourke et al.’s (2001) categories and indicators of social presence while the interviews were transcribed and subjected to a more qualitative analysis.  The statistical analysis of the questionnaires showed that students tended to use text to a much greater extent than voice, probably because of technical constraints, and that students’ perceptions of social presence in the two media were not significantly different. The analysis of the interactional data revealed that the density of social presence overall was slightly higher in the voice-based chat room than in the text-based forum, but the difference between the two media was not statistically significant. However, the density scores for the interactive category were shown to be significantly higher in the voice-based than in the text-based interaction, while the opposite was the case for the cohesive category. When affective categories were compared, text and voice data were not significantly different.  As the voice-based chat room was synchronous and had the advantage of sound, students became more involved in the communication and thus a greater sense of community was created. As students developed closer relationships with each other, cohesive features could be dispensed with in the voice-based chat room, and this was why the text-based forum had a higher density of cohesive features. Voice-based interaction clearly enhances social presence and a community of learning. However, for technical reasons, it is currently recommended that students work in small groups for discussion activities and learners should have strong technical support.  From a theoretical perspective, the study underlines the need for the constant renewal of analytical tools and categories in the face of rapidly evolving interactional practice online. The multi-media resources drawn upon by students may include social media as well as university platforms and the use of emoticons, special symbols, multiple punctuation, photos and video-clips –  not to mention the use of avatars and virtual worlds, which have not been considered in the context of the current study.","Tech","University of the West of England"
"Facts4Life primary school resource: Pilot evaluation report. Full technical report","https://uwe-repository.worktribe.com/output/804799/facts4life-primary-school-resource-pilot-evaluation-report-full-technical-report"," Emma Bird; Billie Oliver","Oct 1, 2015","None","Tech","University of the West of England"
"Development of an EMG controlled hand exoskeleton for post-stroke rehabilitation","https://uwe-repository.worktribe.com/output/804887/development-of-an-emg-controlled-hand-exoskeleton-for-post-stroke-rehabilitation","Hugo Alexandre Ferreira; Ana Moital;  Sanja Dogramadzi","Oct 1, 2015","© 2015 ACM. Rehabilitation after stroke is of crucial importance since patients often have severe motor impairments that affect their daily activities. In the past decades, a number of robotic systems have been proposed for stroke rehabilitation but very few of them are available in the market. Addition- ally, because of their high costs they are not widely accessi- ble. This paper presents a light-weight hand exoskeleton controlled by patient's surface electromyography (sEMG) signals. This system could empower the patient to inten- sively exercise the hand and control its movement with his/her muscles. This would personalise the rehabilitation process since the system will respond to patient's own effort to move. sEMG signals were acquired from the healthy forearm and pattern recognition techniques were used to distinguish ex- tension and exion of the index and middle fingers. The mo- torized exoskeleton imposed the corresponding movements in the hand wearing it. Individualization of finger move- ments was accomplished with more than 95% of accuracy and opening and closing motions were established by the exoskeleton in the opposite hand.","Tech","University of the West of England"
"A simple assumed-strain quadrilateral shell element for finite strains and fracture","https://uwe-repository.worktribe.com/output/804930/a-simple-assumed-strain-quadrilateral-shell-element-for-finite-strains-and-fracture","P. Areias; J.M.A. Cesar de Sa; Rui P.R. Cardoso","Oct 13, 2015","© 2014, Springer-Verlag London. This work recovers an established technique for improving quadrilateral shell element performance in both out-of-plane and in-plane bending cases using a mixed formulation. A four-field variational principle is established and we relate, at the discrete level, the Lagrange multipliers and secondary right Cauchy–Green field with the displacement and rotation fields. This is the main contribution of this work. High coarse-mesh accuracy is observed for distorted meshes and the robustness is shown to be adequate for crack propagation simulations. A consistent director normalization is performed, as an alternative to our recent spherical interpolation. Covariant metric components are deduced and exact linearization of the shell element is performed. Full assessment of the element is accomplished, showing similar performance to more costly approaches such as enhanced assumed strain. Patch test is satisfied ab-initio and benchmarks present very accurate results. Numerical experimentation for geometrically and material nonlinear problems is presented, as well as one fracture example using our recently proposed cracked edge technique.","Tech","University of the West of England"
"Behaviour change interventions to promote physical activity in rheumatoid arthritis: a systematic review","https://uwe-repository.worktribe.com/output/805113/behaviour-change-interventions-to-promote-physical-activity-in-rheumatoid-arthritis-a-systematic-review","Louise Larkin; Stephen Gallagher;  Fiona Cramp; Charles Brand; Alexander Fraser; Norelee Kennedy","Oct 22, 2015","© 2015, Springer-Verlag Berlin Heidelberg. Research has shown that people who have rheumatoid arthritis (RA) do not usually participate in enough physical activity to obtain the benefits of optimal physical activity levels, including quality of life, aerobic fitness and disease-related characteristics. Behaviour change theory underpins the promotion of physical activity. The aim of this systematic review was to explore behaviour change interventions which targeted physical activity behaviour in people who have RA, focusing on the theory underpinning the interventions and the behaviour change techniques utilised using specific behaviour change taxonomy. An electronic database search was conducted via EBSCOhost, PubMed, Cochrane Central Register of Controlled Trials and Web of Science databases in August 2014, using Medical Subject Headings and keywords. A manual search of reference lists was also conducted. Randomised control trials which used behaviour change techniques and targeted physical activity behaviour in adults who have RA were included. Two reviewers independently screened studies for inclusion. Methodological quality was assessed using the Cochrane risk of bias tool. Five studies with 784 participants were included in the review. Methodological quality of the studies was mixed. The studies consisted of behaviour change interventions or combined practical physical activity and behaviour change interventions and utilised a large variety of behaviour change techniques. Four studies reported increased physical activity behaviour. All studies used subjective methods of assessing physical activity with only one study utilising an objective measure. There has been varied success of behaviour change interventions in promoting physical activity behaviour in people who have RA. Further studies are required to develop and implement the optimal behaviour change intervention in this population.","Tech","University of the West of England"
"Project SAM: Developing an app to provide self-help for anxiety","https://uwe-repository.worktribe.com/output/805221/project-sam-developing-an-app-to-provide-self-help-for-anxiety","Phil Topham; Praminda Caleb-Solly; Paul Matthews","Oct 1, 2015","An interdisciplinary team at the University of the West of England (UWE) was commissioned and funded to develop a mobile phone app which would provide self-help options for the management of mild to moderate anxiety. The completed app would extend the range and availability of  psychological support for student well-being at UWE and other higher education institutions.  The project team consisted of two computer scientists and one psychologist who were responsible for the technical, functional and clinical specification of the app.  A local mobile app development company was appointed and the teams collaborated on the design, build and evaluation of the app.  The self-help structure and components were developed in consultation with therapeutic practitioners, in and out of UWE.  The developer team advised on and constructed multi-media features to realise the self-help aims of the app.  The UWE project team promoted an iterative approach to development, evaluating each stage of development through trials with expert users, practitioners and students.  The app, named SAM (Self-help for Anxiety Management), was developed for Apple and Android operating systems, to be usable on smartphones and tablets.   SAM was launched in the app stores in July 2013, globally available and free to download for the first year of operation. It was promoted to students, educational institutions, mental health organisations and charities as well as a range of professional and informal contacts.    A UWE-based Advisory Board was convened to oversee the maintenance and development of the university’s investment in SAM.  Members include the project team, researchers, therapists and other staff with an interest in its use to support student well-being.   Three key tasks of the Board are to ensure SAM’s financial sustainability, to oversee developments in its usability and self-help components, and to obtain funding for the evaluation of its therapeutic impact.","Tech","University of the West of England"
"Beyond dissemination - Science communication as impact","https://uwe-repository.worktribe.com/output/805357/beyond-dissemination-science-communication-as-impact","Dr Laura Fogg Rogers; Ann Grand; Dr Margarida Sardo","Sep 29, 2015","The drive for impact from research projects presents a dilemma for science communication researchers and practitioners - should public engagement be regarded only as a mechanism for providing evidence of the impact of research or as itself a form of impact? This editorial describes the curation of five commentaries resulting from the recent international conference 'Science in Public: Research, Practice, Impact'. The commentaries reveal the issues science communicators may face in implementing public engagement with science that has an impact; from planning and co-producing projects with impact in mind, to organising and operating activities which meet the needs of our publics, and finally measuring and evaluating the effects on scientists and publics in order to 'capture impact'.","Tech","University of the West of England"
"A question of (audience) reach","https://uwe-repository.worktribe.com/output/805370/a-question-of-audience-reach"," Emma Weitkamp","Sep 29, 2015","Taking the International Science in Popular Culture conference as a starting point, this editorial considers audiences for cultural products, considering the size of audiences (from blockbuster films, to intimate science slams), their pre-existing (or lack of pre-existing) interest in the subject and what this might offer the field of science communication.","Tech","University of the West of England"
"Visualising software as a particle system","https://uwe-repository.worktribe.com/output/805379/visualising-software-as-a-particle-system"," Simon Scarle; Neil Walkinshaw","Sep 27, 2015","Current metrics-based approaches to visualise unfamiliar software systems face two key limitations: (1) They are limited in terms of the number of dimensions that can be projected, and (2) they use fixed layout algorithms where the resulting positions of entities can be vulnerable to misinterpretation. In this paper we show how computer games technology can be used to address these problems. We present the PhysVis software exploration system, where software metrics can be variably mapped to parameters of a physical model and displayed via a particle system. Entities can be imbued with attributes such as mass, gravity, and (for relationships) strength or springiness, alongside traditional attributes such as position, colour and size. The resulting visualisation is a dynamic scene; the relative positions of entities are not determined by a fixed layout algorithm, but by intuitive physical notions such as gravity, mass, and drag. The implementation is openly available, and we evaluate it on a selection of visualisation tasks for two openly-available software systems.","Tech","University of the West of England"
"Towards a model-based approach to evaluate the effectiveness of e-learning","https://uwe-repository.worktribe.com/output/805456/towards-a-model-based-approach-to-evaluate-the-effectiveness-of-e-learning","Rawad Hammad;  Mohammed Odeh;  Zaheer Khan","Sep 22, 2015","There is a lack of a standard based approach that can be used to evaluate the effectiveness of different e-learning models due to their diversity and complexity. This paper introduces a new evaluation approach to assess the effectiveness of e-learning models. This approach is derived using: (i) the ISO 25010 “Systems and software Quality Requirements and Evaluation (SQuaRE): System and software quality models” and (ii) the ISO 25012 “Systems and software Quality Requirements and Evaluation (SQuaRE): Data quality model”. Hence, the proposed evaluation approach is based on the following three main models: (i) quality in use, (ii) product quality and (iii) data quality models. In this research the proposed evaluation approach has been applied to compare and evaluate capabilities of five different e-learning models.  In addition to core qualities of ISO25010 and ISO25012 models, new qualities such as pedagogical, semantic and process-based techniques are defined to accommodate domain-specific aspects. The application of the proposed evaluation approach reveals promising results such as: (i) its ability to abstract the semantic heterogeneity between different terminologies used to describe the capabilities of different e-learning models and (ii) its holistic approach as well as its ability to be extended to assess unstructured e-learning contents. Additionally, this research identifies a list of e-learning models’ capabilities where some are common between different models e.g. interoperability and reusability; and others are specific to certain models such as processability.","Tech","University of the West of England"
"Gamification and entrepreneurial intentions: A theoretical and methodological approach","https://uwe-repository.worktribe.com/output/805533/gamification-and-entrepreneurial-intentions-a-theoretical-and-methodological-approach","J. Ruizalba;  Anabela Da Silva Filipe Soares; A. Banoun; M. Rodriguez-Molina","Sep 21, 2015","Purpose: This study is part of an ongoing research project that aims at investigating the moderating role of gamification on entrepreneurial intentions. Design/methodology/approach: A quantitative research strategy has been designed suggesting the use of online surveys. The data collection has already started. These surveys included a validated Entrepreneurial Intentions scale (based on Liñán and Chen, 2009; Liñán et al., 2011; Guerrero and Urbano, 2014; Ruizalba et al., 2015) used in this study to evaluate and compare the level of entrepreneurial intentions of students in a gamified and in a non‐gamified environment. Findings: No findings can be described at the moment as this is part of an ongoing data collection. It is however expected that a difference is found between the 2 samples collected (that is, technologically gamified vs non‐gamified environments). Originality/value: The contribution of this paper is, so far, theoretical and methodological focusing on the moderating role of gamified environments on entrepreneurial intentions","Tech","University of the West of England"
"Studying the role of knowledge: How urban design knowledge has changed in the last quarter of a century","https://uwe-repository.worktribe.com/output/805565/studying-the-role-of-knowledge-how-urban-design-knowledge-has-changed-in-the-last-quarter-of-a-century"," Hooman Foroughmand Araabi","None","n 1992 A.V. Moudon published an article titled: “A Catholic Approach to Organizing What Urban Designers Should Know” where she introduced a set of categorisations that helps urban designers to organise their knowledge. After almost quarter a century, we try to update her initial article in order to find out how urban design knowledge has changed in response to the dramatic changes happening in the world. This study reflects on a broader topic of how the built environment-related knowledge and the role of universities have changed recently. In doing so, the range of literature that is being taught in more than 30 universities for urban design courses has been studied to see what is being understood as an important text, or topic. Different traditions of urban design pedagogy in US, UK and Australia have been derived by analysing these lists. A briefer enquiry has also been done to find out how urban design course coordinators see the change in urban design literature in relation to the mentioned article.  The result of this research shows that the shared body of knowledge is now relying far more on mixed method and interdisciplinary methodologies especially in more global universities. The current challenge for education system is to adapt with the rapid change in technology and enabling students to work in non-western context. The final stage of the research suggest replacing traditional urban design teaching with more critical thinking that enables student to develop their own “theory” - as it is illustrated in the post-human condition, theory should happen at the same time with practice. As a consequence, organizing the knowledge will be more like navigation through the literature that happens based on the problems in hand.","Tech","University of the West of England"
"Beyond the techno-thriller: Michael Crichton and societal issues in science and technology","https://uwe-repository.worktribe.com/output/805749/beyond-the-techno-thriller-michael-crichton-and-societal-issues-in-science-and-technology","Erik Stengler","Sep 15, 2015","Michael Crichton is primarily known for being an outstanding writer of techno-thrillers and co-creator of the genre. In this paper I suggest that his fictional works can and should be considered under the deeper and wider perspective of his concern for societal issues regarding science and technology with a profound consideration of their effects and on the life of people and the development of society.  In fact this defining feature of his work is inclusive of numerous works by Michael Crichton that would not fit into the techno-thriller genre. It therefore seems a more appropriate way to characterize his work. This idea is further supported by the fact that most of the few works of his that do not fit into this perspective were written during a brief period of time in which Michael Crichton explored other genres, only to return to his humanistic approach to science and technology for the rest of his fiction-writing career.","Tech","University of the West of England"
"Energy-harvesting mechanisms for UAV flight by dynamic soaring","https://uwe-repository.worktribe.com/output/805852/energy-harvesting-mechanisms-for-uav-flight-by-dynamic-soaring","V. Bonnin; E. Benard; J.-M. Moshetta;  Chris Toomer","Sep 1, 2015","Dynamic Soaring is a flying technique which extracts energy from an environment where wind gradients form, with the potential to increase the endurance of small unmanned vehicles. The feasibility to use dynamic soaring flight is questioned here; it requires the identification of energy-extraction mechanisms as well as accurate understanding of the way energy-harvesting performances are governed by trajectory constraints, vehicle characteristics and environment conditions. A three-dimensional energy-neutral trajectory is derived out of a specified optimization problem. Characteristic phases of flight are evidenced out of an overall closed trajectory. Simplified equations are used to evidence the physics behind energy transfers. Finally, overall energy-harvesting balance is studied through local variations of total energy along the path.","Tech","University of the West of England"
"Three-dimensional X-ray microcomputed tomography of carbonates and biofilm on operated cathode in single chamber microbial fuel cell","https://uwe-repository.worktribe.com/output/805875/three-dimensional-x-ray-microcomputed-tomography-of-carbonates-and-biofilm-on-operated-cathode-in-single-chamber-microbial-fuel-cell","Pierangela Cristianib; Stephanie Fest-Santini; Enrico Marsili; Plamen Atanassov; Massimo Lorenzi; Manfredo Guilizzoni; Maurizio Santini; Carlo Santoro","Jan 1, 2015","© 2015 American Vacuum Society. Power output limitation is one of the main concerns that need to be addressed for full-scale applications of the microbial fuel cell technology. Fouling and biofilm growth on the cathode of single chamber microbial fuel cells (SCMFC) affects their performance in long-term operation with wastewater. In this study, the authors report the power output and cathode polarization curves of a membraneless SCMFC, fed with raw primary wastewater and sodium acetate for over 6 months. At the end of the experiment, the whole cathode surface is analyzed through X-ray microcomputed tomography (microCT), scanning electron microscopy, and energy-dispersive X-ray spectroscopy (EDX) to characterize the fouling layer and the biofilm. EDX shows the distribution of Ca, Na, K, P, S, and other elements on the two faces of the cathode. Na-carbonates and Ca-carbonates are pre-dominant on the air (outer) side and the water (inner) side, respectively. The three-dimensional reconstruction by X-ray microCT shows biofilm spots unevenly distributed above the Ca-carbonate layer on the inner (water) side of the cathode. These results indicate that carbonates layer, rather than biofilm, might lower the oxygen reduction reaction rate at the cathode duringlong-term SCMFC operation.","Tech","University of the West of England"
"Building information modelling (BIM) in design, construction and operations","https://uwe-repository.worktribe.com/output/805938/building-information-modelling-bim-in-design-construction-and-operations"," Lamine Mahdjoubi; Carlos A. Brebbia (ed); Richard Laing","Sep 9, 2015","Building Information Modelling (BIM) in Design, Construction, and Operations contains the proceedings of the first in a planned series of conferences dealing with design coordination, construction, maintenance, operation and decommissioning. The book gives details of how BIM tools and techniques have fundamentally altered the manner in which modern construction teams operate, the processes through which designs are evolved, and the relationships between conceptual, detail, construction and life cycle stages. The papers contributed by experts from industry, practice and academia, debate key topics, develop innovative solutions, and predict future trends. Interdisciplinary nature of the contents and the collaborative practices discussed, so important within the built environment, will appeal to those engaged in design, surveying, visualisation, infrastructure, real estate, construction law, insurance, and facilities management. Topics covered include: BIM in Design Coordination; BIM in Construction Operations; BIM and Life Cycle Project Management; BIM and Collaborative Working and Practices; BIM-facilities Management Integration; Interoperability Issues and BIM; BIM-GIS Integration; BIM in Building Operation and Maintenance; BIM and Automation in Construction; BIM Standards; BIM and Sustainability; BIM and Cultural Heritage.","Tech","University of the West of England"
"Low temperature hydrothermal synthesis of ZnO nanowires for nanogenerator: Effect of gold electrode on the output voltage of nanogenerator","https://uwe-repository.worktribe.com/output/806147/low-temperature-hydrothermal-synthesis-of-zno-nanowires-for-nanogenerator-effect-of-gold-electrode-on-the-output-voltage-of-nanogenerator","Ahmed Mansoor; Muhammad Iqbal;  Janice Kiely;  Richard Luxton","Dec 31, 2014","A low temperature hydrothermal technique is developed to grow ZnO (diameter 100 nm) nanowires for high output nanogenerator. Vertically aligned ZnO nanowires are grown on indium tin oxide (ITO) coated poly ethylene terephthalate (PET) substrate. Morphologies and elemental compositions are examined through scanning electron microscopy (SEM) and energy dispersive X-ray analysis (EDX) respectively. X-Ray diffraction peaks have shown growth orientation of these nanowires along (002) direction. We have investigated the effect of sputter coated gold electrode on top of ZnO nanowires. Vertically grown ZnO nanowires under a minute stress have produced a high output voltage of 1.34 V","Tech","University of the West of England"
"Society and the Severn","https://uwe-repository.worktribe.com/output/802174/society-and-the-severn","Dr Tom Appleby","None","Dr Thomas Appleby, Senior Lecturer in Law at the University of the West of England and part of the International Water Security Network spoke on Society and the Severn and discussed different forms of control and protected interests and regulations and their complexities. He concluded this talk saying that people are represented by multiple public agencies, but in a disconnected way.","Marine","University of the West of England"
"The Chagos marine protected arbitration-A battle of four losers?","https://uwe-repository.worktribe.com/output/803781/the-chagos-marine-protected-arbitration-a-battle-of-four-losers","Dr Tom Appleby","Jan 1, 2015","© The Author 2015. Published by Oxford University Press. All rights reserved. The proclamation of a marine protected area by David Miliband in the Chagos Archipelago in 2010 triggered a complaint of infringement of sovereignty by Mauritius and a human rights claim by dispossessed Chagossians. It also faced criticism by academia and the UK media. In March 2015, a Tribunal of the Permanent Court of Arbitration investigated the Mauritian claim. In a majority decision, the Tribunal found that Mauritius was legally disabled from pursuing its sovereignty claim but through estoppel the UK Government was required to fulfil its obligations contained in an undertaking given before independence. This included requirements for the return of the Archipelago once it is no longer needed for defence, mineral rights and historic fishing rights. It called for the proclamation to be revoked. The majority of the Tribunal found no link to the exclusion of the Chagossians. It provides useful insight on the development of large marine parks.","Marine","University of the West of England"
"Sirens of the sea? Marine reserve designation on the Isle of Arran","https://uwe-repository.worktribe.com/output/805413/sirens-of-the-sea-marine-reserve-designation-on-the-isle-of-arran","Dr Tom Appleby","Sep 24, 2015","The Lamlash Bay no take zone was the first and only community proposed no take marine reserve in the UK.  To create the marine reserve required marine management in Scotland to rethink its relationship with the marine environment and local communities. This paper explores the early development of the proposal  and the actions the local community took  to convince decision makers to bring in the reserve.  These ranged from exploring the public nature of the fishery to public petition of the Scottish Parliament to threats of legal action for failure to process the application. In September 2008 the no take zone was granted.  Since then community proposed a new marine protected area under the Marine (Scotland) Act 2010 around the south of Arran, in July 2014 the marine protected area was established and in June 2015 management measures were announced. The paper then explores the broader lessons the Lamlash Bay reserve has for broader marine management.","Marine","University of the West of England"
