"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Cosmogenic exposure age constraints on deglaciation and flow behaviour of a marine-based ice stream in western Scotland, 21–16 ka.","https://eprints.whiterose.ac.uk/118025/","Small, D.; Benetti, S.; Dove, D.","April 2017","Understanding how marine-based ice streams operated during episodes of deglaciation requires geochronological data that constrain both timing of deglaciation and changes in their flow behaviour, such as that from unconstrained ice streaming to topographically restricted flow. We present seventeen new 10Be exposure ages from glacial boulders and bedrock at sites in western Scotland within the area drained by the Hebrides Ice Stream, a marine-based ice stream that drained a large proportion of the former British-Irish Ice Sheet. Exposure ages from Tiree constrain deglaciation of a topographic high within the central zone of the ice stream, from which convergent flowsets were produced during ice streaming. These ages thus constrain thinning of the Hebrides Ice Stream, which, on the basis of supporting information, we infer to represent cessation of ice streaming at 20.6 ± 1.2 ka, 3–4 ka earlier than previously inferred. A period of more topographically restricted flow produced flow indicators superimposed on those relating to full ice stream conditions, and exposure ages from up-stream of these constrain deglaciation to 17.5 ± 1.0 ka. Complete deglaciation of the marine sector of the Hebrides Ice Stream occurred by 17–16 ka at which time the ice margin was located near the present coastline. Exposure ages from the southernmost Outer Hebrides (Mingulay and Barra) indicate deglaciation at 18.9 ± 1.0 and 17.1 ± 1.0 ka respectively, demonstrating that an independent ice cap persisted on the southern Outer Hebrides for 3–4 ka after initial ice stream deglaciation. This suggests that deglaciation of the Hebrides Ice Stream was focused along major submarine troughs. Collectively, our data constrain initial deglaciation and changes in flow regime of the Hebrides Ice Stream, final deglaciation of its marine sector, and deglaciation of the southern portion of the independent Outer Hebrides Ice Cap, providing chronological constraints on future numerical reconstructions of this key sector of the former British-Irish Ice Sheet.","Marine","University of Sheffield"
"Study of solvent-based carbon capture for cargo ships through process modelling and simulation.","https://eprints.whiterose.ac.uk/114402/","Luo, X.; Wang, M.","March 2017","Controlling anthropogenic CO2 emission is crucial to mitigate global warming. Marine CO2 emissions accounts for around 3% of the total CO2 emission worldwide and grows rapidly with increasing demand for passenger and cargo transport. The International Maritime Organization (IMO) has adopted mandatory measures to reduce greenhouse gases (GHGs) emissions from international shipping. This study aims to explore how to apply solvent-based post-combustion carbon capture (PCC) process to capture CO2 from the energy system in a typical cargo ship and to evaluate the cost degrees of different integration options through simulation-based techno-economic assessments. The selected reference cargo ship has a propulsion system consisting of two four-stroke reciprocating engines at a total power of 17 MW. The study first addressed the challenge on model development of the marine diesel engines and then developed the model of the ship energy system. The limitations of implementing onboard carbon capture were discussed. Two integration options between the ship energy system and the carbon capture process were simulated to analyse the thermal performance of the integrated system and to estimate equipment size of the carbon capture process. It was found that the carbon capture level could only reach 73% when the existing ship energy system is integrated with the PCC process due to limited heat and electricity supply for CCS. The cost of CO2 captured is around 77.50 €/ton CO2. With installation of an additional gas turbine to provide extra energy utilities to the capture plant, the carbon capture level could reach 90% whilst the cost of CO2 captured is around 163.07 €/ton CO2, mainly because of 21.41% more fuel consumption for the additional diesel gas turbine. This is the first systematical study in applying solvent-based carbon capture for ships, which will inspire other researchers in this area.","Marine","University of Sheffield"
"Experimental Studies of Turbulent Intensity around a Tidal Turbine Support Structure.","https://eprints.whiterose.ac.uk/114752/","Walker, S. R.; Cappietti, L.","April 2017","Tidal stream energy is a low-carbon energy source. Tidal stream turbines operate in a turbulent environment, and the effect of the structure between the turbine and seabed on this environment is not fully understood. An experimental study using 1:72 scale models based on a commercial turbine design was carried out to study the support structure influence on turbulent intensity around the turbine blades. The study was conducted using the wave-current tank at the Laboratory of Maritime Engineering (LABIMA), University of Florence. A realistic flow environment (ambient turbulent intensity = 11%) was established. Turbulent intensity was measured upstream and downstream of a turbine mounted on two different support structures (one resembling a commercial design, the other the same with an additional vertical element), in order to quantify any variation in turbulence and performance between the support structures. Turbine drive power was used to calculate power generation. Acoustic Doppler velocimetry (ADV) was used to record and calculate upstream and downstream turbulent intensity. In otherwise identical conditions, performance variation of only 4% was observed between two support structures. Turbulent intensity at 1, 3 and 5 blade diameters, both upstream and downstream, showed variation up to 21% between the two cases. The additional turbulent structures generated by the additional element of the second support structure appears to cause this effect, and the upstream propagation of turbulent intensity is believed to be permitted by surface waves. This result is significant for the prediction of turbine array performance.","Marine","University of Sheffield"
"Quantifying heterogeneous responses of fish community size structure using novel combined statistical techniques.","https://eprints.whiterose.ac.uk/96584/","Marshall, A.M.; Bigg, G.R.; van Leeuwen, S.M.","November 2015","To understand changes in ecosystems, the appropriate scale at which to study them must be determined. Large marine ecosystems (LMEs) cover thousands of square kilometres and are a useful classification scheme for ecosystem monitoring and assessment. However, averaging across LMEs may obscure intricate dynamics within. The purpose of this study is to mathematically determine local and regional patterns of ecological change within an LME using empirical orthogonal functions (EOFs). After using EOFs to define regions with distinct patterns of change, a statistical model originating from control theory is applied (Nonlinear AutoRegressive Moving Average with eXogenous input – NARMAX) to assess potential drivers of change within these regions. We have selected spatial data sets (0.5° latitude × 1°longitude) of fish abundance from North Sea fisheries research surveys (spanning 1980–2008) as well as of temperature, oxygen, net primary production and a fishing pressure proxy, to which we apply the EOF and NARMAX methods. Two regions showed significant changes since 1980: the central North Sea displayed a decrease in community size structure which the NARMAX model suggested was linked to changes in fishing; and the Norwegian trench region displayed an increase in community size structure which, as indicated by NARMAX results, was primarily linked to changes in sea-bottom temperature. These regions were compared to an area of no change along the eastern Scottish coast where the model determined the community size structure was most strongly associated to net primary production. This study highlights the multifaceted effects of environmental change and fishing pressures in different regions of the North Sea. Furthermore, by highlighting this spatial heterogeneity in community size structure change, important local spatial dynamics are often overlooked when the North Sea is considered as a broad-scale, homogeneous ecosystem (as normally is the case within the political Marine Strategy Framework Directive).","Marine","University of Sheffield"
"Direct and indirect effects of climate and fishing on changes in coastal ecosystem services: a historical perspective from the North Sea.","https://eprints.whiterose.ac.uk/95405/","Selim, S.A.; Blanchard, J.L.; Bedford, J.","June 2014","Humanity depends on the marine environment for a range of vital ecosystem services, at global (e.g. climate regulation), regional (e.g. commercial fisheries) and local scales (e.g. coastal defence and recreation). At the same time, marine ecosystems have been exploited for centuries, and many systems today are under stress from multiple sources. Recent studies have shown how both climate change and fishing have caused long-term changes in the marine environment. However, there is still poor understanding of how these changes influence change in coastal ecosystem services. In this paper, an integrated modelling approach is used to assess how the final delivery of marine ecosystem services to coastal communities is influenced by the direct and indirect effects of changes in ecosystem processes brought about by climate and human impacts, using fisheries of the North Sea region as a case study. Partial least squares path analysis is used to explore the relationships between drivers of change, marine ecosystem processes and services (landings). A simple conceptual model with four variables—climate, fishing effort, ecosystem process and ecosystem services—is applied to the English North Sea using historic ecological, climatic and fisheries time series spanning 1924–2010 to identify the multiple pathways that might exist. As expected, direct and indirect links between fishing effort, ecosystem processes and service provision were significant. However, links between climate and ecosystem processes were weak. This paper highlights how path analysis can be used for analysing long-term temporal links between ecosystem processes and services following a simplified pathway.","Marine","University of Sheffield"
"Harnessing the climate mitigation, conservation and poverty alleviation potential of seagrasses : prospects for developing blue carbon initiatives and payment for ecosystem service programmes.","https://eprints.whiterose.ac.uk/165330/","Hejnowicz, A.P.; Kennedy, H.; Rudd, M.A.","May 2015","Seagrass ecosystems provide numerous ecosystem services that support coastal communities around the world. They sustain abundant marine life as well as commercial and artisanal fisheries, and help protect shorelines from coastal erosion. Additionally, seagrass meadows are a globally significant sink for carbon and represent a key ecosystem for combating climate change. However, seagrass habitats are suffering rapid global decline. Despite recognition of the importance of “Blue Carbon,” no functioning seagrass restoration or conservation projects supported by carbon finance currently operate, and the policies and frameworks to achieve this have not been developed. Yet, seagrass ecosystems could play a central role in addressing important international research questions regarding the natural mechanisms through which the ocean and the seabed can mitigate climate change, and how ecosystem structure links to service provision. The relative inattention that seagrass ecosystems have received represents both a serious oversight and a major missed opportunity. In this paper we review the prospects of further inclusion of seagrass ecosystems in climate policy frameworks, with a particular focus on carbon storage and sequestration, as well as the potential for developing payment for ecosystem service (PES) schemes that are complementary to carbon management. Prospects for the inclusion of seagrass Blue Carbon in regulatory compliance markets are currently limited; yet despite the risks the voluntary carbon sector offers the most immediately attractive avenue for the development of carbon credits. Given the array of ecosystem services seagrass ecosystems provide the most viable route to combat climate change, ensure seagrass conservation and improve livelihoods may be to complement any carbon payments with seagrass PES schemes based on the provision of additional ecosystem services.","Marine","University of Sheffield"
"The genetic structure of Nautilus pompilius populations surrounding Australia and the Philippines.","https://eprints.whiterose.ac.uk/86888/","Williams, R.C.; Jackson, B.C.; Duvaux, L.","June 2015","Understanding the distribution of genetic diversity in exploited species is fundamental to successful conservation. Genetic structure and the degree of gene flow among populations must be assessed to design appropriate strategies to prevent the loss of distinct populations. The cephalopod Nautilus pompilius is fished unsustainably in the Philippines for the ornamental shell trade and has limited legislative protection, despite the species' recent dramatic decline in the region. Here, we use 14 microsatellite markers to evaluate the population structure of N. pompilius around Australia and the Philippines. Despite their relative geographical proximity, Great Barrier Reef individuals are genetically isolated from Osprey Reef and Shark Reef in the Coral Sea (FST =0.312, 0.229, respectively). Conversely, despite the larger geographical distances between the Philippines and west Australian reefs, samples display a small degree of genetic structure (FST =0.015). Demographic scenarios modelled using approximate Bayesian computation analysis indicate that this limited divergence is not due to contemporary gene flow between the Philippines and west Australia. Instead, present-day genetic similarity can be explained by very limited genetic drift that has occurred due to large average effective population sizes that persisted at both locations following their separation. The lack of connectivity among populations suggests that immigrants from west Australia would not facilitate natural recolonization if Philippine populations were fished to extinction. These data help to rectify the paucity of information on the species' biology currently inhibiting their conservation classification. Understanding population structure can allow us to facilitate sustainable harvesting, thereby preserving the diversity of genetically distinct stocks. This article is protected by copyright. All rights reserved.","Marine","University of Sheffield"
"Glacial geomorphology of Marguerite Bay Palaeo-Ice stream, western Antarctic Peninsula.","https://eprints.whiterose.ac.uk/78545/","Livingstone, SJ; Cofaigh, CO; Stokes, CR","October 2013","None","Marine","University of Sheffield"
"Potential consequences of climate change for primary production and fish production in large marine ecosystems.","https://eprints.whiterose.ac.uk/113851/","Blanchard, J. L.; Jennings, S.; Holmes, R.","September 2012","Existing methods to predict the effects of climate change on the biomass and production of marine communities are predicated on modelling the interactions and dynamics of individual species, a very challenging approach when interactions and distributions are changing and little is known about the ecological mechanisms driving the responses of many species. An informative parallel approach is to develop size-based methods. These capture the properties of food webs that describe energy flux and production at a particular size, independent of species’ ecology. We couple a physical–biogeochemical model with a dynamic, size-based food web model to predict the future effects of climate change on fish biomass and production in 11 large regional shelf seas, with and without fishing effects. Changes in potential fish production are shown to most strongly mirror changes in phytoplankton production. We project declines of 30–60% in potential fish production across some important areas of tropical shelf and upwelling seas, most notably in the eastern Indo-Pacific, the northern Humboldt and the North Canary Current. Conversely, in some areas of the high latitude shelf seas, the production of pelagic predators was projected to increase by 28–89%.","Marine","University of Sheffield"
"The geochemistry of environmentally important trace elements in UK coals, with special reference to the Parkgate coal in the Yorkshire-Nottinghamshire Coalfield, UK.","https://eprints.whiterose.ac.uk/10358/","Spears, D.A.; Tewalt, S.J.","December 2009","The Parkgate coal of Langsettian age in the Yorkshire-Nottinghamshire coalfield is typical of many coals in the UK in that it has a high sulphur (S) content. Detailed information on the distribution of the forms of S, both laterally and vertically through the seam, was known from previous investigations. In the present work, 38 interval samples from five measured sections of the coal were comprehensively analysed for major, minor and trace elements and the significance of the relationships established using both raw and centered log transformed data. The major elements are used to quantify the variations in the inorganic and organic coal components and determine the trace element associations. Pyrite contains nearly all of the Hg, As, Se, Tl and Pb and is also the major source of the Mo, Ni, Cd and Sb. The clays contain the following elements in decreasing order of association: Rb, Cs, Li, Ga, U, Cr, V, Sc, Y, Bi, Cu, Nb, Sn, Te and Th. Nearly all of the Rb is present in the clay fraction, whereas for elements such as V, Cu and U, a significant amount is thought to be present in the organic matter, based on the K vs trace element regression equations. Only Ge, and possibly Be, would appear to have a dominant organic source. The trace element concentrations are calculated for pyrite, the clay fraction and organic matter. For pyrite it is noted that concentrations agree with published data from the Yorkshire-Nottinghamshire coalfield and also that Tl concentrations (median of 0.33 ppm) in the pyrite are greater than either Hg or Cd. Unlike these elements, Tl has attracted less attention and possibly more information is needed on its anthropogenic distribution and impacts on man and the environment. A seawater source is thought to be responsible for the high concentrations of S, Cl and the non-detrital trace elements in the Parkgate coal. Indicative of the seawater control is the Th/U ratio, which expresses the detrital to non-detrital element contributions. Using other elements, similar ratios can be calculated, which in combination offer greater interpretative value. (C) 2009 Elsevier B.V. All rights reserved.","Marine","University of Sheffield"
"Biodiversity research sets sail: showcasing the diversity of marine life.","https://eprints.whiterose.ac.uk/97039/","Webb, T.J.","December 2008","The World Congress on Marine Biodiversity was held in the City of Arts and Sciences, Valencia, from 10 to 15 November 2008, showcasing research on all aspects of marine biodiversity from basic taxonomic exploration to innovative conservation strategies and methods to integrate research into environmental policy.","Marine","University of Sheffield"
"Wave and tidal power measurement using HF radar.","https://eprints.whiterose.ac.uk/10589/","Wyatt, L.R.","May 2007","HF radar systems have been used extensively worldwide to provide surface current measurements for scientific, vessel traffic management, environmental, offshore engineering, search and rescue and other applications. Wave measurement with such systems is beginning to be used in operational systems. Many validations have been carried out demonstrating the accuracy of the parameters measured. This paper addresses the potential application of these systems within the marine renewables industry. Wave and tidal power measurements are presented.","Marine","University of Sheffield"
"Automated 4D flow cardiac MRI pipeline to derive peak mitral inflow diastolic velocities using short-axis cine stack: two centre validation study against echocardiographic pulse-wave doppler.","https://eprints.whiterose.ac.uk/195544/","Assadi, H.; Li, R.; Grafton-Clarke, C.","January 2023","Background
Measurement of peak velocities is important in the evaluation of heart failure. This study compared the performance of automated 4D flow cardiac MRI (CMR) with traditional transthoracic Doppler echocardiography (TTE) for the measurement of mitral inflow peak diastolic velocities.","Ai","University of Sheffield"
"Sharing real-world data for public benefit: a qualitative exploration of stakeholder views and perceptions.","https://eprints.whiterose.ac.uk/195567/","Baxter, S.; Franklin, M.; Haywood, A.","January 2023","Background
There has been an increasing interest in the use of “real-world” data to inform care decision making that could lead to public health benefit. Routinely collected service and activity data associated with the administration of care services and service-users (such as electronic health records or electronic social care records), hold potential to better inform effective and responsive decision-making about health and care services provided to national and local populations. This study sought to gain an in-depth understanding regarding the potential to unlock real world data that was held in individual organisations, to better inform public health decision-making. This included sharing data between and within health service providers and local governing authorities, but also with university researchers to inform the evidence base.","Ai","University of Sheffield"
"How are hospitals in England caring for women at risk of preterm birth in 2021? The influence of national guidance on preterm birth care in England: a national questionnaire.","https://eprints.whiterose.ac.uk/195589/","Carlisle, N.; Care, A.; Anumba, D.O.C.","January 2023","Background
National guidance (Saving Babies Lives Care Bundle Version 2 (SBLCBv2) Element 5) was published in 2019, with the aim to standardise preterm care in England. We plan to identify how many preterm birth surveillance clinics there are in England, and to define current national management in caring for women who are both asymptomatic and high-risk of preterm birth, and who arrive symptomatically in threatened preterm labour, to assist preterm management both nationally and internationally.","Ai","University of Sheffield"
"Under- and post-graduate training to manage the acutely unwell patient: a scoping review.","https://eprints.whiterose.ac.uk/197277/","Church, H.R.; Murdoch-Eaton, D.; Sandars, J.","February 2023","Background
Junior doctors are often the first responders to acutely unwell patients and yet frequently report feeling under-prepared to do so. To understand whether this is consequential of how medical students and doctors are trained to manage acutely unwell patients, a scoping review was conducted using a systematic approach.","Ai","University of Sheffield"
"The P323L substitution in the SARS-CoV-2 polymerase (NSP12) confers a selective advantage during infection.","https://eprints.whiterose.ac.uk/198930/","Goldswain, H.; Dong, X.; Penrice-Randal, R.","February 2023","Background
The mutational landscape of SARS-CoV-2 varies at the dominant viral genome sequence and minor genomic variant population. During the COVID-19 pandemic, an early substitution in the genome was the D614G change in the spike protein, associated with an increase in transmissibility. Genomes with D614G are accompanied by a P323L substitution in the viral polymerase (NSP12). However, P323L is not thought to be under strong selective pressure.","Ai","University of Sheffield"
"Finite element model to simulate impact on a soft tissue simulant.","https://eprints.whiterose.ac.uk/197275/","Imam, S.A.; Hughes, A.C.; Carré, M.J.","February 2023","A finite element model of an impact test on a soft tissue simulant, used as part of a shoulder surrogate, was developed in Ansys© LS-DYNA®. The surrogate consisted of a metal hemicylindrical core, with a diameter of 75 mm, covered with a 15 mm thick relaxed muscle simulant. The muscle simulant consisted of a 14 mm thick layer of silicone covered with 1 mm thick chamois leather to represent skin. The material properties of the silicone were obtained via quasi-static compression testing (curve fit with hyperelastic models) and compressive stress relaxation testing (curve fit with a Prony series). Outputs of the finite element models were compared against experimental data from impact tests on the shoulder surrogate at energies of 4.9, 9.8 and 14.7 J. The accuracy of the finite element models was assessed using four parameters: peak impact force, maximum deformation, impact duration and impulse. A 5-parameter Mooney-Rivlin material model combined with a 2-term Prony series was found to be suitable for modelling the soft tissue simulant of the shoulder surrogate. This model had under 10% overall mean deviation from the experimental values for the four assessment parameters across the three impact energies. Overall, the model provided a repeatable test method that can be adapted to help predict injuries to skin tissue and the performance/efficacy of personal protective equipment.","Ai","University of Sheffield"
"Waves in the lower solar atmosphere: the dawn of next-generation solar telescopes.","https://eprints.whiterose.ac.uk/195566/","Jess, D.B.; Jafarzadeh, S.; Keys, P.H.","November 2022","Waves and oscillations have been observed in the Sun’s atmosphere for over half a century. While such phenomena have readily been observed across the entire electromagnetic spectrum, spanning radio to gamma-ray sources, the underlying role of waves in the supply of energy to the outermost extremities of the Sun’s corona has yet to be uncovered. Of particular interest is the lower solar atmosphere, including the photosphere and chromosphere, since these regions harbor the footpoints of powerful magnetic flux bundles that are able to guide oscillatory motion upwards from the solar surface. As a result, many of the current- and next-generation ground-based and space-borne observing facilities are focusing their attention on these tenuous layers of the lower solar atmosphere in an attempt to study, at the highest spatial and temporal scales possible, the mechanisms responsible for the generation, propagation, and ultimate dissipation of energetic wave phenomena. Here, we present a two-fold review that is designed to overview both the wave analyses techniques the solar physics community currently have at their disposal, as well as highlight scientific advancements made over the last decade. Importantly, while many ground-breaking studies will address and answer key problems in solar physics, the cutting-edge nature of their investigations will naturally pose yet more outstanding observational and/or theoretical questions that require subsequent follow-up work. This is not only to be expected, but should be embraced as a reminder of the era of rapid discovery we currently find ourselves in. We will highlight these open questions and suggest ways in which the solar physics community can address these in the years and decades to come.","Ai","University of Sheffield"
"Rural EV charging: the effects of charging behaviour and electricity tariffs.","https://eprints.whiterose.ac.uk/195713/","McKinney, T.R.; Ballantyne, E.E.F.; Stone, D.A.","January 2023","As with many socio-techno transitions, rural areas often get left behind and Electric Vehicles (EVs) are no exception. This paper aims to highlight the lack of academic discourse surrounding the transition to EVs for rural areas as well as presenting the modelling and results of several potential scenarios for rural EV charging habits. Utilising 7-day travel patterns for a small rural village in the Peak District National Park, UK, this paper investigates the energy requirements and potential recharging patterns should this settlement switch all vehicles to EVs. Two key parameters have been incorporated into the EV charging model; electricity tariffs and charging behaviour based on current battery State of Charge (SoC). The model simulated a 4 week period, from which a time period, with a minimum length of one week, where energy balance could be assured for the whole system was extracted. Results show that instantaneous energy and power requirements can vary drastically depending on electricity tariffs and charging behaviours which could be a major cause for concern for rural grid infrastructure, and for the larger EV transition across the UK.","Ai","University of Sheffield"
"A DEM–CFD coupling method for modelling two-hole synchronous hydraulic fracturing.","https://eprints.whiterose.ac.uk/196584/","Yang, W.; Lv, X.; Wang, L.","November 2022","This work introduced a novel numerical approach for modelling hydraulic fracturing processes. The Edinburgh bonded particle model was employed to establish the discrete element model of the rock samples, and it was further coupled with computational fluid dynamics to simulate the hydraulic fracturing. The fracture propagation law was taken into account under various principal stress differences to confirm the viability of the model. In addition, the model was used to investigate the fracture propagation mechanism of two-hole synchronous hydraulic fracturing. The results indicate that the arrangement and spacing of two holes will affect the complexity of hydraulic fractures. The principal stress difference becomes more prominent in the direction of hydraulic fracture propagation with the increase in the principal stress difference.","Ai","University of Sheffield"
"Multiple traces of monkeypox detected in non-sewered wastewater with sparse sampling from a densely populated metropolitan area in Asia.","https://eprints.whiterose.ac.uk/195116/","Wannigama, D.L.; Amarasiri, M.; Hongsing, P.","October 2022","The monkeypox virus is excreted in the feces of infected individuals. Therefore, there is an interest in using viral load detection in wastewater for sentinel early surveillance at a community level and as a complementary approach to syndromic surveillance. We collected wastewater from 63 sewered and non-sewered locations in Bangkok city center between May and August 2022. Monkeypox viral DNA copy numbers were quantified using real-time polymerase chain reaction (PCR) and confirmed positive by Sanger sequencing. Monkeypox viral DNA was first detected in wastewater from the second week of June 2022, with a mean copy number of 16.4 copies/ml (n = 3). From the first week of July, the number of viral DNA copies increased to a mean copy number of 45.92 copies/ml. Positive samples were Sanger sequenced and confirmed the presence of the monkeypox virus. Our study is the first to detect monkeypox viral DNA in wastewater from various locations within Thailand. Results suggest that this could be a complementary source for detecting viral DNA and predicting upcoming outbreaks.","Ai","University of Sheffield"
"And the postcode darlin’. Vocative variation in service encounters on the telephone in Northern England.","https://eprints.whiterose.ac.uk/199100/","Baumgarten, N.; Baumgarten, N.; Vismans, R.","July 2022","The chapter presents the results of an investigation of vocative use in telephone service encounters in the British housing market. The investigation is based on 300+ “mystery shopping” telephone calls placed with estate agents servicing four socio-economically different areas of a city in northern England. The results show that vocative use in service telephone interactions is nonreciprocal and restricted to estate agents. The frequency of vocative use as well as choice of vocative type by estate agents (first name, last name, honorific, endearment) is socio-economically stratified and sensitive to socio-ethnic group membership projected through callers’ accent and name. Variation in vocative type within individual calls allows the agent to explicate an asymmetrical role relationship for the purpose of transactional control.","Ai","University of Sheffield"
"Understanding and exploring the value co-creation of cloud computing innovation using resource based value theory: an interpretive case study.","https://eprints.whiterose.ac.uk/198389/","Choudrie, J.; Zamani, E.","April 2023","Research on the intrinsic mechanisms of how cloud computing ecosystems may enable value co-creation within business alliances and partnerships and their underlying mechanisms are scarce. Having identified this gap in the extant literature, and acknowledging that cloud computing is still taking off, our study seeks to explore and develop an understanding of the underlying mechanisms of value co-creation within business alliances of cloud computing providers and third-party enterprises. This study is informed by the Resource Based View (RBV)Theory and four layers of value co-creation to build on a qualitative case study using the interpretivist epistemological stance. In this study we illustrate how knowledge is shared between two firms and unpack the value co-creation process for the design and delivery of innovative cloud services. In terms of the RBV, it was discovered that reputation as a resource is valuable because it offers the smaller firms with the assets of global reach and a large partner network, which eventually may support in building its competitive advantage. For the larger organization the alliance offered the ability to provide clients with an innovation without additional facilities, and personnel.","Ai","University of Sheffield"
"Advancing SDN from OpenFlow to P4: a survey.","https://eprints.whiterose.ac.uk/196664/","Liatifis, A.; Sarigiannidis, P.; Argyriou, V.","August 2022","Software-defined Networking (SDN) marked the beginning of a new era in the field of networking by decoupling the control and forwarding processes through the OpenFlow protocol. The Next Generation SDN is defined by Open Interfaces and full programmability of the data plane. P4 is a domain-specific language that fulfills these requirements and has known wide adoption over recent years from Academia and Industry. This work is an extensive survey of the P4 language covering domains of application, a detailed overview of the language, and future directions.","Ai","University of Sheffield"
"Stakeholder diversity and collaborative innovation: integrating the resource-based view with stakeholder theory.","https://eprints.whiterose.ac.uk/197206/","Ozdemir, S.; Fernandez de Arroyabe, J.C.; Sena, V.","April 2023","This paper uses Stakeholder Theory to build on the Resource-Based View (RBV) of the firm – and its extension, the Knowledge-Based View (KBV) – and theoretically and empirically assesses how a choice of stakeholders with a diverse set of interests and motives affects the development of collaborative innovation. Theoretically, the paper discusses how collaborating with stakeholders with diverse motives and interests affects the development of diverse types of innovations; and whether and how a focal organisation's access to diverse information sources may influence the behaviour of different types of collaborators. The empirical analysis is based on Spanish Technological Innovation Panel (2015–2016) data. The results show that collaborations with secondary (primary) stakeholders are typically associated with the likelihood of developing eco-innovations (product and process innovations) and increased demand for skilled workers. We also find that access to diverse information sources is associated with the likelihood of collaborating with primary stakeholders only.","Ai","University of Sheffield"
"Participating in peace: violence, development and dialogue in Colombia.","https://eprints.whiterose.ac.uk/198282/","Marín, J.J.; López-Lizarazo, L.M.; Ruiz-Galvan, A.","August 2023","What role does dialogue play in peacebuilding? How can community-based activities contribute to broader peace processes? What can participatory research methods add to local efforts to build peace? In this book the authors examine these questions through their work with two different Colombian communities who have pursued dialogue amidst ongoing violence, environmental injustice and socio-economic challenges. By reflecting on what people in these contrasting places have achieved through participatory peacebuilding, the authors explore different forms of local agency, the prospects for non-extractive academic engagement, and practical and theoretical lessons for participating in peace in other conflict-affected settings.","Ai","University of Sheffield"
"Heuristic molecular modelling of quasi-isotropic auxetic metamaterials under large deformations.","https://eprints.whiterose.ac.uk/197918/","da Silva, L.C.M.; Grillanda, N.; Casolo, S.","March 2023","A two-dimensional molecular model is presented for the elastic non-linear modelling and design of meta-materials. The fundamental unit-cell, based on a heuristic molecule (HM) approach, is composed of atoms that interact through centred and non-centred spring-based bonds. The kinematics formulation allows to consider large displacements and finite strains while the specific topology of the HM can be parametrized to modify the shape of the rigid atoms and the size of the bonds. The HM is frame indifferent and provides a remarkable quasi-isotropic elastic response for both deviatoric and volumetric large deformation modes. At a macro-scale, the relationship with different continuum materials is given through a standard isotropic Cauchy up to an isotropic Cosserat solid. Evidence on the interest of the model as a calculation tool is provided by studying the elastic response of standard and auxetic materials subjected to a non-homogeneous deformation field, as well as the response of auxetic foams under large deformations. Aside the numerical agreement, it is highlighted how the tailoring of the HM topology can be effective to approximate the non-linear geometric effects that occur at finer scales of auxetic foams. In perspective, we address how the exotic mechanical properties provided by the HM, together with the assumed physical-driven framework, can foster the engineering application and the design of new meta-materials.","Ai","University of Sheffield"
"A novel data-driven approach to analysis and optimal design of forced periodic operation of chemical reactions.","https://eprints.whiterose.ac.uk/197831/","Dong, Y.; Lang, Z.-Q.; Zhao, J.","December 2022","Forced periodic operation is a technique that periodically changes the manipulating variable of a chemical reaction system in order to exploit nonlinear dynamics to improve reactant conversion rate. However, the analysis and design of a periodically operated chemical process is a significant challenge. To resolve this problem, recently, nonlinear frequency response (NFR) based methods have been proposed. However, because of the need to derive the NFR from a first principle model, existing NFR methods can only perform qualitative analysis to simple processes and are often difficult to be applied in engineering practice. This article proposes a novel data driven approach to the analysis and optimal design of forced periodic operation of chemical reactions. From the data generated numerically using the first principle model or experimentally from experimental tests, the approach produces a data-driven NFR model that can readily be used for both quantitative study and optimal design of forced periodic operation of any complexities. This can fundamentally address the challenges faced by the existing NFR methods, and provides an effective approach that can potentially be applied in engineering practice. Simulation studies and experimental works are carried out on the application of the new method to an isothermal continuous stirred tank reactor system and a laboratory-scale carbon dioxide absorption process, respectively. The results verify the effectiveness and advantage of the newly proposed data driven approach and demonstrate the potential of the new approach in engineering applications.","Ai","University of Sheffield"
"“So what if ChatGPT wrote it?” Multidisciplinary perspectives on opportunities, challenges and implications of generative conversational AI for research, practice and policy.","https://eprints.whiterose.ac.uk/197691/","Dwivedi, Y.K.; Kshetri, N.; Hughes, L.","March 2023","Transformative artificially intelligent tools, such as ChatGPT, designed to generate sophisticated text indistinguishable from that produced by a human, are applicable across a wide range of contexts. The technology presents opportunities as well as, often ethical and legal, challenges, and has the potential for both positive and negative impacts for organisations, society, and individuals. Offering multi-disciplinary insight into some of these, this article brings together 43 contributions from experts in fields such as computer science, marketing, information systems, education, policy, hospitality and tourism, management, publishing, and nursing. The contributors acknowledge ChatGPT’s capabilities to enhance productivity and suggest that it is likely to offer significant gains in the banking, hospitality and tourism, and information technology industries, and enhance business activities, such as management and marketing. Nevertheless, they also consider its limitations, disruptions to practices, threats to privacy and security, and consequences of biases, misuse, and misinformation. However, opinion is split on whether ChatGPT’s use should be restricted or legislated. Drawing on these contributions, the article identifies questions requiring further research across three thematic areas: knowledge, transparency, and ethics; digital transformation of organisations and societies; and teaching, learning, and scholarly research. The avenues for further research include: identifying skills, resources, and capabilities needed to handle generative AI; examining biases of generative AI attributable to training datasets and processes; exploring business and societal contexts best suited for generative AI implementation; determining optimal combinations of human and generative AI for various tasks; identifying ways to assess accuracy of text produced by generative AI; and uncovering the ethical and legal issues in using generative AI across different contexts.","Ai","University of Sheffield"
