"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Human resources mining for examination of R&D progress and requirements","https://researchportal.port.ac.uk/en/publications/human-resources-mining-for-examination-of-rampd-progress-and-requ","Ozcan, S.; Sakar, C. O.; Suloglu, M.","2 Jun 2020","The amount of job advertisement data is rapidly growing, and this rich dataset is expected to have implications for the employment market, sector trajectories, and the education sector. Most significantly, human resources (HR) data has never previously been examined with the lens of tech mining for science and technology analyses. This article is the first to examine job advertisement data considering research and development (R&D) progress and requirements, and hereafter, we refer to this as HR mining. The aim of this article is to use HR mining with the purpose of R&D and human capital intelligence using the job advertisement data of Turkey for the 2015–2017 period. The method of this study follows classification as part of the preprocessing step to determine R&D, engineering, and high-tech industry-related job advertisements. Afterward, we use clustering methods to identify areas where key human capital is required, and investments are made by R&D-oriented companies. The results show that it is possible to identify sector-oriented skill requirements and that the significance of the R&D skills varies. For the case of Turkey, we can clearly show the national human capital and R&D by identifying nine key clusters that indicate R&D progress and directions.","Tech","University of Manchester"
"A scientometric analysis of remanufacturing by mapping scientific, organizational and national concentration zones","https://researchportal.port.ac.uk/en/publications/a-scientometric-analysis-of-remanufacturing-by-mapping-scientific","Ozcan, S.; Corum, A.","24 Jul 2019","The considerations of global sustainability have dramatically increased the importance of the remanufacturing process. Many scholars have started focusing on this vital area from both a management and an engineering point of view. Previous studies have aimed to categorize this area using traditional review approaches, using a smaller body of literature and mostly focusing on the managerial aspects of remanufacturing. Our study is the only study for which tech-mining and scientometric methods are used to examine remanufacturing research, for the purpose of identifying top actors and key trends with regards to business and technological approaches. We combine both management and engineering related studies in this scientometric study. The results shed light on the principal actors, nations, organizations and scientific domains in this field. Remanufacturing research is categorized using the co occurrence based clustering method. This study identifies four broad research clusters: (1) Production planning and control of remanufacturing, (2) Material and remanufacturing engineering, (3) Supply chain management of remanufacturing process and, (4) Remanufacturing applications and new trends. This study offers benefits to numerous parties: policymakers in the remanufacturing field, academics who wish to see the research domains and those practitioners interested in the key management, processes, and technologies of remanufacturing activities.","Tech","University of Manchester"
"Sustainable fishery policy for Thailand Gulf: a general equilibrium analysis","https://researchportal.port.ac.uk/en/publications/sustainable-fishery-policy-for-thailand-gulf-a-general-equilibriu","Pan, H. R.; Zhao, J.; Failler, P.; Wang, Y.","9 Sept 2019","Study of fisheries policy has conventionally been limited to partial equilibrium analysis where capture fisheries are considered in an isolated world without connection with the rest of the economy and without endogenous change in prices. This causes a two-way problem in policy analysis in that firstly consequences of fisheries policy cannot spread out of the sector and thus incorporate feedback from the rest of the economy, and secondly any economic policy also cannot affect the fisheries sector. As a result, any policy analysis regarding the fisheries sector cannot be accurate or even correct. This research builds a computable general equilibrium model for Thai fisheries to study full consequences of fisheries or economic policies in Thailand. The model specifies the economic activities of not only capture fisheries but also aquaculture, fish processing and fish marketing sectors as well as the rest of the economy, and captures their interactions. The empirical applications of the model with market-based policy instruments such as fishing taxes and subsidies reveal that fisheries or economic policies aiming to protect the resources or restructure the sector, if properly designed and combined, can achieve their goal as well as avoid potential losses.","Tech","University of Manchester"
"Recent secondary contacts, linked selection, and variable recombination rates shape genomic diversity in the model species Anolis carolinensis","https://researchportal.port.ac.uk/en/publications/recent-secondary-contacts-linked-selection-and-variable-recombina","Bourgeois, Y.; Ruggiero, R. P.; Manthey, J. D.; Boissinot, S.","1 Jul 2019","Gaining a better understanding on how selection and neutral processes affect genomic diversity is essential to gain better insights into the mechanisms driving adaptation and speciation. However, the evolutionary processes affecting variation at a genomic scale have not been investigated in most vertebrate lineages. Here, we present the first population genomics survey using whole genome resequencing in the green anole (Anolis carolinensis). Anoles have been intensively studied to understand mechanisms underlying adaptation and speciation. The green anole in particular is an important model to study genome evolution. We quantified how demography, recombination, and selection have led to the current genetic diversity of the green anole by using whole-genome resequencing of five genetic clusters covering the entire species range. The differentiation of green anole's populations is consistent with a northward expansion from South Florida followed by genetic isolation and subsequent gene flow among adjacent genetic clusters. Dispersal out-of-Florida was accompanied by a drastic population bottleneck followed by a rapid population expansion. This event was accompanied by male-biased dispersal and/or selective sweeps on the X chromosome. We show that the interaction between linked selection and recombination is the main contributor to the genomic landscape of differentiation in the anole genome.","Tech","University of Manchester"
"Tactile semiotics: the meanings of touch explored","https://researchportal.port.ac.uk/en/publications/tactile-semiotics-the-meanings-of-touch-explored","Gumtau, S.","2005","In my work I set out to verify the term Tactile Semiotics – the meanings we ascribe to different types of haptic sensations. Many researchers of haptic communication devices are calling for a system of design parameters. As well as studying psychophysics, it may be beneficial to look at the cultural and social context of touch. It is possible to explore this field with the help of low-tech prototypes and methodologies more common in art and design.","Tech","University of Manchester"
"Report on the activities of the Late Carboniferous – Permian – Early Triassic Nonmarine-Marine Correlation Working Group for 2016 and 2017","https://researchportal.port.ac.uk/en/publications/report-on-the-activities-of-the-late-carboniferous-permian-early-","Schneider, J. W.; Scholze, F.; Voigt, S.; Götz, A. E.; Oplustil, S.; Ronchi, A.; Bordy, E. M.; Silantiev, V. V.; Zharinova, V.; Marchetti, L.; Lucas, S. G.; Shen, S.; Barrick, J.; Werneburg, R.; Rößler, R.; Kerp, H.; Golubev, V.; Saber, H.; López-Gómez, J.","1 Dec 2017","None","Tech","University of Manchester"
"Varied diversification patterns and distinct demographic trajectories in Ethiopian montane forest bird (Aves: Passeriformes) populations separated by the Great Rift Valley","https://researchportal.port.ac.uk/en/publications/varied-diversification-patterns-and-distinct-demographic-trajecto","Manthey, J. D.; Bourgeois, Y.; Meheretu, Y.; Boissinot, S.","1 May 2022","Taxon-specific characteristics and extrinsic climatic and geological forces may both shape population differentiation and speciation. In geographically and taxonomically focused investigations, differentiation may occur synchronously as species respond to the same external conditions. Conversely, when evolution is investigated in taxa with largely varying traits, population differentiation and speciation is complex and shaped by interactions of Earth's template and species-specific traits. As such, it is important to characterize evolutionary histories broadly across the tree of life, especially in geographic regions that are exceptionally diverse and under pressures from human activities such as in biodiversity hotspots. Here, using whole-genome sequencing data, we characterize genomic variation in populations of six Ethiopian Highlands forest bird species separated by a lowland biogeographic barrier, the Great Rift Valley (GRV). In all six species, populations on either side of the GRV exhibited significant but varying levels of genetic differentiation. Species’ dispersal ability was negatively correlated with levels of population differentiation. Isolation with migration models indicated varied patterns of population differentiation and connectivity among populations of the focal species. We found that demographic histories—estimated for each individual—varied by both species and population but were consistent between individuals of the same species and sampling region. We found that genomic diversity varied by half an order of magnitude across species, and that this variation could largely be explained by the harmonic mean of effective population size over the past 200,000 years. Overall, we found that even in highly dispersive species like birds, the GRV acts as a substantial biogeographic barrier.","Tech","University of Manchester"
"Toward an integrated understanding of the youth sport system","https://researchportal.port.ac.uk/en/publications/toward-an-integrated-understanding-of-the-youth-sport-system","Dorsch, T. E.; Smith, A. L.; Blazo, J. A.; Coakley, J.; Côté, J.; Wagstaff, C. R. D.; Warner, S.; King, M. Q.","22 Sept 2020","The aim of the present article is to outline a heuristic model that facilitates movement toward an integrated understanding of the youth sport system. We define the youth sport system as the set of interdependent persons and contexts that influence and are influenced by an athlete in youth sport. Our model builds directly from a systems perspective, and its tenets of holism, feedback loops, and roles. Specifically, we argue that the persons and contexts that surround an athlete in youth sport should be examined collectively, self-correct over time, and take on certain functions that are negotiated over time. The model extends past contributions toward integration by outlining how proximal and distal processes within youth sport can be studied in a more unified way. Looking forward, research designed to capture the nuanced ways persons and contexts influence and are influenced by one another in youth sport will be best positioned to impact theory and practice in meaningful ways.","Tech","University of Manchester"
"New Aspex of art: how Portsmouth’s favourite gallery is reinventing itself during COVID-19","https://researchportal.port.ac.uk/en/publications/new-aspex-of-art-how-portsmouths-favourite-gallery-is-reinventing","Sykes, T.","13 Jul 2020","Like many other arts organisations around Britain, Portsmouth’s Aspex Gallery is adapting to the unparalleled new landscape that COVID-19 has shaped. S&C Founding Editor Tom Sykes discusses sustainability, new tech solutions and the changing role of art in the digital era with Vicky Chapter, Aspex’s Participation and Learning Manager, and local performance artist Chinasa Ezugha, who has worked extensively with the gallery.","Tech","University of Manchester"
"Report on the activities of the Nonmarine-Marine Correlation Working Group for 2014 – program for 2015 and future tasks","https://researchportal.port.ac.uk/en/publications/report-on-the-activities-of-the-nonmarine-marine-correlation-work"," & 1 others; Abouchouaib, B.","Dec 2014","None","Tech","University of Manchester"
"Investigating deception in second language speakers: interviewee and assessor perspectives","https://researchportal.port.ac.uk/en/publications/investigating-deception-in-second-language-speakers-interviewee-a","Akehurst, L.; Arnhold, A.; Figueiredo, I.; Turtle, S.; Leach, A-M.","1 Sept 2018","Purpose: The first of two experiments investigated the effect that speaking in a non‐native language has on interviewees’ perceptions of their interview experience. A second experiment investigated evaluators’ perceptions of the credibility of interviewees who spoke in their native or non‐native language.Method: For the first experiment, 52 participants told the truth or lied about their identity during a mock border control interview. All of the participants were interviewed in English, for half of the sample this was their native language, and for the other half of the sample English was not their native tongue. Post‐interview, all participants completed a self‐report questionnaire relating to their perceptions of their interview experience. For the second experiment, 128 participants evaluated the credibility of interviewees from the first experiment. The modality of presentation of interview clips was varied and included ‘Visual and Audio’, ‘Visual Only’, ‘Audio Only’, and ‘Transcript Only’.Results: Non‐native speakers were more likely than native speakers to report being nervous and cognitively challenged during their interviews and were more likely to monitor their own behaviour. Overall, evaluators were better able to distinguish between truth tellers and liars who were speaking in their native language than between truth tellers and liars who were non‐native speakers. Relative to native speakers, there was a smaller truth bias for evaluations of non‐native speakers. When evaluators were considering the non‐native speakers, they achieved higher discrimination accuracy when they were exposed to ‘Visual Only’ or ‘Transcript Only’ presentations than when they were shown the ‘Visual and Audio’ or ‘Audio Only’ interview clips.Conclusions: Self‐reported experiences of a mock border control interview differed dependent on whether interviewees were speaking in their native or non‐native language. Discrimination accuracy was better for native speakers than it was for non‐native speakers and was at its worst when evaluators heard the accents of the non‐native speakers.","Tech","University of Manchester"
"The influence of cement filler load on the radiopacity of various fibre posts ex vivo","https://researchportal.port.ac.uk/en/publications/the-influence-of-cement-filler-load-on-the-radiopacity-of-various","Goracci, C.; Juloski, J.; Schiavetti, R.; Mainieri, P.; Giovannetti, A.; Vichi, A.; Ferrari, M.","1 Jan 2015","Aim: To verify whether the filler load of luting agents influences the radiopacity of intraradicularly placed posts. Methodology: Digital radiographs of the following posts were taken: RelyX Fiber Post (3M ESPE), GC Fiber Post (GC Corporation), DT Light Post Illusion (RTD), DT Light SL Post (RTD), Endo-Composipost (RTD), FibreKleer Parallel Post (Jeneric Pentron Incorporated), FRC Postec (Ivoclar Vivadent), Parapost Taper Lux (Còltene/Whaledent AG), Radix Fiber Post (Dentsply Maillefer), EverStick Post (Stick Tech Ltd), Dentin Post X (Komet), Tech 21 X-op (Isasan), ENA Post (Micerium). Post radiopacity was measured in millimetres of aluminium (mmAl) with reference to an aluminium step wedge. Two extracted contralateral premolars were root filled. After post space preparation, taking the midpoint of the post hole as a reference, each tooth was cut longitudinally into two halves in a mesiodistal direction. On each half, the exposed root dentine was ground flat to the deepest point of the post space, and an even layer of cement was placed and light-cured. To obtain a clinically relevant layer of cement, the material thickness was reduced to 75 μm by grinding with wet abrasive paper. A cement formulation with 30 wt% of filler was tested in one premolar, whilst a formulation with 70 wt% of filler was utilized in the contralateral tooth. Posts were then placed between the two facing root halves of each premolar, and radiopacity was measured in mmAl. Data were analysed using t-test for paired samples (P < 0.05). Results: Radiopacity of posts ranged between 1.44 (ENA Post) and 5.78 mmAl (FibreKleer). In the presence of the more heavily filled cement, significantly higher values of post radiopacity were measured (P < 0.001). Conclusion: The radiopacity of the luting agent contributed to the overall post radiovisibility within the root. Even when the cement with lower filler content was used in combination with the least radiodense dowels, the post was detectable within the root.","Tech","University of Manchester"
"Modeling the effect of the seasonal fishing moratorium on the Pearl River Estuary using ecosystem simulation","https://researchportal.port.ac.uk/en/publications/modeling-the-effect-of-the-seasonal-fishing-moratorium-on-the-pea","Wang, Y.; Duan, L.; Li, S.; Zeng, Z.; Failler, P.","24 Sept 2015","The coastal ecosystem of the Pearl River Estuary (PRE) has been overfished and has received a high level of combined pollution in recent decades. Fisheries’ stock assessments have shown a declining population and have led to the implementation of a number of management measures, including a fishing moratorium. This study evaluated the effect of a fishing moratorium on the sustainability of PRE fisheries through an ecosystem approach. Two Ecopath models of the PRE coastal ecosystem in 1998 and 2008 were applied to obtain snapshots of the ecosystem in different periods. An dynamic simulation of the period from 1998 to 2008 was developed using Ecosim based on the assumption that the seasonal moratorium was never applied to the PRE fisheries from 1999 onward, which resulted in the predicted ecosystem of 2008* (the so-called 2008* ecosystem). Then, the attribute indices of the 2008* ecosystem were compared with those of the actual 2008 ecosystem to investigate the effect of the fishing moratorium. Finally, a series of 100 years dynamics simulations was examined according to five scenarios based on the 1998 Ecopath model to explore better strategies for the fishing moratorium. The results show that the 2008* ecosystem was not supposed to feature a seasonal moratorium, as the system in 1999 was more deteriorated, immature and fragile than the actual ecosystem in 2008. The seasonal fishing moratorium did benefit ecosystem protection, although its effect on ecosystem recovery was limited. A comparative analysis of different scenarios indicates that most functional groups will decrease without executing a fishing moratorium(SO). The prolonged moratorium (SO) seemed to be slightly more beneficial to stocks recovery than S0, during which fishing operations were carried out following the present fishing moratorium policy. How-ever, banning all fishing operations during the moratorium season (S3) has little effect on the recovery of fishing stocks from overexploitation. Moreover, reducing the fishing effort by 50% (S4) led to the largest increase in both fish stocks (28.0%) and total landings (43%).","Tech","University of Manchester"
"Application of the cognitive interview techniques as part of investigations","https://researchportal.port.ac.uk/en/publications/application-of-the-cognitive-interview-techniques-as-part-of-inve","Griffiths, A.; Milne, B.","29 Mar 2010","The chapter opens by describing the research evaluations of police witness interviewing that identifi ed inherent problems with the natural inter- view techniques of both American and British police offi cers, and how these tech- niques detrimentally affected the information provided by witnesses. The chapter then summarises the components of both the original CI and the ECI models that were developed to counteract these defi ciencies, before discussing the research that has been conducted to evaluate the effectiveness of the techniques. In particular, the discussion focuses on the applied research that has been conducted, as this has par- ticular relevance to the application of the techniques in the fi eld. The chapter then switches focus to describe the structured approach to the management of witness interviewing within the context of a major crime investigation in England and Wales. The chapter concludes by offering some practical advice for consultants to consider when becoming involved in police investigations.","Tech","University of Manchester"
"Collaborative networks and technology clusters -  the case of nanowire","https://researchportal.port.ac.uk/en/publications/collaborative-networks-and-technology-clusters-the-case-of-nanowi","Ozcan, S.; Islam, N.","1 Feb 2014","Patenting activities and technology diffusion in high-tech sectors are being increasingly driven by collaborative, international and technology-based new entrants. In the realm of nanotechnology, one of the most mature structures is nanowire. This paper is concerned with the technology transfer process in the nanowire field; in particular it examines how patent collaborations occur and how the key actors interact with each other to support this process. This study uses a different methodology than previous studies in terms of patent data extraction. The methodology offers a new taxonomy that could make a significant impact on accurate patent data quests and increase the reliability of patent analyses in emerging fields such as nanotechnology. As patent data are valuable sources of technology innovation data and for forecasting technical change, this study utilises patent network analysis to visualise the actors, clusters and their relationships at the organisational, national and international levels. Overall, this study proposes a new collaborative network model to assist with analysing patenting activities between actors in regard to types of linkages. Different types of linkages between countries and organisations can be found for nanowire-related patenting activities by following the proposed network model. Findings indicate that some nations have highly centralised networks where large organisations dominate most linkages, as in the case of South Korea with regard to Samsung. Nations such as the US and Japan have a more distributed network where academic and industrial players are linked with each other. In the case of China, there were mono-linkages between large organisations such as Foxconn and Tsinghua University, which was the key with regard to collaborative innovation there.","Tech","University of Manchester"
"Design of pile foundations in seismically liquefiable areas: theory and codes of practice","https://researchportal.port.ac.uk/en/publications/design-of-pile-foundations-in-seismically-liquefiable-areas-theor","Bhattacharya, S.; Rouholamin, M.; Nikitas, G.; Lombardi, D.; Vimalan, N.","14 Sept 2015","Collapse and/or severe damage to pile-supported structures are still observed in liquefiable soils after most major earthquakes. Poor performance of pile foundations remains a great concern to the earthquake engineering community. As a result, pile behaviour in seismically liquefiable area is still an area of active research. This keynote lecture presents the understanding obtained from research carried out by our group. The research is based on scaled model tests (carried out in the shaking table at University of Bristol, Dynamic Centrifuge Tests carried out at Shimizu Corporation, Japan), element test on liquefiable soil samples (both laboratory research sands such as Toyoura, Silica No 8 from Japan, Red Hill, Leighton Buzzard as well as liquefiable sand samples from Ganges river, Brahmaputra rover sand, Assam sand, Sendai sand, Urayasu sand) and back analysis of well documented case studies of pile foundation performance. This paper also compares the current understanding as well theories of the pile failure in liquefiable soils and compares with codes of practice. It has been shown that the current theory of pile failure as mentioned in codes of practice is based on flexural mechanism where the lateral loads on the pile (due to inertia and/or lateral spreading) induce bending failure. However, the current understanding identifies few other mechanisms which may control the pile behaviour and needs consideration during design: (a) Piles are laterally unsupported slender columns (rather than laterally loaded beams) in liquefiable soils and therefore a pile may fail by buckling instability due to axial load alone given the inherent imperfections in a pile; (b) During the process of liquefaction (i.e. soil changing from being solid-like material to a fluid like material), the fundamental period of pile supported structures increases and the damping of the whole system also increases. During the transient phase, tuning effect may occur if the period of the structure comes close to the period of the earthquake causing amplification of bending moment in the pile which may lead to dynamic failure. Provisions proposed by major international codes of practice for pile design including the Japanese Highway Code (JRA) are reviewed.","Tech","University of Manchester"
"Helmetcams, militarized sensation and 'Somatic War'","https://researchportal.port.ac.uk/en/publications/helmetcams-militarized-sensation-and-somatic-war","McSorley, K.","Jun 2012","In stark contrast to the abstraction and radical disembodiment of hi-tech virtual war, the mediascape of contemporary counter-insurgency is increasingly dominated by material that is lo-fi, intimate, multi-sensory and decisively linked to the embodied experiences and risks of soldiering. In this article, I explore the visual grammar and affective logics of two recent prominent public mediations of the war in Afghanistan, both dominated by the use of video footage recorded from camcorders mounted on soldiers' helmets. Epitomized in this helmetcam footage, I suggest that it is through an emerging aesthetic regime of 'somatic war' – that foregrounds sensory immersion and real feeling, vital living and bodily vulnerability – that the endless war in Afghanistan is currently being made perceptible and palpable.","Tech","University of Manchester"
"A universal probe set for targeted sequencing of 353 nuclear genes from any flowering plant designed using k-medoids clustering","https://researchportal.port.ac.uk/en/publications/a-universal-probe-set-for-targeted-sequencing-of-353-nuclear-gene","Johnson, M. G.; Pokorny, L.; Dodsworth, S.; Botigué, L. R.; Cowan, R. S.; Devault, A.; Eiserhardt, W. L.; Epitawalage, N.; Forest, F.; Kim, J. T.; Leebens-Mack, J. H.; Leitch, I. J.; Maurin, O.; Soltis, D. E.; Soltis, P. S.; Wong, G. K. S.; Baker, W. J.; Wickett, N. J.","1 Jul 2019","Sequencing of target-enriched libraries is an efficient and cost-effective method for obtaining DNA sequence data from hundreds of nuclear loci for phylogeny reconstruction. Much of the cost of developing targeted sequencing approaches is associated with the generation of preliminary data needed for the identification of orthologous loci for probe design. In plants, identifying orthologous loci has proven difficult due to a large number of whole-genome duplication events, especially in the angiosperms (flowering plants). We used multiple sequence alignments from over 600 angiosperms for 353 putatively single-copy protein-coding genes identified by the One Thousand Plant Transcriptomes Initiative to design a set of targeted sequencing probes for phylogenetic studies of any angiosperm group. To maximize the phylogenetic potential of the probes, while minimizing the cost of production, we introduce a k-medoids clustering approach to identify the minimum number of sequences necessary to represent each coding sequence in the final probe set. Using this method, 5-15 representative sequences were selected per orthologous locus, representing the sequence diversity of angiosperms more efficiently than if probes were designed using available sequenced genomes alone. To test our approximately 80,000 probes, we hybridized libraries from 42 species spanning all higher-order groups of angiosperms, with a focus on taxa not present in the sequence alignments used to design the probes. Out of a possible 353 coding sequences, we recovered an average of 283 per species and at least 100 in all species. Differences among taxa in sequence recovery could not be explained by relatedness to the representative taxa selected for probe design, suggesting that there is no phylogenetic bias in the probe set. Our probe set, which targeted 260 kbp of coding sequence, achieved a median recovery of 137 kbp per taxon in coding regions, a maximum recovery of 250 kbp, and an additional median of 212 kbp per taxon in flanking non-coding regions across all species. These results suggest that the Angiosperms353 probe set described here is effective for any group of flowering plants and would be useful for phylogenetic studies from the species level to higher-order groups, including the entire angiosperm clade itself.","Tech","University of Manchester"
"Further constraints on variations in the initial mass function from low-mass X-ray binary populations","https://researchportal.port.ac.uk/en/publications/further-constraints-on-variations-in-the-initial-mass-function-fr","Peacock, M. B.; Zepf, S. E.; Kundu, A.; Maccarone, T. J.; Lehmer, B. D.; Maraston, C.; Gonzalez, A. H.; Eufrasio, R. T.; Coulter, D. A.","19 May 2017","We present constraints on variations in the initial mass function (IMF) of nine local early-type galaxies based on their low-mass X-ray binary (LMXB) populations. Comprised of accreting black holes and neutron stars, these LMXBs can be used to constrain the important high-mass end of the IMF. We consider LMXB populations beyond the cores of the galaxies (>0.2R e; covering 75%-90% of their stellar light) and find no evidence for systematic variations of the IMF with velocity dispersion (σ). We reject IMFs which become increasingly bottom-heavy with σ, up to steep power laws (exponent, α > 2.8) in massive galaxies (σ > 300 ), for galactocentric radii >1/4 R e. Previously proposed IMFs that become increasingly bottom-heavy with σ are consistent with these data if only the number of low-mass stars (<0.5 M o) varies. We note that our results are consistent with some recent work which proposes that extreme IMFs are only present in the central regions of these galaxies. We also consider IMFs that become increasingly top-heavy with σ, resulting in significantly more LMXBs. Such a model is consistent with these observations, but additional data are required to significantly distinguish between this and an invariant IMF. For six of these galaxies, we directly compare with published ""IMF mismatch"" parameters from the Atlas3D survey, α dyn. We find good agreement with the LMXB population if galaxies with higher α dyn have more top-heavy IMFs - although we caution that our sample is quite small. Future LMXB observations can provide further insights into the origin of α dyn variations.","Tech","University of Manchester"
"Freshly squeezed touch into bits - towards a haptic design palette","https://researchportal.port.ac.uk/en/publications/freshly-squeezed-touch-into-bits-towards-a-haptic-design-palette","Gumtau, S.","2006","Haptic interfaces are felt by many to have the potential to enhance communication and interaction via the computer - enabling affective expressive interpersonal communication and enriching interaction with virtual worlds by haptic feedback.  Still, what exactly this potential is and how we can design in order to fully appreciate it is topic of contemporary debate. My contribution to this debate shall be to place some of the current developments into a philosophical and cultural context, to introduce social science based methodologies which will hopefully help broaden the discussion, resulting in a greater scope of input (from other disciplines).  Through semiotic analysis we can predict meaning making in haptic communication. The Haptic Box study demonstrates our cultural associations with textures. The PinKom study investigates spontaneous forming of communication codes with a low-tech haptic device.","Tech","University of Manchester"
"Shear bond strength to enamel and flexural strength of different fiber-reinforced composites","https://researchportal.port.ac.uk/en/publications/shear-bond-strength-to-enamel-and-flexural-strength-of-different-","Juloski, J.; Beloica, M.; Goracci, C.; Chieffi, N.; Giovannetti, A.; Vichi, A.; Vulicevic, Z. R.; Ferrari, M.","1 May 2013","Purpose: To assess the shear bond strength to unground human enamel (ESBS) and flexural strength (FS) of different reinforcing fibers used in combination with a flowable composite resin. Materials and Methods: For ESBS testing, 90 human molars were selected and randomly divided into 9 groups (n = 10) according to the reinforcing fiber to be tested: 1. RTD Quartz Splint additionally impregnated at chairside with Quartz Splint Resin (RTD); 2. RTD Quartz Splint without additional impregnation; 3. Ribbond-THM (Ribbond) impregnated with OptiBond FL Adhesive; 4: Ribbond Triaxial (Ribbond) impregnated with OptiBond FL Adhesive; 5. Connect (Kerr) impregnated with OptiBond FL Adhesive; 6. Construct (Kerr) impregnated with Opti-Bond FL Adhesive; 7. everStick PERIO (Stick Tech); 8. everStick C&B (Stick Tech); 9. nonreinforced composite Premise flowable (Kerr). Cylinders of flowable composite reinforced with the fibers were bonded to the intact buccal surface of the teeth. After 24 h of storage, shear loading was performed until failure occurred. FS was assessed performing three-point bending test according to ISO Standard 4049/2000. ESBS and FS data were analyzed using one-way ANOVA, followed by Tukey’s HSD test for post-hoc comparisons (p < 0.05). Results: For each group, the ESBS and FS, respectively, in MPa were: 1. 17.07 ± 4.52 and 472.69 ± 30.49; 2. 14.98 ± 3.92 and 441.77 ± 61.43; 3. 18.59 ± 5.67 and 186.89 ± 43.89; 4. 16.74 ± 6.27 and 314.41 ± 148.52; 5. 14.38 ± 4.14 and 223.80 ± 77.35; 6. 16.00 ± 5.55 and 287.62 ± 85.91; 7. 16.42 ± 3.67 and 285.35 ± 39.68; 8. 23.24 ± 5.81 and 370.46 ± 29.26; 9. 12.58 ± 4.76 and 87.75 ± 22.87. For most fibers, no significant difference in ESBS was found compared to the control group, except for everStick C&B, which yielded higher ESBS. Nonreinforced composite exhibited the lowest FS, while all fibers positively affected the FS. Conclusions: Fiber reinforcement of flowable composite does not affect its ESBS. The flexural strength of FRCs is significantly influenced by fiber composition and pattern.","Tech","University of Manchester"
"Social media mining for ideation: Identification of sustainable solutions and opinions","https://researchportal.port.ac.uk/en/publications/social-media-mining-for-ideation-identification-of-sustainable-so","Ozcan, S.; Suloglu, M.; Sakar, C. O.; Chatufale, S.","1 Sept 2021","The availability of social media-based data creates opportunities to obtain information about consumers, trends, companies and technologies using text mining techniques. However, the quality of the data is a significant concern for social media-based analyses. The aim of this study was to mine tweets (microblogs) to explore trends and retrieve ideas for various purposes such as product development, technology and sustainability-oriented considerations. The core methodological approach was to create a classification model to identify tweets that contained an idea. This classification model was used as a pre-processing step so the query results obtained from the application programming interface were cleared from the messages that contained the search terms used in the query but did not contain an idea. The results of this study demonstrate that our method based on text mining, and supervised or semi-supervised classification methods, can extract ideas from social media. The social media data mining process illustrated in our study can be utilised as a decision-making tool to detect innovative ideas or solutions about a product or service and summarise them into meaningful clusters. We believe that our findings are significant for the sustainability, tech mining and innovation management communities.","Tech","University of Manchester"
"Coopetition, value co-creation, and knowledge-enhancement in the UK Alpaca Industry: a multi-level mechanism","https://researchportal.port.ac.uk/en/publications/coopetition-value-co-creation-and-knowledge-enhancement-in-the-uk","Garri, M.","12 Nov 2020","Notwithstanding the increasing interest in coopetition, relevant research is still composed of loosely connected themes with little contextual focus. Little attention has been paid to explain coopetition at multiple stages and levels, in various industries, and between micro-firms. This paper addresses these gaps by proposing a multi-level mechanism, unravelling the relationship between coopetition management, value co-creation, knowledge-enhancement, and superior performance achievement in micro-businesses. Using qualitative methods, we look at the non-high tech alpaca industry. Results reveal that the successful coopetition management in various coopetition stages, at an individual, organizational, and industry level, leads to value co-creation, knowledge-enhancement, and to the VRIO resources development, and thus drive positive outcomes for the individuals and organizations engaged and for the industry as a whole. This mechanism is influenced by industrial, market, and institutional factors.","Tech","University of Manchester"
"Eliciting information and detecting lies in intelligence interviewing: an overview of recent research","https://researchportal.port.ac.uk/en/publications/eliciting-information-and-detecting-lies-in-intelligence-intervie","Vrij, A.; Granhag, P. A.","1 Nov 2014","Traditional police–suspect interviews differ from intelligence interviews in several important ways, and these differences merit new research activities. This article presents an overview of recent and innovative research into eliciting infor- mation and cues to deceit in intelligence interviews, and discusses research into new domains including ‘lying about intentions’, ‘undercover interviewing’, and ‘collective interviewing’. Although that research is still in its infancy, the findings reveal that truth tellers’ and liars’ answers can be distinguished from each other if the correct interview protocols are implemented, such as asking unexpected questions and introducing forced turn-taking. In addition, this new research also shows that the so-called Scharff tech- nique is more effective for eliciting human intelligence information compared with more traditional techniques.","Tech","University of Manchester"
"The application of multi-criteria decision analysis methods into talent identification process: a social psychological perspective","https://researchportal.port.ac.uk/en/publications/the-application-of-multi-criteria-decision-analysis-methods-into-","Lai, Y-L.; Ishizaka, A.","6 Sept 2019","This case study offers a new insight into application of multiple-criteria decision-making methods (MCDM) to social identity issues in the context of talent management. This study used MCDM to help a high-tech company to identify potential talents in its sale and marketing team (n=54). MCDM adjusted subjective information consisted of intangible organisational political issues into a transparent, objective benchmark. The transparency and consistency of this evaluation process reduced potential social identity disruption between individuals or groups. Furthermore, the involvement of multiple decision-makers (both managers and employees) in the talent identification procedure enhanced employees’ motivation for further development. ","Tech","University of Manchester"
