"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Bioactive Trace Metals and Their Isotopes as Paleoproductivity Proxies: An Assessment Using GEOTRACES‐Era Data.","https://eprints.whiterose.ac.uk/195874/","Horner, TJ; Little, SH; Conway, TM","May 2021","Phytoplankton productivity and export sequester climatically significant quantities of atmospheric carbon dioxide as particulate organic carbon through a suite of processes termed the biological pump. Constraining how the biological pump operated in the past is important for understanding past atmospheric carbon dioxide concentrations and Earth's climate history. However, reconstructing the history of the biological pump requires proxies. Due to their intimate association with biological processes, several bioactive trace metals and their isotopes are potential proxies for past phytoplankton productivity, including iron, zinc, copper, cadmium, molybdenum, barium, nickel, chromium, and silver. Here, we review the oceanic distributions, driving processes, and depositional archives for these nine metals and their isotopes based on GEOTRACES-era datasets. We offer an assessment of the overall maturity of each isotope system to serve as a proxy for diagnosing aspects of past ocean productivity and identify priorities for future research. This assessment reveals that cadmium, barium, nickel, and chromium isotopes offer the most promise as tracers of paleoproductivity, whereas iron, zinc, copper, and molybdenum do not. Too little is known about silver to make a confident determination. Intriguingly, the trace metals that are least sensitive to productivity may be used to track other aspects of ocean chemistry, such as nutrient sources, particle scavenging, organic complexation, and ocean redox state. These complementary sensitivities suggest new opportunities for combining perspectives from multiple proxies that will ultimately enable painting a more complete picture of marine paleoproductivity, biogeochemical cycles, and Earth's climate history.","Marine","University of Leeds"
"First confirmed occurrence of Codium fragile (Suringar) Hariot in the Iberian Peninsula coast of Portugal.","https://eprints.whiterose.ac.uk/182131/","Blanco, A; Beger, M; Olabarria, C","May 2021","Invasive macroalgae represent a major threat to marine ecosystems worldwide. Codium fragile ssp. fragile is one of the most invasive species in the world. The species has deleterious impacts on marine ecosystems, but can also coexist with other Codium congeners, with neutral impact. Several invasive macroalgae have been described to occur along the west coast of the Iberian Peninsula, including C. fragile. However, despite its presence being noted in citizen science surveys, the occurrence of C. fragile on the coast of Portugal was not confirmed (except in the Azores Islands). The cryptic nature of this invasive macroalga has led to several misidentifications, and strict taxonomic approaches must therefore be used to confirm sightings. Previous intensive field sampling (2017–2018) aimed at recording the presence of different macroalgae did not find C. fragile along the Portuguese coast, northwards from Praia do Matadouro. Here, we report the first confirmed record of C. fragile on the coast of Portugal, in the Avencas Marine Park. Identification of the alga was confirmed by microscopic examination of the utricles. Early detection of invasive species is essential, and further research should be carried out in the surrounding areas in order to better understand the invasion pathways to enable correct application of management plans.","Marine","University of Leeds"
"Estimating benthic trophic levels to assess the effectiveness of marine protected area management.","https://eprints.whiterose.ac.uk/174685/","Blanco, A; Beger, M; Planes, S","May 2021","Designating and managing marine protected areas (MPAs) can mitigate many ocean threats. Banning fishing activities within MPAs enhances the robustness of food-web dynamics and thus increases trophic resilience. Ecosystem function indicators, such as mean trophic level, are increasingly applied in conservation management. Stable isotope analysis is a common tool in trophodynamic studies as it provides information about food sources and trophic level within food webs. In contrast to the traditional top-down approaches in conservation management (mainly for fisheries), this study focuses on bottom-up responses to protection according to the target species in regional small-scale fisheries. The present study aimed to examine how MPA status affects trophodynamics in the rocky reefs of the Illas Atlánticas Marine-Terrestrial National Park (Galicia, NW Spain). Results showed no differences between inside and outside the MPA in species stable isotopic signatures or trophic level. However, these results should be considered with caution due to some limitations in the study design (small number of sites per location, biogeographic differences associated with the island nature of the MPA, or seasonal variability). Nevertheless, the lax fishing management, the lack of proper implementation (the MPA was established in 2002 without a management plan until 2019), and the small size of the studied MPA may result in ineffective conservation outcomes that could have been reflected in the stable isotopic content of the food web. The large number of “paper park” MPAs existing worldwide are not only detrimental to the perception of marine protection, but also provide poor protection of marine ecosystems. Subject to further studies accounting for both environmental and management factors on stable isotope signatures, trophic interactions can form a cost-effective tool for monitoring MPA effectiveness.","Marine","University of Leeds"
"Risks to different populations and age classes of gannets from impacts of offshore wind farms in the southern North Sea.","https://eprints.whiterose.ac.uk/178174/","Pollock, CJ; Lane, JV; Buckingham, L","August 2021","The southern North Sea holds the world's highest concentration of offshore wind farms (OWFs). Northern gannets (Morus bassanus), a species considered at high risk from OWF impacts, show a strong seasonal peak there in November, but it is unclear which populations and age classes are most at risk of collision with wind turbines. We tagged adult and juvenile gannets at the world's largest colony (Bass Rock) and reviewed two sources of survey data for different age classes to study their movements through southern North Sea waters. Tracked birds showed peak numbers in the southern North Sea in mid-October, with much smaller numbers there during November. Adults were distributed throughout the area, including waters close to OWFs, whereas juveniles were confined to the coast. Survey data indicated high proportions of immature gannets in southern North Sea waters, suggesting higher collision risk than for adults. Gannets present in November may be predominantly from colonies further north than Bass Rock.","Marine","University of Leeds"
"Ferries and Environmental DNA: Underway Sampling From Commercial Vessels Provides New Opportunities for Systematic Genetic Surveys of Marine Biodiversity.","https://eprints.whiterose.ac.uk/177549/","Valsecchi, E; Arcangeli, A; Lombardi, R","July 2021","Marine environmental DNA (eDNA) is an important tool for biodiversity research and monitoring but challenges remain in scaling surveys over large spatial areas, and increasing the frequency of sampling in remote locations at reasonable cost. Here we demonstrate the feasibility of sampling from commercial vessels (Mediterranean ferries) while underway, as a strategy to facilitate replicable, systematic marine eDNA surveys in locations that would normally be challenging and expensive for researchers to access. Sixteen eDNA samples were collected from four fixed sampling stations, and in response to four cetacean sightings, across three cruises undertaken along the 300 km ferry route between Livorno (Tuscany) and Golfo Aranci (Sardinia) in the Ligurian/Tyrrhenian Seas, June-July 2018. Using 12SrDNA and 16SrDNA metabarcoding markers, we recovered diverse marine vertebrate Molecular Operational Taxonomic Units (MOTUs) from teleost fish, elasmobranchs, and cetaceans. We detected sample heterogeneity consistent with previously known variation in species occurrences, including putative species spawning peaks associated with specific sea surface temperature ranges, and increased night time abundance of bathypelagic species known to undertake diel migrations through the water column. We suggest commercial vessel based marine eDNA sampling using the global shipping network has potential to facilitate broad-scale biodiversity monitoring in the world’s oceans.","Marine","University of Leeds"
"Controls on the cadmium isotope composition of modern marine sediments.","https://eprints.whiterose.ac.uk/197429/","Bryan, AL; Dickson, AJ; Dowdall, F","April 2021","Continental margin sediments have been identified as the dominant sink in the marine budget of cadmium (Cd). The isotopic composition of this important output flux is, however, unknown. Here we present, with measurements on the Argentine continental margin, the first observational constraints on the isotopic composition of Cd in modern marine oxic and sub-oxic sediments. We identify two main removal mechanisms of Cd; in organic material, and by sulfide formation. Surface margin sediments (0–0.5 cm), with dissolved O2 below detection from ∼0.5 cm, are isotopically lighter than overlying oxygenated waters. A mass balance for these surface sediments indicates that Cd is present dominantly as organically-bound particulate Cd. In sub-surface sediments, Cd concentrations increase in the zone of nitrate reduction, and attain similar isotopic compositions as the water that overlies the sediment (i.e. ∼0.35‰ in deep waters). These observations are consistent with a downward diffusive flux of seawater Cd and redox-driven quantitative removal of that Cd during sulfide precipitation. In combination, these two routes of Cd removal lead to burial of isotopically light organic Cd in margin sub-oxic sediments that enables the global isotopic Cd budget to be balanced.","Marine","University of Leeds"
"Pushing the switch: functional responses and prey switching by invasive lionfish may mediate their ecological impact.","https://eprints.whiterose.ac.uk/180380/","McCard, M; South, J; Cuthbert, RN","January 2021","Biodiversity is declining on a global scale and the spread of invasive alien species (IAS) is a major driver, particularly through predatory impacts. Thus, effective means of assessing and predicting the consequences of IAS predation on native prey population stability remains a vital goal for conservation. Here, we applied two classic ecological concepts, consumer functional response (FR) and prey switching, to predict and understand the ecological impacts of juveniles of the lionfish (Pterois volitans), a notorious and widespread marine invader. Functional responses and prey switching propensities were quantified towards three representative prey species: Artemia salina, Palaemonetes varians, and Gammarus oceanicus. Lionfish exhibited potentially destabilising Type II FRs towards individual prey species, owing to high consumption rates at low prey densities, whilst FR magnitudes differed among prey species. Functional response attack rates (a) were highest, and handling times (h) lowest, towards A. salina, followed by P. varians and then G. oceanicus. Maximum feeding rates (1/h) and functional response ratios (FRR; a/h) also followed this impact gradient for the three prey species. Lionfish, however, displayed a potentially population stabilising prey switching propensity (i.e. frequency-dependent predation) when multiple prey species were presented simultaneously, where disproportionately less of rare prey, and more of abundant prey, were consumed. Whilst FR and FRR magnitudes indicate marked per capita lionfish predatory impacts towards prey species, a strong prey switching propensity may reduce in-field impacts by offering low density prey refuge in biodiverse communities. Our results thus corroborate field patterns documenting variable impacts of lionfish, with prey extirpations less likely in diverse communities owing to frequency-dependent predation.","Marine","University of Leeds"
"The benefits of heterogeneity in spatial prioritisation within coral reef environments.","https://eprints.whiterose.ac.uk/174376/","Nolan, MKB; Kim, CJS; Hoegh-Guldberg, O","April 2021","Coral reefs are highly vulnerable habitats, threatened by climate change and local anthropogenic impacts. Management is imperative, and spatial prioritisation apportions the area of interest to inform investments of scarce conservation resources. Spatially delineated planning units used to make management decisions are typically large enough to contain significant natural variabilities, but the ecological significance of such variance is seldom considered in planning decisions. On coral reefs, the patchiness of habitat quality within planning units matters both ecologically and functionally. Here, we show that considering within-planning unit variance in spatial prioritisation influences the location and design of reserve networks. Studying Timor-Leste, we statistically model the average and variance in coral cover. We compare conservation priority areas for scenarios informed by coral cover and variance to a baseline scenario with the spatial prioritisation software Marxan. To further explain these differences, and to show the value of including coral variance as a metric in spatial prioritisation, we created a reserve quality score. We show that the similarity between reserve networks was only 57% for protection, and 44% for restoration objectives. For both objectives, the inclusion of cover variance improves the conservation benefit of management. This project has shown a novel way to target areas for restoration. These results demonstrate that not only is mean coral cover (and, by extension, reef condition) a key criterion in selecting marine conservation actions, but its variance must be considered in spatial conservation prioritisation to improve both the efficiency and benefit of management actions within marine reserve networks.","Marine","University of Leeds"
"Distinct interspecific and intraspecific vulnerability of coastal species to global change.","https://eprints.whiterose.ac.uk/174156/","Nielsen, ES; Henriques, R; Beger, M","April 2021","Characterising and predicting species responses to anthropogenic global change is one of the key challenges in contemporary ecology and conservation. The sensitivity of marine species to climate change is increasingly being described with forecasted species distributions, yet these rarely account for population level processes such as genomic variation and local adaptation. This study compares inter- and intra-specific patterns of biological composition to determine how vulnerability to climate change, and its environmental drivers, vary across species and populations. We compare species trajectories for three ecologically important southern African marine invertebrates at two time points in the future, both at the species level, with correlative species distribution models, and at the population level, with gradient forest models. Reported range shifts are species-specific and include both predicted range gains and losses. Forecasted species responses to climate change are strongly influenced by changes in a suite of environmental variables, from sea surface salinity and sea surface temperature, to minimum air temperature. Our results further suggest a mismatch between future habitat suitability (where species can remain in their ecological niche) and genomic vulnerability (where populations retain their genomic composition), highlighting the inter- and intraspecific variability in species' sensitivity to global change. Overall, this study demonstrates the importance of considering species and population level climatic vulnerability when proactively managing coastal marine ecosystems in the Anthropocene.","Marine","University of Leeds"
"Experimental evaluation of the extractability of Fe-bound organic carbon in sediments as a function of carboxyl content.","https://eprints.whiterose.ac.uk/164864/","Fisher, BJ; Moore, OW; Faust, JC","August 2020","The majority of organic carbon (OC) burial in marine sediments occurs on continental shelves, of which an estimated 10–20% is associated with reactive iron (FeR). The association of OC with FeR (OC-FeR) is thought to facilitate preservation of organic matter (OM) in sediments and therefore represents an important carbon sink. The citrate-bicarbonate-dithionite (CBD) method is used to quantify OC-FeR in marine sediments by reductively dissolving FeR, thereby releasing bound OC. While the CBD method is widely used, it may be less efficient at measuring OC-FeR than currently thought, due to the incomplete reduction of FeR, resulting from the neutral pH conditions required to prevent OM hydrolysis. Additionally, the typical range of values reported for OC-FeR in marine sediments is narrow, despite variation in OM and FeR inputs, OM source types and chemical compositions. This suggests a limitation exists on the amount of OC that can become associated with FeR, and/or that the CBD method is limited in the OC-FeR that it is able to quantify. In assessing the efficiency of the CBD method, we aimed to understand whether methodological errors or (mis)interpretation of these extraction results may contribute to the apparent limitation on OC-FeR values. Here, we synthesised OC-FeR composites with a known FeR phase and known OM moieties, varying in carboxyl content, at neutral pH. These were spiked into OC-free marine sediment, and subject to a CBD extraction to investigate i) the efficiency of CBD for OC extraction; ii) the efficiency of CBD for FeR extraction; ii) how the OC moiety affects the physical parameters of associated FeR minerals; and iii) the impact of OM moiety on OC and Fe release. We show that the CBD method results in only partial dissolution of the most susceptible FeR phase (ferrihydrite) and therefore incomplete removal of bound OC. While as little as ~20% of Fe is released from OC-free ferrihydrite, structural disorder of the mineral phase increases with the inclusion of more OC, resulting in greater losses of up to 62% Fe for carboxyl rich OC-FeR complexes. In addition, our results show that the NaCl control step performed in the CBD method is capable of removing weakly bound OC from FeR, such that inclusion of this OC in the total OC-FeR fraction may increase marine sediments OC-FeR estimates by ~33%. Finally, we suggest that the structure of OC involved in OC-FeR binding can affect quantification of the OC-FeR pool. Our results have important implications for assessing the FeR bound OC fraction in marine sediments and the fate of this OC in the global carbon cycle.","Marine","University of Leeds"
"A review on regulations, current status, effects and reduction strategies of emissions for marine diesel engines.","https://eprints.whiterose.ac.uk/164697/","Ni, P; Wang, X; Li, H","June 2020","Marine diesel engines, which provide main power source for ships, mainly contribute to air pollution in ports and coastal areas. Thus there is an increasing demand on tightening the emission standards for marine diesel engines, which necessitates the research on various emission reduction strategies. This review covers emission regulations and emission factors (EFs), environmental effects and available emission reduction solutions for marine diesel engines. Not only the establishment of the emission control areas (ECAs) in the regulations but also many experiments show high concerns about the sulfur limits in fuels, sulfur oxides (SOx) and nitrogen oxides (NOx) emissions. Research results reveal that NOx emissions from marine diesel engines account for 50% of total NOx in harbors and coastal regions. Sulfur content in fuel oil is an important parameter index that determines the development direction of emission control technologies. Despites some issues, biodiesel, methanol and liquefied nature gas (LNG) play their important roles in reducing emissions as well as in replacing fossil energy, being promising fuels for marine diesel engines. Fuel-water emulsion (FWE) and exhaust gas recirculation (EGR) are effective treatment option for NOx emissions control. Common rail fuel injection is an effective fuel injection strategy to achieve simultaneous reductions in particulate matter (PM) and NOx. Selective catalytic reduction (SCR) and wet scrubbing are the most mature and effective exhaust aftertreatment methods for marine diesel engines, which show 90% De-NOx efficiency and 95% De-SOx efficiency. It can be concluded that the integrated multi-pollutant treatment for ship emissions holds great promise.","Marine","University of Leeds"
"Does Arctic warming reduce preservation of organic matter in Barents Sea sediments?","https://eprints.whiterose.ac.uk/162662/","Faust, JC; Stevenson, MA; Abbott, GD","June 2020","Over the last few decades, the Barents Sea experienced substantial warming, an expansion of relatively warm Atlantic water and a reduction in sea ice cover. This environmental change forces the entire Barents Sea ecosystem to adapt and restructure and therefore changes in pelagic–benthic coupling, organic matter sedimentation and long-term carbon sequestration are expected. Here we combine new and existing organic and inorganic geochemical surface sediment data from the western Barents Sea and show a clear link between the modern ecosystem structure, sea ice cover and the organic carbon and CaCO3 contents in Barents Sea surface sediments. Furthermore, we discuss the sources of total and reactive iron phases and evaluate the spatial distribution of organic carbon bound to reactive iron. Consistent with a recent global estimate we find that on average 21.0 ± 8.3 per cent of the total organic carbon is associated to reactive iron (fOC-FeR) in Barents Sea surface sediments. The spatial distribution of fOC-FeR, however, seems to be unrelated to sea ice cover, Atlantic water inflow or proximity to land. Future Arctic warming might, therefore, neither increase nor decrease the burial rates of iron-associated organic carbon. However, our results also imply that ongoing sea ice reduction and the associated alteration of vertical carbon fluxes might cause accompanied shifts in the Barents Sea surface sedimentary organic carbon content, which might result in overall reduced carbon sequestration in the future.","Marine","University of Leeds"
"Multi-model seascape genomics identifies distinct environmental drivers of selection among sympatric marine species.","https://eprints.whiterose.ac.uk/165640/","Nielsen, ES; Henriques, R; Beger, M","August 2020","Background","Marine","University of Leeds"
"Highly dynamic marine redox state through the Cambrian explosion highlighted by authigenic δ²³⁸U records.","https://eprints.whiterose.ac.uk/161611/","Wei, G-Y; Planavsky, NJ; Tarhan, LG","May 2020","The history of oceanic oxygenation from the late Neoproterozoic to the early Cambrian is currently debated, making it difficult to gauge whether, and to what extent environmental triggers played a role in shaping the trajectory of metazoan diversification. Uranium isotope (U) records from carbonates have recently been used to argue for significant swings in the global marine redox state from the late Neoproterozoic to the early Cambrian. However, geochemical signatures in carbonates—the U isotope archive most commonly employed to argue for redox shifts—are susceptible to diagenetic alteration and may have variable offsets from seawater values. Therefore, there is an impetus to reconstruct seawater U isotopic evolution using another sedimentary archive, in order to verify that these excursions can indeed be linked to global shifts in marine redox landscape. Here we report new U isotope data from two fine-grained siliciclastic upper Ediacaran to lower Cambrian (ca. 551–515 Ma) successions in South China. We find large δ²³⁸U swings between -0.63‰ and +0.39‰ for calculated values of authigenic U in the siliciclastic rocks, consistent with correlative records from the carbonates. The replication of these patterns in both carbonate and siliciclastic units provides confirmatory evidence that the early Cambrian seawater was characterized by highly variable U isotope compositions. These new δ²³⁸U data also provide higher-resolution records of global oceanic redox conditions during Cambrian Age 3, coeval with a critical interval of the Cambrian explosion. These δ²³⁸U data bolster the case that the Ediacaran-Cambrian transition experienced massive swings in marine redox state, providing a dynamic environmental backdrop for and potentially even a key driver of the emergence and radiation of metazoans.","Marine","University of Leeds"
"Accommodation and sediment-supply controls on clastic parasequences: a meta-analysis.","https://eprints.whiterose.ac.uk/157962/","Colombera, L; Mountney, NP","March 2020","This study combines data from many published case studies to undertake a quantitative characterization of clastic parasequences, with the aim to determine how accommodation, sediment supply and autogenic sediment‐storage dynamics are recorded in their sedimentary architecture and stacking patterns. Results of this study are used to critically evaluate the validity of paradigms and models that are routinely used to explain and predict trends in the anatomy and arrangement of parasequences. Data on 957 parasequences from 62 case studies of clastic, shallow‐water successions were coded in a relational database, which includes outcrop and subsurface datasets of ancient and Quaternary examples. These units cover the preserved records of both river‐dominated deltas and wave‐dominated coasts, representing shoreline transits over a breadth of timescales, likely of both local and regional extent. The role of extant accommodation, rates of creation of accommodation and rates of sediment supply in determining parasequence architecture is assessed through analysis of relationships between: (i) proxies of these variables at different scales (rates of aggradation and progradation, facies‐belt shoreline trajectories, systems‐tract type, parasequence‐set stacking patterns, parasequence progradation angle and stratigraphic rise, size of feeder rivers); and (ii) parameters that describe the geometry and stacking style of parasequences, and associated shallow‐water sand bodies. Statistical analyses of database outputs indicate which proxies of accommodation, sediment supply and accommodation/sediment‐supply ratio are significant as predictors of parasequence architecture, and allow for interpretations of the importance of allogenic and autogenic factors. The principal results of this study reveal the following: (i) parasequence thickness varies as a function of water depth, accommodation generation and erosional truncation, and these variations are also reflected across types of systems tracts and parasequence sets; (ii) the dip length of parasequence sand bodies demonstrates scaling with measures of accommodation/sediment‐supply ratio at multiple scales, partly in relation to the possible effect of sediment supply on progradation rates; (iii) in systems tracts, stratigraphic trends in parasequence stacking due to autogenic mechanisms or to acceleration or deceleration in relative sea‐level fluctuations are not revealed quantitatively; (iv) some association is seen between the abundance of deltaic or river‐dominated parasequences and progradational stacking; (v) positive but modest correlation is observed between measures of river‐system size and the dip length of shallow‐marine parasequence sand bodies. The resulting insights can be applied to guide sequence stratigraphic interpretations of the rock record and the characterization of sub‐seismic stratigraphic architectures of subsurface successions.","Marine","University of Leeds"
"Carbon isotopes in clastic rocks and the Neoproterozoic carbon cycle.","https://eprints.whiterose.ac.uk/154595/","Canfield, DE; Knoll, AH; Poulton, SW","December 2019","It has been proposed that isotopically light inorganic carbon precipitated diagenetically in clastic sediments can explain the large carbon isotopic excursions recorded in Neoproterozoic carbonates. To date, however, the data needed to test this hypothesis have been limited. Here we report the analysis of ca. 540 clastic sedimentary rocks, including shales, siltstones, sandstones and tillites, that span the second half of the Neoproterozoic Era. A diagenetic carbon isotopic overprint does indeed occur in many of the samples; however, when we include our analyses in a carbon isotope mass balance model, they produce only a small effect on mass balance model results. Thus, clastic sedimentary rocks were not a major sink for 13C-depleted carbonate during the Neoproterozoic Era. These results do, however, produce a more accurate carbon mass balance, pointing to a high proportion of total organic carbon burial, compared to total carbon burial, during the late Tonian, Cryogenian, and late Ediacaran Periods. This result suggests a vigorous release of oxygen to the atmosphere. The clastic carbonate record also offers a chemostratigraphic tool. For example, we observe an isotope trend in clastic-hosted carbonates of the Isaac Formation, Windermere Supergroup, that strongly resembles the Shuram-Wonoka isotope anomaly, allowing us to place this previously undated section in a temporal context. We also find isotope trends in the fossiliferous and radiometrically well-dated sedimentary rocks of the Avalon Peninsula, Newfoundland, that may also reflect the Shuram-Wonoka anomaly. If correct, this constrains the timing of the Shuram event, suggesting that it began after 571 Ma and ended before 562 Ma, with the most extreme isotopic values lying well within those bounds.","Marine","University of Leeds"
"Impact of Changes to the Atmospheric Soluble Iron Deposition Flux on Ocean Biogeochemical Cycles in the Anthropocene.","https://eprints.whiterose.ac.uk/160674/","Hamilton, DS; Moore, JK; Arneth, A","February 2020","Iron can be a growth‐limiting nutrient for phytoplankton, modifying rates of net primary production, nitrogen fixation, and carbon export ‐ highlighting the importance of new iron inputs from the atmosphere. The bioavailable iron fraction depends on the emission source and the dissolution during transport. The impacts of anthropogenic combustion and land use change on emissions from industrial, domestic, shipping, desert, and wildfire sources suggest that Northern Hemisphere soluble iron deposition has likely been enhanced between 2% and 68% over the Industrial Era. If policy and climate follow the intermediate Representative Concentration Pathway 4.5 trajectory, then results suggest that Southern Ocean (>30°S) soluble iron deposition would be enhanced between 63% and 95% by 2100. Marine net primary productivity and carbon export within the open ocean are most sensitive to changes in soluble iron deposition in the Southern Hemisphere; this is predominantly driven by fire rather than dust iron sources. Changes in iron deposition cause large perturbations to the marine nitrogen cycle, up to 70% increase in denitrification and 15% increase in nitrogen fixation, but only modestly impacts the carbon cycle and atmospheric CO2 concentrations (1–3 ppm). Regionally, primary productivity increases due to increased iron deposition are often compensated by offsetting decreases downstream corresponding to equivalent changes in the rate of phytoplankton macronutrient uptake, particularly in the equatorial Pacific. These effects are weaker in the Southern Ocean, suggesting that changes in iron deposition in this region dominates the global carbon cycle and climate response.","Marine","University of Leeds"
"Simulating the built environment for another globally distributed species.","https://eprints.whiterose.ac.uk/197252/","Mitchell, D","December 2023","Simulating the built environment for a globally","Ai","University of Leeds"
"Lubricating Performance of Polymer-Coated Liposomes.","https://eprints.whiterose.ac.uk/198319/","Hiorth, M; Mihailovic, L; Adamczak, M","April 2023","Dry mouth is a troublesome condition linked to lubrication failure and leads to other diseases such as fungal infections and wounds in the oral cavity. There are many commercial salivary substitutes in the market, but none with a long-lasting lubrication effect. Polymer-coated liposomes can be an interesting formulation strategy for retrieving the symptoms of dry mouth by mimicking the micelles of saliva. In the present study, polymer coated-liposomes were prepared by the conventional thin film method and subsequently coated with three different polymers with different charge densities; alginate, chitosan and hydrophobically modified ethyl hydroxyethyl cellulose (HM-EHEC). The prepared polymer-coated liposomes were studied concerning their lubricating properties using a ball-on-disc tribometer at 2 N load at 37 °C, and their flow behaviours were also measured. Solutions of the pure polymers and dispersions of the uncoated liposomes were also studied to investigate any contributions from the individual components. A commercial dry mouth product based on HEC (hydroxyethyl cellulose) and glycerol was also included. The formulations were measured as soon as possible after preparation and some of them after >4 weeks. Results demonstrated that all the positively-charged formulations (chitosan, positive liposomes and chitosan-coated liposomes) had superior lubricating properties with friction coefficients (μ < 0.1) at orally relevant speeds (50 mm/s) as compared to the neutral or negatively-charged systems. At boundary lubrication conditions (3 mm/s), the chitosan-coated liposomes obtained an even lower friction force than the individual components, thus indicating a synergistic effect between the polymer and the liposome.","Ai","University of Leeds"
"Foreword: On Developing Fluency in Humaning.","https://eprints.whiterose.ac.uk/198634/","Kubanyiova, M; De Costa, PI; Ustuk, Ö","April 2023","None","Ai","University of Leeds"
"Particle behavior in a turbulent pipe flow with a flat bed.","https://eprints.whiterose.ac.uk/195821/","Liu, M; Zhao, Y; Yan, Y","December 2022","Particle behavior in a turbulent flow in a circular pipe with a bed height h = 0.5R is studied at Reb = 40,000 and for two sizes of particles (5 μm and 50 μm) using large eddy simulation, one-way coupled with a Lagrangian particle tracking technique. Turbulent secondary flows are found within the pipe, with the curved upper wall affecting the secondary flow formation giving rise to a pair of large upper vortices above two smaller vortices close to the pipe floor. The behavior of the two sizes of particle is found to be quite different. The 50 μm particles deposit forming irregular elongated particle streaks close to the pipe floor, particularly at the center of the flow and the pipe corners due to the impact of the secondary flows. The deposition and resuspension rate of the 5 μm particles is high near the center of the floor and at the pipe corners, while values for the 50 μm particles are greatest near the corners. Near the curved upper wall of the pipe, the deposition rate of the 5 μm particles increases in moving from the wall center to the corners, and is greater than that for the larger particles due to the effects of the secondary flow. The maximum resuspension rate of the smaller particles occurs above the pipe corners, with the 50 μm particles showing their highest resuspension rate above and at the corners of the pipe.","Ai","University of Leeds"
"3D-Net: Monocular 3D object recognition for traffic monitoring.","https://eprints.whiterose.ac.uk/198466/","Rezaei, M; Azarmi, M; Mohammad Pour Mir, F","April 2023","Machine Learning has played a major role in various applications including Autonomous Vehicles and Intelligent Transportation Systems. Utilizing a deep convolutional neural network, the article introduces a zero-calibration 3D Object recognition and tracking system for traffic monitoring. The model can accurately work on urban traffic cameras, regardless of their technical specification (i.e. resolution, lens, the field of view) and positioning (location, height, angle). For the first time, we introduce a novel satellite-ground inverse perspective mapping technique, which requires no camera calibrations and only needs the GPS position of the camera. This leads to an accurate environmental modeling solution that is capable of estimating road users’ 3D bonding boxes, speed, and trajectory using a monocular camera. We have also contributed to a hierarchical activity/traffic modeling solution using short- and long-term Spatio-temporal video analysis to understand the heatmap of the traffic flow, bottlenecks, and high-risk zones. The experiments are conducted on four datasets: MIO-TCD, UA-DETRAC, GRAM-RTM, and Leeds-Dataset including various use cases and traffic scenarios.","Ai","University of Leeds"
"Ibn Fadlan and the Khazars: the hidden centre.","https://eprints.whiterose.ac.uk/198138/","Evans, N; Shepard, J; Treadwell, L","September 2023","The Khazars form the 'hidden centre' of Ibn Fadlan's account, his mission sent partly to bolster the Volga Bulgars against their looming presence. However, he offers scant description. This chapter demonstrates the importance of the Khazars to Abbasid strategic calculations, and explains why this was necessary to conceal.","Ai","University of Leeds"
"Medical Humanities and Disability Studies: In/Disciplines.","https://eprints.whiterose.ac.uk/195663/","Murray, S","September 2023","The book asserts that both disciplines need to evaluate and challenge core assumptions if they are to remain critically relevant in the evolving study of social and cultural understanding of health and disability.","Ai","University of Leeds"
"Robust Maximum Likelihood Estimation of Stochastic Frontier Models.","https://eprints.whiterose.ac.uk/194707/","Stead, AD; Wheat, P; Greene, WH","December 2022","When analysing the efficiency of decision-making units, the robustness of efficiency scores to changes in the data is desirable, especially in the context of managerial or regulatory benchmarking. However, the robustness of maximum likelihood estimation of stochastic frontier models remains underexplored. We examine the behaviour of the influence function of the estimator in a stochastic frontier context, and derive some sufficient conditions for robust maximum likelihood estimation in terms of the properties of the marginal distributions of the error components and, in cases where they are dependent, the copula density. We find that the canonical distributional assumptions do not satisfy these conditions. The Student’s t noise distribution is found to have some particularly attractive properties which means it can be paired with a broad class of inefficiency distributions while still satisfying our conditions under independence. We show that parameter estimates and efficiency predictions from robust specifications are significantly less sensitive to contaminating observations than those from non-robust specifications.","Ai","University of Leeds"
"Effect of polymer architecture on the adsorption behaviour of amphiphilic copolymers: A theoretical study.","https://eprints.whiterose.ac.uk/198768/","Mu, M; A. M. Leermakers, F; Chen, J","April 2023","Hypothesis","Ai","University of Leeds"
"Development, sensitivity and reliability of a French version of the Leeds food preference questionnaire (LFPQ-fr) for the evaluation of food preferences and reward.","https://eprints.whiterose.ac.uk/198964/","Thivel, D; Oustric, P; Beaulieu, K","April 2023","Background","Ai","University of Leeds"
