"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Coordinating Marine Survey Data Sources","https://research.birmingham.ac.uk/en/publications/coordinating-marine-survey-data-sources","Gaffney, V.; Thomson, K.; Gaffney, V.; Thomson, K.; Bunch, M.; Fitch, S.; Goodchild, H.","1 Jan 2007","None","Marine","University of Birmingham"
"Active vibration control for marine applications","https://research.birmingham.ac.uk/en/publications/active-vibration-control-for-marine-applications-2","Dixon, R.; Pearson, JB.; Johnson, FA.; Daley, S.","2001","None","Marine","University of Birmingham"
"Marine biofouling: a sticky problem","https://research.birmingham.ac.uk/en/publications/marine-biofouling-a-sticky-problem","Callow, M.; Callow, J.","1 Jan 2002","Organisms that colonise underwater surfaces, such as barnacle larvae and spores of algae, use a diverse array of biological 'glues' to provide both temporary and more permanent adhesion. The practical consequence of colonisation by these organisms is biofouling - something that has plagued mariners for years - causing increased drag and, in extreme cases, corrosion. Might there be a biological solution to this biological problem?","Marine","University of Birmingham"
"Jurassic marine palaeobiology - Introduction","https://research.birmingham.ac.uk/en/publications/jurassic-marine-palaeobiology-introduction","Hallam, A.","1 Jun 2008","None","Marine","University of Birmingham"
"Engineered antifouling designs for marine environments","https://research.birmingham.ac.uk/en/publications/engineered-antifouling-designs-for-marine-environments","Brennan, AB.; Callow, M.; Callow, J.; Carman, M.; Estes, T.; Finlay, J.; Hadfield, M.; Neved, B.; Perry, R.; Schumacher, J.; Wendt, D.; Wilson, L.","1 Jan 2005","None","Marine","University of Birmingham"
"The onset of fabric development in deep marine sediments","https://research.birmingham.ac.uk/en/publications/the-onset-of-fabric-development-in-deep-marine-sediments","Maffione, M.; Morris, A.","15 Sept 2017","Post-depositional compaction is a key stage in the formation of sedimentary rocks that results in porosity reduction, grain realignment and the production of sedimentary fabrics. The progressive time-depth evolution of the onset of fabric development in deep marine sediments is poorly constrained due to the limited quantity and resolution of existing data. Here we present high-resolution anisotropy of magnetic susceptibility (AMS) results from clay-rich deep marine sediments recovered at International Ocean Discovery Program Site U1438 (Philippine Sea). AMS is a petrofabric tool sensitive to the preferred orientation of grains in rocks. Down-section variations of AMS parameters, density, porosity and the inclination of magnetic remanences demonstrate that fabrics develop in response to compaction and dewatering but also that they do not develop progressively with depth below the mudline. Instead, a horizontal foliation first forms at 83 mbsf once the sediment load reaches an effective stress threshold for the onset of compaction and is then continuously enhanced down to 113 mbsf, defining a 30 m-thick ‘initial compaction window’. The magnetostratigraphic age model for IODP Site U1438 indicates a delay of 5.7 Ma in initial fabric formation following sediment deposition, with strongly defined fabrics then taking an additional 6.5 Ma to develop.","Marine","University of Birmingham"
"Maritime and Marine Historic Environment Research Framework: Palaeolithic Resource Assessment","https://research.birmingham.ac.uk/en/publications/maritime-and-marine-historic-environment-research-framework-palae","Gaffney, V.; Bailey, G.; Westley, K.; Davies, W.; Gibbard, P.; Firth, A.; Flemming, N.; Schreve, D.; Hosfield, R.; White, M.; Bates, M.","2013","None","Marine","University of Birmingham"
"The spatial structure of Phanerozoic marine animal diversity","https://research.birmingham.ac.uk/en/publications/the-spatial-structure-of-phanerozoic-marine-animal-diversity","Close, R.; Benson, R. B. J.; Saupe, E.; Clapham, M.; Butler, R.","24 Apr 2020","The global fossil record of marine animals has fueled long-standing debates about diversity change through time and the drivers of this change. However, the fossil record is not truly global. It varies considerably in geographic scope and in the sampling of environments among intervals of geological time. We account for this variability using a spatially explicit approach to quantify regional-scale diversity through the Phanerozoic. Among-region variation in diversity is comparable to variation through time, and much of this is explained by environmental factors, particularly the extent of reefs. By contrast, influential hypotheses of diversity change through time, including sustained long-term increases, have little explanatory power. Modeling the spatial structure of the fossil record transforms interpretations of Phanerozoic diversity patterns and their macroevolutionary explanations. This necessitates a refocus of deep-time diversification studies","Marine","University of Birmingham"
"Virtual Scylla: Interactive 3D and Artificial Life for Marine Virtual Heritage","https://research.birmingham.ac.uk/en/publications/virtual-scylla-interactive-3d-and-artificial-life-for-marine-virt","Stone, R.; Guest, R.","Jun 2012","This paper describes the early stages of a long-term project that sets out to exploit real-time gaming and artificial life technologies to develop a dynamic, “living” virtual model of an ex-Royal Navy frigate, HMS Scylla, scuttled by the UK’s National Marine Aquarium in 2004 to become Europe’s first artificial reef, an attraction for sports divers and a future maritime heritage site.  The resulting simulations are now providing the foundation for scientific investigations into how virtual wreck sites and marine ecosystem simulations can be made accessible to a wide population of beneficiaries – scientists, schoolchildren, students, even members of the general public.","Marine","University of Birmingham"
"Marine Microfossils","https://research.birmingham.ac.uk/en/publications/marine-microfossils","Witkowski, J.; Edgar, K.; Harding, I.; McCartney, K.; Bąk, M.","2015","None","Marine","University of Birmingham"
"A novel method for imaging internal growth patterns in marine mollusks: A luminescence case study on the aragonitic shell of the marine bivalve Arctica islandica (Linnaeus)","https://research.birmingham.ac.uk/en/publications/a-novel-method-for-imaging-internal-growth-patterns-in-marine-mol","Wannamaker, AD.; Baker, A.; Butler, PG.; Richardson, CA.; Scourse, JD.; Ridgway, I.; Reynolds, DJ.","1 Jan 2009","None","Marine","University of Birmingham"
"Anti-settlement of activities of planktonic and bacterial marine biofilms","https://research.birmingham.ac.uk/en/publications/anti-settlement-of-activities-of-planktonic-and-bacterial-marine-","Callow, J.; Callow, M.; Hellio, C.; Sebire, M.; Trepos, R.; Veron, B.; Henry, S.","1 Jan 2004","None","Marine","University of Birmingham"
"The History, Evolution & Legislative Framework of Marine Insurance in England","https://research.birmingham.ac.uk/en/publications/the-history-evolution-amp-legislative-framework-of-marine-insuran","Noussia, K.","1 Jan 2005","None","Marine","University of Birmingham"
"Active vibration control for marine applications","https://research.birmingham.ac.uk/en/publications/active-vibration-control-for-marine-applications","Daley, S.; Johnson, F. A.; Pearson, J. B.; Dixon, R.","Apr 2004","A major problem, in isolating large marine machinery rafts, is how best to mitigate against the effects of excited resonances. These generate large forces on the hull and produce undesirable characteristic signatures. The paper describes the development of a new hybrid active/passive mounting system that has the potential to eradicate such signatures by making use of digitally controlled actuators that ignore local displacements while controlling the response of the structure's rigid body modes. Also described in the paper is a method that has been developed for damping flexural modes of vibration in the receiving structure. This further reduces the levels of vibration by directly tackling the mechanism by which the effect of small forces is amplified. The active damping method has recently been successfully demonstrated on a full-scale vessel and a number of key results obtained in the development process are presented.","Marine","University of Birmingham"
"Nonlinear free vibrations of marine risers/pipes transporting fluid","https://research.birmingham.ac.uk/en/publications/nonlinear-free-vibrations-of-marine-riserspipes-transporting-flui","Kaewunruen, S.; Chiravatchradej, J.; Chucheepsakul, S.","2005","An investigation emphasizing on nonlinear free vibrations of marine risers/pipes to determine the nonlinear natural frequencies and their corresponding mode shapes is presented in this paper. Based on the virtual work-energy functional of marine risers/pipes, the structural model developed consists of the strain energy due to axial deformation, strain energy due to bending, virtual works due to effective tension and external forces, and also the kinetic energy due to both the riser and the internal fluid motions. Nonlinear equations of motion coupled in axial and transverse displacements are derived through the Hamilton's principle. To analyze the nonlinear free vibrational behaviors, the system formulation has been reformed to the eigenvalue problem. The nonlinear fundamental frequencies and the corresponding numerically exact mode shapes are determined by the modified direct iteration technique incorporating with the inverse iteration. The significant influences of the marine riser's parameters studied on its nonlinear phenomena are then illustrated here first. Those parameters demonstrate the nonlinear effects due to the flexural rigidity, top tensions, internal flow velocities, and static offsets.","Marine","University of Birmingham"
"Impact of air emissions from shipping on marine phytoplankton growth","https://research.birmingham.ac.uk/en/publications/impact-of-air-emissions-from-shipping-on-marine-phytoplankton-gro","Zhang, C.; Shi, Z.; Zhao, J.; Zhang, Y.; Yu, Y.; Mu, Y.; Yao, X.; Feng, L.; Zhang, F.; Chen, Y.; Liu, X.; Shi, J.; Gao, H.","15 May 2021","With the rapid expansion of maritime traffic, increases in air emissions from shipping have exacerbated numerous environmental issues, including air pollution and climate change. However, the effects of such emissions on marine biogeochemistry remain poorly understood. Here, we collected ship-emitted particles (SEPs) from the stack of a heavy-oil-powered vessel using an onboard emission test system and investigated the impact of SEPs on phytoplankton growth over the northwest Pacific Ocean (NWPO). In SEP microcosm experiments conducted in oceanic zones with different trophic statuses, the phytoplankton response, as indicated by chlorophyll a (Chl a), has been shown to increase with the proportion of SEP-derived nitrogen (N) relative to N stocks (PSN) in baseline seawater, suggesting that SEPs generally promote phytoplankton growth via N fertilisation. Simulations using an air quality model combined with a ship emission inventory further showed that oxidised N (NOx) emissions from shipping contributed ~43% of the atmospheric N deposition flux in the NWPO. Air emissions from shipping (e.g. NOx and sulphur dioxide) also indirectly enhanced the deposition of reduced N that existed in the atmosphere, constituting ~15% of the atmospheric N deposition flux. These results suggest that the impact of airborne ship emissions on atmospheric N deposition is comparable to that of land-based emissions in the NWPO. Based on the ship-induced PSN in surface seawater calculated by modeling results and World Ocean Atlas 2013 nutrient dataset, and the well-established quantitative relationship between Chl a and PSN obtained from microcosm experiments, we found a noticeable change in surface Chl a concentrations due to N deposition derived from marine traffic in the NWPO, particularly in the coastal waters of the Yellow Sea and open oceans. This work attempts to establish a direct link between marine productivity and air emissions from shipping.","Marine","University of Birmingham"
"Marine energy technology [sanning the issue]","https://research.birmingham.ac.uk/en/publications/marine-energy-technology-sanning-the-issue","Zhang, X-P.; Zeng, P.","1 Jan 2013","The articles in this special issue provide a timely and comprehensive review of recent progresses, applications, and challenges spurred by the marine energy generation and transmission technology developments. It is intended for a broad audience interested in gaining comprehensive understanding of technical issues and opportunities that may exist in this important emerging field.","Marine","University of Birmingham"
"Pleistocene marine and periglacial deposits of the English Channel","https://research.birmingham.ac.uk/en/publications/pleistocene-marine-and-periglacial-deposits-of-the-english-channe","Keen, D.; Bates, M. R.; Lautridou, J. P.","1 Mar 2003","None","Marine","University of Birmingham"
"Marine Ostracoda and global change: Introduction","https://research.birmingham.ac.uk/en/publications/marine-ostracoda-and-global-change-introduction","Boomer, I.; Lord, A. R.","Sept 1999","None","Marine","University of Birmingham"
"Microplastics and nanoplastics in the marine-atmosphere environment","https://research.birmingham.ac.uk/en/publications/microplastics-and-nanoplastics-in-the-marine-atmosphere-environme"," & 13 others; Materić, D.; Mayes, A. G.; Mcginnity, P.; Osvath, I.; Prather, K. A.; Prospero, J. M.; Revell, L. E.; Sander, S. G.; Shim, W. J.; Slade, J.; Stein, A.; Tarasova, O.; Wright, S.","Jun 2022","The discovery of atmospheric micro(nano)plastic transport and ocean–atmosphere exchange points to a highly complex marine plastic cycle, with negative implications for human and ecosystem health. Yet, observations are currently limited. In this Perspective, we quantify the processes and fluxes of the marine-atmospheric micro(nano)plastic cycle, with the aim of highlighting the remaining unknowns in atmospheric micro(nano)plastic transport. Between 0.013 and 25 million metric tons per year of micro(nano)plastics are potentially being transported within the marine atmosphere and deposited in the oceans. However, the high uncertainty in these marine-atmospheric fluxes is related to data limitations and a lack of study intercomparability. To address the uncertainties and remaining knowledge gaps in the marine-atmospheric micro(nano)plastic cycle, we propose a future global marine-atmospheric micro(nano)plastic observation strategy, incorporating novel sampling methods and the creation of a comparable, harmonized and global data set. Together with long-term observations and intensive investigations, this strategy will help to define the trends in marine-atmospheric pollution and any responses to future policy and management actions.","Marine","University of Birmingham"
"The chromium isotopic composition of seawater and marine carbonates","https://research.birmingham.ac.uk/en/publications/the-chromium-isotopic-composition-of-seawater-and-marine-carbonat","Bonnand, P.; James, R. H.; Parkinson, I. J.; Connelly, D. P.; Fairchild, I.","15 Nov 2013","Chromium isotopes are fractionated during redox reactions and have the potential to provide a record of changes in the oxygenation levels of the oceans in the geological past. However, Cr is a trace metal in seawater and its low concentrations make isotopic measurements challenging. Here we report the first determinations of View the MathML source for seawater from open ocean (Argentine Basin) and coastal (Southampton Water) settings, using a double-spike technique. The total chromium concentration in seawater from Southampton Water is 1.85 nM, whereas the Cr content of Argentine Basin samples is 5.8–6.6 nM. The View the MathML source value of seawater from the Argentine Basin is 0.491–0.556‰ in intermediate and deep waters, and varies between 0.412 and 0.664‰ in surface waters (<150 m). The View the MathML source value of Southampton Water seawater is 1.505‰, which may reflect in situ   reduction of Cr(VI) to Cr(III). All of our seawater samples have higher View the MathML source than crustal and mantle silicates, and mass balance modelling demonstrates that river water must also be enriched in heavy Cr isotopes, indicating that Cr isotopes are fractionated during weathering and/or during transport to the oceans.We also show that the Cr isotopic composition of modern non-skeletal marine carbonates (0.640– 0.745‰) encompasses the range that we measure for Argentine Basin seawater. Thus, fractionation of Cr isotopes during precipitation of these marine carbonates is likely to be small (<0.2‰), and they have the potential to provide a record of the Cr isotopic composition of ancient seawater. Phanerozoic carbonates are also characterised by heavy View the MathML source and a correlation between View the MathML source and Ce/Ce⁎ suggests that the Cr and Ce cycles in the ocean are linked.","Marine","University of Birmingham"
"Subrogation Rights in Marine Insurance Contracts:  A Comparative Analysis","https://research.birmingham.ac.uk/en/publications/subrogation-rights-in-marine-insurance-contracts-a-comparative-an","Noussia, K.","1 Jan 2005","None","Marine","University of Birmingham"
"The Principle of Indemnity in Marine Insurance Contracts:  A Comparative Perspective","https://research.birmingham.ac.uk/en/publications/the-principle-of-indemnity-in-marine-insurance-contracts-a-compar","Noussia, K.","1 Jan 2006","None","Marine","University of Birmingham"
"Ostracodology: Linking bio- and Geosciences in the marine realm","https://research.birmingham.ac.uk/en/publications/ostracodology-linking-bio-and-geosciences-in-the-marine-realm","Frenzel, P.; Boomer, I.; Schudack, U.; Colin, J-P.","1 Jan 2008","None","Marine","University of Birmingham"
"Seismic anisotropy from a marine gas hydrate system west of Svalbard","https://research.birmingham.ac.uk/en/publications/seismic-anisotropy-from-a-marine-gas-hydrate-system-west-of-svalb","Haacke, R.; Westbrook, G.; Peacock, S.; Long, C.","1 Jan 2005","None","Marine","University of Birmingham"
"Marine Pollution in Human Health, Issues in Environmental Science and Technology","https://research.birmingham.ac.uk/en/publications/marine-pollution-in-human-health-issues-in-environmental-science-","Hester, RE.; Harrison, R.","1 Jan 2011","None","Marine","University of Birmingham"
"Ostracodology: Linking bio- and Geosciences in the marine realm","https://research.birmingham.ac.uk/en/publications/ostracodology-linking-bio-and-geosciences-in-the-marine-realm","Frenzel, P.; Boomer, I.; Schudack, U.; Colin, J-P.","1 Jan 2008","None","Marine","University of Birmingham"
"Polysulfobetaine-Grafted Surfaces as Environmentally Benign Ultralow Fouling Marine Coatings","https://research.birmingham.ac.uk/en/publications/polysulfobetaine-grafted-surfaces-as-environmentally-benign-ultra","Zhang, Z.; Finlay, J.; Wang, L.; Gao, Y.; Callow, J.; Callow, M.; Jiang, S.","18 Aug 2009","Coatings based on polysulfobetaine polymers are being developed as environmentally benign, fouling-resistant marine coatings. Poly(sulfobetaine methacrylate) (polySBMA) brushes were grafted onto glass surfaces using surface-initiated atom transfer radical polymerization (ATRP). The settlement, growth, and attachment strength of marine algae were investigated on polySBMA-coated surfaces. Results showed that few spores of the green marine alga, Ulva, settled (attached) on the polySMBA surfaces, and the adhesion strength of both spores and sporelings (young plants) was low. Diatoms were also mostly unable to adhere to the polySMBA surfaces. Assays demonstrated that SBMA polymers in solution were not toxic. The data are discussed in terms of the interfacial properties presented by the polySMBA surfaces. Zwitterionic polymers and coatings exhibit great advantages for their effectiveness to resist marine fouling while being environmentally benign and are promising as ultralow fouling marine coatings.","Marine","University of Birmingham"
"The History, Evolution and Legislative Framework of Marine Insurance in England","https://research.birmingham.ac.uk/en/publications/the-history-evolution-and-legislative-framework-of-marine-insuran","Noussia, K.","1 Jan 2004","None","Marine","University of Birmingham"
"Development and Testing of Hierarchically Wrinkled Coatings for Marine Antifouling","https://research.birmingham.ac.uk/en/publications/development-and-testing-of-hierarchically-wrinkled-coatings-for-m","Efimenko, K.; Finlay, J.; Callow, M.; Callow, J.; Genzer, J.","1 May 2009","We report on the formation and testing of novel marine coatings comprising hierarchically wrinkled surface topographies (HWTS) having wrinkles of different length scales (generations) ranging from tens of nanometers to a fraction of a millimeter. The individual wrinkle generations are arranged in nested patterns, where each larger wrinkle resides underneath and represents a scaled-up version of the smaller wrinkle. We present and discuss results from field tests in seawater and laboratory experiments. The results of our held tests reveal that while coatings with Hat topographies foul after relatively short time periods (4-15 weeks), the HWST coatings with the same chemistries as flat coatings remain relatively free of biofouling even after prolonged exposure to seawater (18 months). In contrast to flat coatings, the HWST substrates are not colonized by barnacles. These observations suggest that surface topography plays a dominant role in governing the coating defense against barnacle fouling even without fine-tuning the chemical composition of the overcoat. Laboratory experiments indicate that settlement of zoospores of the green alga Ulva and the strength of attachment of sporelings (young plants) depend on the chemical composition of the coating as well as surface topography.","Marine","University of Birmingham"
"Marine Isotope Stage 9 environments of fluvial deposits at Hackney, North London, UK","https://research.birmingham.ac.uk/en/publications/marine-isotope-stage-9-environments-of-fluvial-deposits-at-hackne","Green, CP.; Branch, NJ.; Coope, G.; Field, MH.; Keen, D.; Wells, JM.; Schwenniger, J-L.; Preece, RC.; Schreve, DC.; Canti, MG.; Gleed-Owen, CP.","1 Jan 2005","Middle Pleistocene deposits at Hackney, north London comprise a thick unit of organic sands and silts occupying a channel near the confluence of the River Thames in south-castern England and its left-bank tributary the River Lea. They represent a short time interval, perhaps no more than a few years, within a late Middle Pleistocene interglacial. The organic sediments are overlain by unfossiliferous sands and gravels indicating deposition on the floodplain of a braided river under cool or cold climatic conditions. The fossil plant, insect, mollusc and vertebrate remains from the interglacial deposits all indicate climatic conditions with summers warmer than the present in SE England, and winters with a similar thermal climate. The biostratigraphic evidence suggests that the time period represented by the organic unit is part of MIS 9, although the geochronological evidence for such an age is inconclusive. The palaeontological evidence strongly suggests that this temperate stage was warmer than the succeeding temperate stage MIS 7 or the Holocene, and approaching the Ipswichian (Miss 5e) in its warmth. The multidisciplinary description of the Hackney deposits is one of the first to reconstruct terrestrial conditions in Marine Isotope Stage 9 in Western Europe. (c) 2004 Elsevier Ltd. All rights reserved.","Marine","University of Birmingham"
"A waste cryogenic energy assisted freshwater generator for marine applications","https://research.birmingham.ac.uk/en/publications/a-waste-cryogenic-energy-assisted-freshwater-generator-for-marine","Liu, M.; Wu, D.; Tsolakis, A.; Gao, W.","15 Mar 2021","The scarcity of freshwater resources in the marine environment drives advancement of conventional desalination technologies. It is appealing to recover waste thermal energy to power desalination process. With the fast expansion of the global fleet of liquefied natural gas (LNG) powered vessels and the number of LNG terminals, it is envisaged that LNG cryogenic energy becomes an important form of waste thermal energy apart from engine exhaust. A freshwater generator assisted by LNG cryogenic energy is proposed and investigated in the paper. A semi-dynamic model of the proposed system is used to predict performance and optimal parameters. Feed-in seawater, cooling medium, and configurations of the evaporator and the condenser are three key factors to influence the freshwater production rate and required cryogenic energy. The optimal design is able to provide 1021.7 kg/h freshwater from feed-in seawater of 1296 kg/h and LNG evaporation of 3150 kg/h. A scenario study on an LNG powered cruise ferry predicted that freshwater of 16,991 kg is generated in the 48-hour voyage with the fluctuating LNG cryogenic energy from evaporation, which varies between 212 kW and 973 kW.","Marine","University of Birmingham"
"Marine energy: the key for the development of sustainable energy supply","https://research.birmingham.ac.uk/en/publications/marine-energy-the-key-for-the-development-of-sustainable-energy-s","Zhang, X-P.","1 Jan 2012","Marine energy generation technologies include offshore wind, wave, and tidal energy generation, which are considered to be the fundamental renewable generation technologies for the long-term aim to reduce our climate's CO2 emissions. Hence, marine energy is the key to develop future sustainable energy supply.","Marine","University of Birmingham"
"Trends in the development of environmentally friendly fouling-resistant marine coatings.","https://research.birmingham.ac.uk/en/publications/trends-in-the-development-of-environmentally-friendly-fouling-res","Callow, J.; Callow, M.","1 Mar 2011","'Marine biofouling', the undesired growth of marine organisms such as microorganisms, barnacles and seaweeds on submerged surfaces, is a global problem for maritime industries, with both economic and environmental penalties. The primary strategy for combating marine fouling is to use biocide-containing paints, but environmental concerns and legislation are driving science and technology towards non-biocidal solutions based solely on physico-chemical and materials properties of coatings. Advances in nanotechnology and polymer science, and the development of novel surface designs 'bioinspired' by nature, are expected to have a significant impact on the development of a new generation of environmentally friendly marine coatings.","Marine","University of Birmingham"
"Molecular cross-talk between species in the formation of marine fouling communities","https://research.birmingham.ac.uk/en/publications/molecular-cross-talk-between-species-in-the-formation-of-marine-f","Callow, J.; Clare, AS.","Jul 2004","None","Marine","University of Birmingham"
"Shark inspired non-toxic coatings for non-fouling marine applications","https://research.birmingham.ac.uk/en/publications/shark-inspired-non-toxic-coatings-for-non-fouling-marine-applicat","Schumacher, JF.; Estes, TG.; Callow, M.; Wendt, D.; Carman, M.; Wilson, LH.; Brennan, AB.","1 Jan 2005","None","Marine","University of Birmingham"
"Total Synthesis of the Marine Polyketide (-)-Gracilioether F","https://research.birmingham.ac.uk/en/publications/total-synthesis-of-the-marine-polyketide-gracilioether-f","Datta, R.; Ghosh, S.","21 Jun 2017","First asymmetric synthesis of the marine natural product (-)-gracilioether F is described from a d-mannitol derived known compound. The key step involves intramolecular 1,4-conjugate addition of a hydroxymethyl radical generated from Ti (III) mediated ring opening of a terminal epoxy ring tethered to a butenolide to produce stereoselectively a five-membered ring fused bicyclic lactone, the core structure present in gracilioether F.","Marine","University of Birmingham"
"The Contributions of Marine Sediment Cores to Volcanic Hazard Assessments: Present Examples and Future Perspectives","https://research.birmingham.ac.uk/en/publications/the-contributions-of-marine-sediment-cores-to-volcanic-hazard-ass","Satow, C.; Watt, S.; Cassidy, M.; Pyle, D.; Deng, Y. N.","21 Apr 2023","The rigorous assessment of volcanic hazards relies on setting contemporary monitoring observations within an accurate, longer-term geological context. Revealing that geological context requires the detailed fieldwork, mapping and laboratory analysis of the erupted materials. However, many of the world’s most dangerous volcanic systems are located on or near coasts (e.g., the Phlegraean Fields and Vesuvius in Italy), islands (e.g., the volcanic archipelagos of the Pacific, south-east Asia, and Eastern Caribbean), or underwater (e.g., the recently erupting Hunga Tonga–Hunga Ha’apai volcano), meaning that much of their erupted material is deposited on the sea bed. The only way to sample this material directly is with seafloor sediment cores. This perspectives paper outlines how marine sediment cores are a vital yet underused resource for assessing volcanic hazards by: (1) outlining the spatio-temporal scope of the marine volcanic record and its main deposit types, (2) providing existing examples where marine sediments have contributed to volcanic hazard assessments; (3) highlighting the Sunda Arc, Indonesia as an example location where marine sediment cores are yet to contribute to hazard assessments, and (4) proposing that marine sediment cores can contribute to our understanding of very large eruptions that have a global impact. Overall, this perspectives paper aims to promote the utility of marine sediment cores in future volcanic hazard assessments, while also providing some basic information to assist researchers who are considering integrating marine sediment cores into their volcanological research.","Marine","University of Birmingham"
"CFAR detection and parameter estimation of moving marine targets using forward scatter radar","https://research.birmingham.ac.uk/en/publications/cfar-detection-and-parameter-estimation-of-moving-marine-targets-","Kabakchiev, C.; Garvanov, I.; Behar, V.; Kabakchiev, A.; Gashinova, M.; Cherniakov, M.","1 Jan 2011","In this paper we research one original structure of the CFAR detector and made a parameter estimation of the moving marine targets at the background of a sea clutter using Bistatic Forward Scatter Radar (FSR) system. The specific two pulse MTI CFAR processor with K/M-L batch processor and parameter estimator for a marine target with unknown size are investigated on the base of real data records. The data itself t have been gathered by the team of the Birmingham University using in-house developed FSR.","Marine","University of Birmingham"
"BluePharmTrain: biology and Biotechnology of Marine Sponges","https://research.birmingham.ac.uk/en/publications/bluepharmtrain-biology-and-biotechnology-of-marine-sponges","Steinert, G.; Stauffer, C. H.; Aas-valleriani, N.; Borchert, E.; Bhushan, A.; Campbell, A.; De Mares, M. C.; Costa, M.; Gutleben, J.; Knobloch, S.; Lee, R. G.; Munroe, S.; Naik, D.; Peters, E. E.; Stokes, E.; Wang, W.; Einarsdóttir, E.; Sipkema, D.","16 May 2018","BluePharmTrain is a Marie Curie Initial Training Network of 17 European academic and industrial partners collaborating to train young scientists in multidisciplinary aspects of blue biotechnology. Harvesting marine sponges for the extraction of bioactive compounds is often highly unsustainable, and the chemical synthesis of promising compounds is often either too complex or very expensive. To find sustainable and economically feasible production methods of sponge-derived compounds, individual BluePharmTrain research projects explore innovative techniques, focusing on selected sponge species shown to harbour interesting active metabolites. The different techniques include sponge cell cultivation, cultivation of microbial symbionts, next-generation sequencing approaches (i.e. metagenomics and metatranscriptomics), in situ and ex situ cultivation of sponges, life cycle characterisation, chemical structure elucidation of compounds and compound metabolic pathway description. Altogether, these consorted efforts and collaborations lead to new insights on sponge metabolism, sponge-microbe interactions and bioactive compound production.","Marine","University of Birmingham"
"Palaeoenvironment and diet:  Environmental remains, faunal remains and marine shell","https://research.birmingham.ac.uk/en/publications/palaeoenvironment-and-diet-environmental-remains-faunal-remains-a","Rackham, J.; Giorgi, J.; Smith, W.; Somerville, E.","2013","None","Marine","University of Birmingham"
"Sub-optimal signal processing in marine forward scatter radar","https://research.birmingham.ac.uk/en/publications/sub-optimal-signal-processing-in-marine-forward-scatter-radar","Behar, V.; Kabakchiev, C.; Kabakchieva, D.; Garvanov, I.; Daniel, L.; Gashinova, M.; Cherniakov, M.","1 Jan 2012","In this paper we consider a modified sub-optimal signal processing algorithm for marine target detection in a Forward Scatter Radar (FSR) system. The algorithm is based on a matched filtering approach where the filter parameters should be previously estimated. In contrast to the previously developed algorithms, the estimation of target parameters (time, velocity, length) is carried out by means of maximisation of the cross-correlation coefficient between frequencies of the input signal and the reference signal. The algorithm presented in this paper is verified by experimental data, and it can be also applied in some other bistatic radars.","Marine","University of Birmingham"
"Modelling signal loss in surficial marine sediments containing occluded gas","https://research.birmingham.ac.uk/en/publications/modelling-signal-loss-in-surficial-marine-sediments-containing-oc","Gardner, T.","1 Jan 2003","None","Marine","University of Birmingham"
"Resistance of Polysaccharide Coatings to Proteins, Hematopoietic Cells, and Marine Organisms","https://research.birmingham.ac.uk/en/publications/resistance-of-polysaccharide-coatings-to-proteins-hematopoietic-c","Cao, X.; Pettit, ME.; Conlan, SL.; Wagner, W.; Ho, AD.; Clare, AS.; Callow, J.; Callow, M.; Grunze, M.; Rosenhahn, A.","26 Mar 2009","The interaction of covalently coupled hyaluronic acid, alginic acid, and pectic acid with proteins, cells (hematopoietic KG1a and Jurkat cells), and marine organisms (algal zoospores and barnacle cypris larvae) is compared. In contrast to cells and proteins for which such polysaccharide coatings are known for their antiadhesive properties, marine algal spores and barnacle cyprids were able to colonize the surfaces. Of the three polysaccharides, hyaluronic acid showed the lowest settlement of both Ulva zoopores and barnacles. Photoelectron spectroscopy reveals that the polysaccharide coatings tend to bind bivalent ions, such as calcium, from salt water. Such pretreatment with a high salinity medium significantly changes the protein and hematopoietic cell resistance of the surfaces. Complexation of bivalent ions is therefore considered as one reason for the decreased resistance of polysaccharide coatings when applied in the marine environment.","Marine","University of Birmingham"
"Insurable interest in marine insurance contracts:  modern commercial needs versus tradition","https://research.birmingham.ac.uk/en/publications/insurable-interest-in-marine-insurance-contracts-modern-commercia","Noussia, K.","1 Jan 2006","None","Marine","University of Birmingham"
"Dynamic responses of marine risers/pipes transporting fluid subject to top end excitations","https://research.birmingham.ac.uk/en/publications/dynamic-responses-of-marine-riserspipes-transporting-fluid-subjec","Leklong, J.; Chucheepsakul, S.; Kaewunruen, S.","2008","None","Marine","University of Birmingham"
