"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Project knole: an autocosmic approach to authoring resonant computational characters.","http://researchspace.bathspa.ac.uk/14392/","Sherman, R.P","November 2021","Project knole, consisting of this thesis and a mixed reality installation artwork centred around a computational simulation, is a practice-based response to the question of how a character in a work of computational narrative art might maintain their defining quality of dynamic agency within a system (arguably one of the key potentials of the form), while achieving the ‘resonant’ qualities of characters in more materially-static artforms. In all aspects of this project, I explore a new design philosophy for achieving this balance; between the authorship of a procedural computational system, and the ability of that system to ‘resonate’ with the imagination of an audience. This philosophy, which I term the ‘autocosmic’, seeks inspiration for the curation of audience response outside the obvious boundaries of artistic discipline, across the wider spectrum of human imaginative engagement; examples often drawn from mostly non-aesthetic domains. As well as defining the terms ‘resonance’ and ‘autocosmic’, and delineating my methodology more generally, this thesis demonstrates how the ‘autocosmic’ was employed within my creative work. In particular, it shows how some of the perennial problems of computational character development might be mediated by exploring other non-aesthetic examples of imaginative, narrative engagement with personified systems. In the context of this project, such examples come from the historio-cultural relationship between human beings and the environments they inhabit, outside of formal artistic practice. From this ‘autocosmic’ launchpad, I have developed an artwork that starts to explore how this rich cultural and biological lineage of human social engagement with systemic place can be applied fruitfully to the development of a ‘resonant’ computational character.","Tech","Bath Spa University"
"“I am not really sure how to explain”: marketing augmented reality experiences to new audiences.","http://researchspace.bathspa.ac.uk/14287/","Freeman, M","September 2021","If the immersive sector is to fully move beyond engaging the early technology adoptors and is to capture mass audiences from different corners of the cultural landscape, then gateway promotional content must be developed – that is, marketing that engages those new to immersive technologies. How, though, can the magic of 3D worlds be communicated via 2D media? Addressing this current industry challenge, the Immersive Promotion Design team was funded by StoryFutures Academy in 2020 to identify new promotional strategies for how virtual and augmented reality experiences can be better marketed to today’s audiences. This article outlines our approach to applying research into new ways of marketing VR/AR to a set of marketing materials we prototyped for Studio McGuire’s The Invited, a CreativeXR-funded experience that reimagines the story of Dracula with a pop-up book and AR technology. I also discuss the results of evaluating The Invited’s research-informed promotion on audience, outlining key learnings about how to communicate the magic of AR content to new audiences.","Tech","Bath Spa University"
"The production of social spaces for children with profound and multiple learning difficulties: a Lefebvrian analysis.","http://researchspace.bathspa.ac.uk/13984/","Simmons, B","April 2021","There is on-going debate about whether mainstream education is desirable for children with profound and multiple learning difficulties (PMLD). Whilst some hold that ‘inclusion’ is a human right, and that interaction with mainstream peers leads to socio-cognitive gains, others argue that profoundly disabled learners require developmental curricular provided by special schools. Despite such claims, there is little evidence to support either view. This paper contributes to the debate by presenting research that examined how mainstream schools and special schools, across nursery, primary, and secondary settings, provided alternative social spaces for children with PMLD. It applies a Lefebvrian lens to illuminate how social engagement depended on the extent to which prescribed practices (‘abstract spaces’) dominated the interaction (‘spatial practices’), and the conditions which allowed novel forms of engagement to emerge (‘lived spaces’). Novel forms of engagement correlated with positive social development. The conclusion challenges the ‘mainstream-special’ binary presupposed in inclusion debates.","Tech","Bath Spa University"
"Seen/believed: a practice-based study of depiction
within the photograph.","http://researchspace.bathspa.ac.uk/14377/","Mahon, M","October 2021","This practice-based study with accompanying body of work, addresses the question of how recognition and illusion, as well as viewers’ expectations, influence the reading of a photograph. It arose from Barthes’ comment about the ‘real unreality’ of the photograph, interpreted as expressing the conundrum that while the contemporary photograph may be an object or on screen, what it illustrates is not wholly accurate to what was once in front of the lens. (Barthes, 1977, p. 44). The study is explained in this document, outlining the trajectory and rationale behind the research, it describes all the studio work and notes contextual links to related works by other artists. The studio work, particularly those pieces presented at exhibition, are at the heart of the project. They are the visual enactment, the resolution and the new knowledge integral to the enquiry. The study investigated the question of what is seen/believed within the contemporary photograph, used within art practice, accepting that this may be on screen or paper. The topic was subdivided into an enquiry of the assumptions surrounding the accuracy of a photograph, the implications of staging within the photograph and the phenomenology of the paper photograph. Throughout there was an emphasis on first-hand research and critical reflection, annotated in sketch books. Relevant theoretical texts, which became interrelated objects of thinking, were by Roland Barthes, Lucy Soutter and David Campany, amongst others.  Initially the studio practice engaged with given strategies and tactics used by established 20th / 21st century practitioners, notably James Casebere and Thomas Demand because of their use of models specifically made to photograph. Early works made during the study were ‘in the style of..’, progressing to works using deliberate staging, resulting in finished pieces with photographs and objects. The study also includes extended experimentation with early process photography, notably cyanotypes, to extend ideas of phenomenology.  The studio work, in particular ""The Mugshots"" (2018), as well as first-hand research, demonstrated that contemporaneously the notion of what might constitute a photograph has been embellished and eroded. The author discusses the personal credibility of the photograph as object, suggesting that this lingers from the analogue, endowing a form of tacit knowledge. The study observes that definitions of the photograph are no longer adequate. Perhaps 'photographic' as an adjective is preferable to 'photograph' as a noun. Therefore, as well as questioning the actual compared to what is presented within a photograph, the study became concerned with finding a more appropriate definition of what constitutes a photograph. The author concludes that a photograph exists on paper or a screen and is made by the reaction of light emitted from an object, onto chemicals or a processor. The insistence on ‘light emitted from an object’ makes it different to an image, which may appear to be a photograph. The concluding work in the study ""Follow Me Lights"" (2020) holds the findings and excitement of the whole study as well as the physical enactment of the new knowledge. By examining the camera’s response to the phenomenon of light, and the happenstance of a fault in the camera’s processor, it shows a smudge (analogue) beside visible pixels (digital). The work disrupts all ideas of true/real/ accurate because of the introduction of contradiction and uncertainty. The conclusion is that the viewer reads what is presented dependant on context and their own expectation. The study has come full circle and the photograph remains enigmatic, echoing Barthes.","Tech","Bath Spa University"
"Vocality as / in Composition: solo and collaborative creation of new postopera works.","http://researchspace.bathspa.ac.uk/14195/","Penton, M","July 2021","As a contemporary opera singer-composer, director-producer, and filmmaker, my artistic research has yielded a new body of solo and collaborative postopera works in live and mediatised forms. My creative work and compositional methods are centred in an embodied vocal practice and the exploration of a multi-layered meaning-making process. My theoretical frame includes discourses surrounding contemporary music-theatre practices that deconstruct and challenge traditional Western operatic forms by favouring mediatised works, an abandonment of narrative drama, and an embrace of inventive, often experimental, performance methods. My practice has led me to investigate theoretical landscapes that include the work of musicologist and performance studies scholar Jelena Novak, theatre researcher Hans-Thies Lehmann, mid 20th-century French philosopher Maurice Merleau-Ponty, the Bulgarian-French philosopher, cultural theorist, and psychoanalyst, Julia Kristeva, and Italian philosopher Adriana Cavarero. In practical application, I am committed to the distribution and sharing of versioned forms of creative work, and my creative, theoretical, and practical means may be particularly relevant to other creator-producers.","Tech","Bath Spa University"
"Negotiating climate change in crisis.","http://researchspace.bathspa.ac.uk/14335/","Böhm, S; Sullivan, S","October 2021","Climate change negotiations have failed the world. Despite more than thirty years of high-level, global talks on climate change, we are still seeing carbon emissions rise dramatically. This edited volume, comprising leading and emerging scholars and climate activists from around the world, takes a critical look at what has gone wrong and what is to be done to create more decisive action.  Composed of twenty-eight essays—a combination of new and republished texts—the anthology is organised around seven main themes: paradigms; what counts?; extraction; dispatches from a climate change frontline country; governance; finance; and action(s). Through this multifaceted approach, the contributors ask pressing questions about how we conceptualise and respond to the climate crisis, providing both ‘big picture’ perspectives and more focussed case studies.","Tech","Bath Spa University"
"Introduction: Climate crisis? What climate crisis?","http://researchspace.bathspa.ac.uk/14336/","Böhm, S; Sullivan, S; Böhm, S; Sullivan, S","October 2021","None","Tech","Bath Spa University"
"Well always have Paris.","http://researchspace.bathspa.ac.uk/14341/","Hannis, M; Böhm, S; Sullivan, S","October 2021","Many were rightly sceptical of the Paris Agreement’s choreographed performance of success, given its reliance on theoretical carbon trading, fantastical Negative Emission Technologies (NETs), and voluntary national ‘contributions’. But was COP21 the high-water mark of climate co-operation? Can COP26 rekindle the internationalist spirit required to keep even the idea of a globally co-ordinated effort alive, in the face of resurgent nationalism and the proliferation of apparently more immediate crises? This article explores the chances of COP26 reinvigorating international co-operation, and with it the flagging credibility of the whole Paris process. It focuses in particular on the Paris Agreement’s controversial Article 6 rules on voluntary carbon trading, and the urgent need to prevent emissions traded across international borders from counting towards Nationally Determined Contributions (NDCs).","Tech","Bath Spa University"
"Determinants of financial literacy and behavioural biases of young adults: the comparison of Bristol, UK and Istanbul.","http://researchspace.bathspa.ac.uk/14342/","Akin, I","October 2021","Financial literacy is defined as the combination of financial knowledge, financial behaviour and financial attitude and the ability to use this combination in financial decisions (OECD, 2015). A high level of financial well-being depends on individuals financial literacy level because a high financial literacy level increases the possibility of taking good financial decisions (Lusardi, 2010). However, financial literacy is not the only factor that affects taking accurate financial decisions; at the same time, behavioural biases should be considered. Behavioural biases are systematic errors that keep individuals away from rationality (Shefrin, 2002). The biases might cause unhelpful or even hurtful decisions. Therefore, a high level of behavioural biases negatively affects the financial well-being of individuals (Montier, 2007).  In this research, the relationship between financial literacy and behavioural biases among young adults in Bristol, UK and Istanbul, Turkey was examined. A young adult can be defined as an individual within the age range of late teens or early twenties to thirties (Smith, 2018; OECD, 2019). The main aim of the research is to identify whether young adults can be prevented from behavioural biases by increasing their financial literacy. This research contributes to the literature by investigating the relationship between financial literacy and behavioural biases of young adults because this relationship has not been investigated adequately and also different target group have been examined in the literature.  In the literature different components have been used in order to measure financial literacy. This research contributes to the literature by identifying the most important components of financial literacy.  As a result of the investigation financial knowledge appears to be the most important factor. It also highlights the importance of the application of financial knowledge as another contribution. The critical point is that young adults may not improve their financial well-being unless financial knowledge is used in practices. Another contribution of this research is to reveal the most common behavioural biases among young adults in Bristol, UK and Istanbul. These biases among young adults in Bristol, UK, are over-optimism, anchoring, categorisation, conservatism while framing, cognitive dissonance, the illusion of knowledge, and cue competition in Istanbul. The relationship between financial literacy and behavioural biases was investigated via Structural Equation Modelling (SEM) and ANOVA analysis. The result of the research reveals that there is a positive relationship between financial literacy and behavioural biases. Therefore, a high level of financial literacy does not reduce behavioural biases.","Tech","Bath Spa University"
"Create Futures Evaluation Report: June 2021.","http://researchspace.bathspa.ac.uk/14319/","Levy, C","March 2022","This independent report has been produced by Claire Levy. Create Studios are a team of digital creators and storytellers who have made productions with purpose through Film, Photography and Animation for over 35 years.","Tech","Bath Spa University"
"Extraction old and new: toxic legacies of mining the desert in southwestern Africa.","http://researchspace.bathspa.ac.uk/15498/","Hannis, M; Sullivan, S; Kryder-Reid, E; May, S","July 2023","This visual essay draws on a 2017 journey from the South African Cape to the Khan valley of Namibia, tracing toxic (deter)mining legacies of roots and routes of mineral extraction. Copper, ilmenite, diamond, zinc and uranium exploitations encounter indigenous presence and resistance as colonial and corporate mineral ‘rushes’ intersect with local realities and cultural landscapes. Environmental mitigation efforts and ‘offsetting’ schemes also leave toxic heritage in their wake as they greenwash profit-driven extractive agendas. Images from sites visited evoke the materialities and atmospheres of these localities, and connections between them.","Marine","Bath Spa University"
"Mate preferences.","http://researchspace.bathspa.ac.uk/15488/","de Sousa, A.A ; Scheller, M; Shackelford, T.K","July 2023","None","Marine","Bath Spa University"
"From fossils to mind.","http://researchspace.bathspa.ac.uk/15324/","de Sousa, A.A ","June 2023","Fossil endocasts record features of brains from the past: size, shape, vasculature, and gyrification. These data, alongside experimental and comparative evidence, are needed to resolve questions about brain energetics, cognitive specializations, and developmental plasticity. Through the application of interdisciplinary techniques to the fossil record, paleoneurology has been leading major innovations. Neuroimaging is shedding light on fossil brain organization and behaviors. Inferences about the development and physiology of the brains of extinct species can be experimentally investigated through brain organoids and transgenic models based on ancient DNA. Phylogenetic comparative methods integrate data across species and associate genotypes to phenotypes, and brains to behaviors. Meanwhile, fossil and archeological discoveries continuously contribute new knowledge. Through cooperation, the scientific community can accelerate knowledge acquisition. Sharing digitized museum collections improves the availability of rare fossils and artifacts. Comparative neuroanatomical data are available through online databases, along with tools for their measurement and analysis. In the context of these advances, the paleoneurological record provides ample opportunity for future research. The biomedical and ecological sciences can benefit from paleoneurology's profound approach to understanding the mind as well as its novel research pipelines that correlate neuroanatomy to genes and behavior.","Marine","Bath Spa University"
"The desert burns clean: the challenge of conveying accurate science through embodied characters in science fiction.","http://researchspace.bathspa.ac.uk/15367/","Kirby, B.K","June 2023","This thesis is comprised of two parts: a novel, The Desert Burns Clean, and a contextualizing exegesis. Together, these two elements allow me to explore the challenge of accurately portraying the facts of a complex scientific reality while still accessing the truth of the human body experience. To achieve this, I utilize a variety of technical craft strategies in my fiction, while examining and reflecting upon them in my contextualizing exegesis in ways that I hope will be of use to other writers and critics. Based on current scientific research, the novel is set in a future where optimal health—complete with long life—is available for those who can afford it through regular microbial inoculations begun at birth. In this fictional world, fertility rates have dropped, and epidemics have become common. Against this backdrop, I have created five protagonists who are diverse in terms of their genders as well as their cultural, educational, and racial backgrounds. They must work towards trusting each other to overcome the machinations of a wealthy and politically powerful owner of a fertility clinic who wants to exploit their bodies for her illicit research. The contextual component of my thesis examines the strategies I use to incorporate accurate scientific information in the novel through the embodied experiences of my characters. My first strategy is that of worldbuilding. Here, the scientific information is not overtly present in the text but provides the “natural laws” of the world and how the characters will experience it. With worldbuilding, an accurate foundation of current science is laid from which all other aspects of story will be grounded. Secondly, I explore four forms of exposition through which I relate scientific information overtly through my characters. Finally, I discuss the benefits, challenges, and limitations of conveying information through characters’ body experiences. We cannot escape the fact that information is processed in and through our bodies. Thus, fundamental to my argument and methodology is the premise that grounding information and knowledge in human body experience offers writers an important strategy for conveying complex scientific information accurately in a work of science fiction.","Marine","Bath Spa University"
"An interdisciplinary realist take on moral agency.","http://researchspace.bathspa.ac.uk/15288/","Li, L","March 2023","This paper reports an empirical study on moral reasoning. It seeks to answer two questions: in the moral framing of tourism matters, what does this reasoning consist of? How are these elements mobilized by actors to reach moral pronouncement(s)? Through the means of group interviews, abduction and retroduction, this study finds that moral muteness (i.e. silence to socially unacceptable conduct) seems to be the moral pronouncement that the participants are likely to conduct in a condition whereby the social and cultural systems being perceived insufficient to protect individuals who pursue a righteous action. The analysis reveals that (1) moral template, reflexivity, self-efficacy and emotions are constitutive elements of moral agency; (2) these agential properties permit the emergence of four moral reasoning processes, which explain moral muteness.","Marine","Bath Spa University"
"Pleistocene environments, climate, and human activity in Britain during Marine Isotope Stage 7: insights from Oak Tree Fields, Cerney Wick, Gloucestershire.","http://researchspace.bathspa.ac.uk/15316/","Hogue, J.T ; Wilkinson, K.N; Allison, E; Hill, T ; Knul, M.V; Law, M ; Perez-Fernandez, M; Russ, H; Schreve, D; Sherriff, J.E; Toms, P; Young, D; Westcott-Wilkins, L; Wilkins, B","March 2023","Investigations at Oak Tree Fields, Cerney Wick, Gloucestershire, in western England have revealed a sequence of fluvial deposits dating from Marine Oxygen Isotope Stage (MIS) 7 to 5. At the base of the sequence, a series of gravel and sand facies were deposited, initially as part of a meandering river. Reductions in flow energy of the latter and avulsion led to the development of short-lived channels and episodic backwater environments, the deposits of which are recorded as Facies Associations 1–3. Poorly sorted, probably colluvial deposits formed beyond the limit of the channel (Facies Association 4). Mollusca, Coleoptera, plant macrofossils, pollen and vertebrates recovered from the channel facies indicate broadly similar climatic conditions throughout accretion. Temperature ranges derived from mutual climatic range analysis of the Coleoptera almost completely overlap with those of Cerney Wick at the present day, albeit that winters may have been cooler when the channel was active. Further, the floral and faunal data suggest that the meandering river flowed through an open grassland environment, the latter heavily grazed by large vertebrates, most notably mammoth. Most of the botanical and faunal remains, together with four optically stimulated luminescence (OSL) age estimates ranging from 225 ± 23 to 187 ± 19 ka, suggest correlation of the channel deposits with MIS 7. The basal deposits (Facies Association 1) yielded the majority of vertebrate remains and all the lithic artefacts, most of which seem likely to have travelled only a short distance. Although only a few artefacts were recovered, they add to the relatively limited evidence of human activity from the upper Thames. The channel deposits are overlain by sheet gravels (Facies Association 5) which are attributed to the Northmoor Member of the Upper Thames Formation. These were likely to have been deposited as bedload in a braided stream environment, while two OSL age estimates of 129 ± 14 and 112 ± 11 ka suggest accumulation during MIS 5.","Marine","Bath Spa University"
"The evolution of primate short-term memory.","http://researchspace.bathspa.ac.uk/15280/","ManyPrimates, ","March 2023","Short-term memory is implicated in a range of cognitive abilities and is critical for understanding primate cognitive evolution. To investigate the effects of phylogeny, ecology and sociality on short-term memory, we tested the largest and most diverse primate sample to date (421 non-human primates across 41 species) in an experimental delayed-response task. Our results confirm previous findings that longer delays decrease memory performance across species and taxa. Our analyses demonstrate a considerable contribution of phylogeny over ecological and social factors on the distribution of short-term memory performance in primates; closely related species had more similar short-term memory abilities. Overall, individuals in the branch of Hominoidea performed better compared to Cercopithecoidea, who in turn performed above Platyrrhini and Strepsirrhini. Interdependencies between phylogeny and socioecology of a given species presented an obstacle to disentangling the effects of each of these factors on the evolution of shortterm memory capacity. However, this study offers an important step forward in understanding the interspecies and individual variation in short-term memory ability by providing the first phylogenetic reconstruction of this trait’s evolutionary history. The dataset constitutes a unique resource for studying the evolution of primate cognition and the role of short-term memory in other cognitive abilities.","Marine","Bath Spa University"
"Applying insights on categorisation, communication, and dynamic decision-making: a case study of a ‘simple’ maritime military decision.","http://researchspace.bathspa.ac.uk/15008/","Edmunds, C.E.R ; Harris, A.J.L; Osman, M","October 2022","A complete understanding of decision-making in military domains requires gathering insights from several fields of study. To make the task tractable, here we consider a specific example of short-term tactical decisions under uncertainty made by the military at sea. Through this lens, we sketch out relevant literature from three psychological tasks each underpinned by decision-making processes: categorisation, communication and choice. From the literature, we note two general cognitive tendencies that emerge across all three stages: the effect of cognitive load and individual differences. Drawing on these tendencies, we recommend strategies, tools and future research that could improve performance in military domains – but, by extension, would also generalise to other high-stakes contexts. In so doing, we show the extent to which domain general properties of high order cognition are sufficient in explaining behaviours in domain specific contexts.","Marine","Bath Spa University"
"Play, craft, design, feel: engaging students and the public with Victorian culture.","http://researchspace.bathspa.ac.uk/14674/","Hadjiafxendi, K; Plunkett, J; Morrison, K.A","May 2022","Hadjiafxendi and Plunkett have used experiential learning in their individual teaching and research, and this chapter reflects on its benefits and limits. Their work on nineteenth-century material culture, handicrafts, and optical toys and devices, details the development of experiential learning in Victorian culture, and they have correspondingly used hands-on learning as a pathway to engage students. Play and performance can also engage different publics with Victorian culture, opening up research opportunities through co-production with creative practitioners and heritage institutions. Victorian popular science particularly lends itself to public engagement activities through its focus on embodied learning, and this chapter describes a joint project with Ilfracombe Museum, ‘Science at the Seaside,’ which devised a public program of art, literature, science and handicraft activities that sought to engage tourists and families with the Victorian fashion for marine biology and the well-known literary and scientific figures attracted by the north Devon coast.","Marine","Bath Spa University"
"Anime in the UK: the history, cultural context, and evolution of UK anime fandom.","http://researchspace.bathspa.ac.uk/14677/","Holmes, L.M","March 2022","Organised anime fandom in the UK is relatively young, having originated in the early ’90s following the UK’s first recorded anime screening programme at a convention (McCarthy, 2018a) and, shortly thereafter, the success of Ōtomo Katsuhiro’s Akira (1988) and the launch of Manga Video. However, while it is tempting to take this as the absolute genesis of UK anime fandom, to do so is to decontextualise both anime and anime fandom in the UK – neither occurred in isolation, nor did either spring up overnight. In this thesis I examine the history and dynamics of anime fans and fandom in the UK, but rather than beginning with this obvious starting point, I work through the pre-history of fandom, identifying the localised, “culturally odourless” (Iwabuchi, 1998) titles screened on television or in the cinema that served to catch the attention of young people who would become fans. But more than that, I seek to contextualise anime fandom – and the ways in which the medium of anime was perceived by the British press and public – in terms of Anglo-Japanese diplomacy and the ways that the British have historically responded to Japanese art and culture since the late nineteenth century. I also explore the main sites of change in anime fandom – the Video Nasties panic of the ’90s, the mass popularity of Pokémon (1997-Present), the Academy Awards success of Spirited Away (2001), and the rise of the Internet – and, inspired by Azuma Hiroki (2001), I survey current UK anime fans to identify where generational lines can be drawn, how these generations differ, and what they have in common. Finally, I suggest possibilities for extended and intersectional study of UK anime fans and speculate about what the future may hold for anime fandom… and whether anime has succeeded in truly achieving mainstream status.","Marine","Bath Spa University"
"Developing a hydrofeminist art practice: bodies, spaces, practices.","http://researchspace.bathspa.ac.uk/14559/","Denning, L.R","February 2022","This research presents primary work that has been situated in the city of Plymouth (UK) – Benthic Caress (2017), Hydrosapien (2018) and Manual for Nomads (2020), supported by three bodies of exploratory work (Interim, Rhyne & Huish, Field Notes). Documentation of the work can be found here: https://aquameteor.wordpress.com/ This is a practice led PhD that seeks to make a contribution to knowledge by developing the concept of hydrofeminism, through practice. This work is practice-driven, and consciously situated within Environmental Humanities, and this thesis is foundationally and iteratively entangled with the practice. The thesis is undertaken in an interdisciplinary location of intersecting artistic practices, feminisms, posthumanism and cultural geographies, aiming to fold these entanglements into the emerging field of environmental humanities (Bird-Rose et al 2012). It is done through practice led research, thus extending hydrofeminism from its academic (text based) foundation in the work of Neimanis (2012). Water, specifically oceans, estuaries, rivers and other ‘natural’ bodies of water (including puddles) has been the material signifier across the body of work shared here, which is transdisciplinary and which has investigated hydrofeminism using a wide range of creative tools. The creative practice presented here is about water, explored through feminisms, hydrofeminism, transcorporeality, posthumanism and embodiment. Benthic Caress was a site-specific and site-responsive immersive experience that offered participants a sonic engagement with marine life using silent disco technologies. Hydrosapien was a public performance of a section of Hydrofeminism (Neimanis 2012) that pertains to ecotones, presented by a Silent Choir and two experimental voice artists. Manual for Nomads is a short film exploring community and the climate crisis that brings the languages, codes and methods of communication of differently abled persons together to create new conceptualisations of the ecotone.","Marine","Bath Spa University"
"Political discourse and rhetoric: challenging twenty-first century populism in Chez nous/This is our land.","http://researchspace.bathspa.ac.uk/14378/","Steele, J; Gergely, G; Hayward, S","December 2021","None","Marine","Bath Spa University"
"Pond ecology and conservation: research priorities and knowledge gaps.","http://researchspace.bathspa.ac.uk/14227/","Hill, M.J","August 2021","Ponds are among the most biodiverse and ecologically important freshwater habitats globally and may provide a significant opportunity to mitigate anthropogenic pressures and reverse the decline of aquatic biodiversity. Ponds also provide important contributions to society through the provision of ecosystem services. Despite the ecological and societal importance of ponds, freshwater research, policy, and conservation have historically focused on larger water bodies, with significant gaps remaining in our understanding and conservation of pond ecosystems. In May 2019, pond researchers and practitioners participated in a workshop to tackle several pond ecology, conservation, and management issues. Nine research themes and 30 research questions were identified during and following the workshop to address knowledge gaps around: (1) pond habitat definition; (2) global and long-term data availability; (3) anthropogenic stressors; (4) aquatic–terrestrial interactions; (5) succession and disturbance; (6) freshwater connectivity; (7) pond monitoring and technological advances; (8) socio-economic factors; and (9) conservation, management, and policy. Key areas for the future inclusion of ponds in environmental and conservation policy were also discussed. Addressing gaps in our fundamental understanding of pond ecosystems will facilitate more effective research-led conservation and management of pondscapes, their inclusion in environmental policy, support the sustainability of ecosystem services, and help address many of the global threats driving the decline in freshwater biodiversity.","Marine","Bath Spa University"
"Cultural heritage and histories of the Northern Namib: historical and oral history observations for the Draft Management Plan, Skeleton Coast National Park 2021/2022-2030/2031.","http://researchspace.bathspa.ac.uk/14472/","Sullivan, S","January 2022","This report shares documented information for indigenous cultural heritage and histories associated with the Northern Namib, designated since 1971 as the Skeleton Coast National Park. The paper draws on two principal sources of information: 1) historical documents stretching back to the late 1800s; and 2) oral history research with now elderly people who have direct and familial memories of using and living in areas now within the Park boundary. The research shared herein affirms that localities and resources now included within the Park were used by local people in historical times, their access linked with the availability of valued foods, especially !nara (Acanthosicyos horridus) melons and marine foods such as mussels. Memories about these localities, resources and heritage concerns such as graves of family members remain alive for some individuals and their families today. These concerns retain cultural resonance in the contemporary moment, despite significant access constraints over the last several decades. Some suggestions are made for foregrounding an understanding of the Northern Namib as a remembered cultural landscape as well as an area of high conservation value, and for protecting and perhaps restoring some access to sites that may be considered of significant cultural heritage value. Such sites include graves of known ancestors and named and remembered former dwelling places. The material shared here may contribute to a diversified recognition of values for the Skeleton Coast National Park for the new Management Plan that will shape ecological and heritage conservation practice and visitor experiences over the next 10 years.","Marine","Bath Spa University"
"Online opera: an applied collision of opera and web creativity.","http://researchspace.bathspa.ac.uk/14406/","Scott, L.T.D","November 2021","This practice-based research explores the collision of opera and web creativity through the development and evaluation of a new 'online opera' called ""The Village"" (2015). Contrasting existing offerings that position the web as a means of disseminating more familiar representations of opera, ""The Village"" draws on concepts of participatory culture, digital storytelling and co-creativity to advance a culturally novel apprehension of online opera that treats the web as a unique creative space. This interpretation is intrinsically digital, unable to be realised through conventional forms of theatrical presentation, and transformative in its approach to the core elements of opera. ""The Village"" in additional serves as a vehicle to investigate how the phenomenon of 'liveness' - that is, a feeling of 'now-ness' experienced in live performance - may be reimagined in the context of an entirely mediated opera. A range of theoretical perspectives are drawn on to establish a set of liveness devices that attempt to evoke in visitors to ""The Village"" a sense of contemporaneity and shared experience. These include temporal alignment between virtual and real-world events and the facilitation of social interaction through a narrative mechanism called the 'Digital Chorus', amongst others. Evaluative activities critique the effectiveness of such devices, and offer means in which they may be modified to better construct 'the live'.","Marine","Bath Spa University"
"Seen/believed: a practice-based study of depiction
within the photograph.","http://researchspace.bathspa.ac.uk/14377/","Mahon, M","October 2021","This practice-based study with accompanying body of work, addresses the question of how recognition and illusion, as well as viewers’ expectations, influence the reading of a photograph. It arose from Barthes’ comment about the ‘real unreality’ of the photograph, interpreted as expressing the conundrum that while the contemporary photograph may be an object or on screen, what it illustrates is not wholly accurate to what was once in front of the lens. (Barthes, 1977, p. 44). The study is explained in this document, outlining the trajectory and rationale behind the research, it describes all the studio work and notes contextual links to related works by other artists. The studio work, particularly those pieces presented at exhibition, are at the heart of the project. They are the visual enactment, the resolution and the new knowledge integral to the enquiry. The study investigated the question of what is seen/believed within the contemporary photograph, used within art practice, accepting that this may be on screen or paper. The topic was subdivided into an enquiry of the assumptions surrounding the accuracy of a photograph, the implications of staging within the photograph and the phenomenology of the paper photograph. Throughout there was an emphasis on first-hand research and critical reflection, annotated in sketch books. Relevant theoretical texts, which became interrelated objects of thinking, were by Roland Barthes, Lucy Soutter and David Campany, amongst others.  Initially the studio practice engaged with given strategies and tactics used by established 20th / 21st century practitioners, notably James Casebere and Thomas Demand because of their use of models specifically made to photograph. Early works made during the study were ‘in the style of..’, progressing to works using deliberate staging, resulting in finished pieces with photographs and objects. The study also includes extended experimentation with early process photography, notably cyanotypes, to extend ideas of phenomenology.  The studio work, in particular ""The Mugshots"" (2018), as well as first-hand research, demonstrated that contemporaneously the notion of what might constitute a photograph has been embellished and eroded. The author discusses the personal credibility of the photograph as object, suggesting that this lingers from the analogue, endowing a form of tacit knowledge. The study observes that definitions of the photograph are no longer adequate. Perhaps 'photographic' as an adjective is preferable to 'photograph' as a noun. Therefore, as well as questioning the actual compared to what is presented within a photograph, the study became concerned with finding a more appropriate definition of what constitutes a photograph. The author concludes that a photograph exists on paper or a screen and is made by the reaction of light emitted from an object, onto chemicals or a processor. The insistence on ‘light emitted from an object’ makes it different to an image, which may appear to be a photograph. The concluding work in the study ""Follow Me Lights"" (2020) holds the findings and excitement of the whole study as well as the physical enactment of the new knowledge. By examining the camera’s response to the phenomenon of light, and the happenstance of a fault in the camera’s processor, it shows a smudge (analogue) beside visible pixels (digital). The work disrupts all ideas of true/real/ accurate because of the introduction of contradiction and uncertainty. The conclusion is that the viewer reads what is presented dependant on context and their own expectation. The study has come full circle and the photograph remains enigmatic, echoing Barthes.","Marine","Bath Spa University"
"Negotiating climate change in crisis.","http://researchspace.bathspa.ac.uk/14335/","Böhm, S; Sullivan, S","October 2021","Climate change negotiations have failed the world. Despite more than thirty years of high-level, global talks on climate change, we are still seeing carbon emissions rise dramatically. This edited volume, comprising leading and emerging scholars and climate activists from around the world, takes a critical look at what has gone wrong and what is to be done to create more decisive action.  Composed of twenty-eight essays—a combination of new and republished texts—the anthology is organised around seven main themes: paradigms; what counts?; extraction; dispatches from a climate change frontline country; governance; finance; and action(s). Through this multifaceted approach, the contributors ask pressing questions about how we conceptualise and respond to the climate crisis, providing both ‘big picture’ perspectives and more focussed case studies.","Marine","Bath Spa University"
"Teaching “wicked” problems in geography.","http://researchspace.bathspa.ac.uk/14230/","Simm, D; Marvell, A; Mellor, A","August 2021","None","Marine","Bath Spa University"
"Trees, woodlands, and forests in Old Norse-Icelandic culture.","http://researchspace.bathspa.ac.uk/14982/","Barraclough, E.R","October 2022","None","Marine","Bath Spa University"
