"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Antibacterial peptides from marine bacillus species","https://researchrepository.rmit.edu.au/esploro/outputs/doctoral/Antibacterial-peptides-from-marine-bacillus-species/9921893509501341?institution=61RMIT_INST","Khanh Minh CHAU","2020","The indiscriminate use of antibiotics in healthcare and agriculture over the past decades has led to a high incidence of antibiotic-resistant pathogens worldwide. One of the solutions that could be considered to combat this crisis is the identification of novel antibiotics or other alternatives. However, the discovery pipeline for novel antimicrobials, identified from organisms in the terrestrial environment, is sparse. Therefore, we have taken an alternative approach to this issue by screening marine bacteria to seek novel bacteriocins for further antibiotic development. Bacteriocins are a family of ribosomally synthesized antimicrobial peptides; some of which are currently applied as safe food preservatives (nisin) and they are also gaining interest as promising alternatives to conventional antibiotics. The Vietnam Sea has a variety of marine ecosystems with diverse marine species, but there has been little exploration of this source for novel active compounds. Therefore, we undertook a discovery program aimed at identifying novel bacteriocins from bacterial isolates recovered from the Vietnam Sea.
</br> 
In stage one, 64 spore-forming bacterial isolates that exhibited antimicrobial activity were identified after sampling and bacterial isolation (Chapter 3). Inspection of their antimicrobial spectra resulted in the short-listing of 23 isolates for further analysis. Based on 16S ribosomal RNA sequences, these 23 isolates were identified as 22 Bacillus species and 1 Paenibacillus species (Paenibacillus polymyxa), including ubiquitous species (Bacillus subtilis, Bacillus amyloliquefaciens), and floral species (Bacillus halotolerans, Bacillus safensis, Bacillus pacificus, Paenibacillus polymyxa, Bacillus licheniformis). They exhibited strong antibacterial activity against a range of human and veterinary pathogens and food-poisoning bacteria with dominance of proteinaceous antimicrobial substances. Inspection of the breadth and strength of antimicrobial activities informed the selection of 6 isolates for whole genome sequencing in the second stage of the study.
</br> 
The six isolates subjected to whole genome sequencing were; four B. amyloliquefaciens isolates (#06, #08, #11, #13), one B. halotolerans (#01) isolate, and one P. polymyxa (#23) isolate (Chapter 4). Bioinformatic analysis identified genes encoding 61 putative antimicrobial peptides within the genomes of the six isolates, including 41 mostly characterised non-ribosomally synthesized peptides (lipopeptides, polyketides and bacilysin) and 20 bacteriocins. Amongst the 20 putative bacteriocins found, there were 13 different types of bacteriocins. The putative bacteriocin encoding genes clusters included those for 6 characterised bacteriocins (mersacidin, paenicidin A, plantazolicin, LCI, amylocyclicin, subtilosin A), and 7 uncharacterised/ unique bacteriocins (2 thiopeptides, 1 two-component lantibiotic, 1 sactipeptide, 2 lantibiotic, and 1 lassopeptide). 
</br> 
In the third stage of the study (Chapters 5 and 6); two isolates were selected for antimicrobial purification. Purification of antimicrobial peptides from isolate #11 resulted in the identification of amylocyclicin ([m/z]= 6,381), iturin/surfactin ([m/z]= 1,058) and an undefined peptide ([m/z]= 1,473). The undefined peptide ([m/z]= 1,473), was suspected to be a novel thiopeptide due to the similarity of MW. However, the amino acid sequence of this peptide couldn¿t be elucidated by an N-terminal sequencing method. Antimicrobial purification from isolate #23 identified polymyxin ([m/z]= 1168.7), tridecaptin ([m/z]= 1550.8), and paenicidin A ([m/z]= 3290.4), but no novel bacteriocins. 
</br> 
In the fourth stage of the study, an attempt was made to heterologously produce the novel sactipeptide which was one of three putative novel bacteriocins predicted from the genome of isolate #23. The technique employed E. coli/B. subtilis shuttle plasmid, pDLL202, for plasmid construction and a heterologous B. subtilis host for bacteriocin expression. A 15,487 bp fusion plasmid (pDLL202/G23sac) was constructed, carrying an 8,556 bp¿sactipeptide gene cluster derived from isolate #23 and the 6,938 bp- plasmid backbone derived from plasmid pDL202. The Bacilllus transformants successfully expressed the sactipeptide. The sactipeptide had a molecular weight (MW) of 3,404 Da and depressed growth of Gram-positive bacteria. 
Taken together, the marine Bacillus/Paenibacillus are abundant reservoirs of genes coding novel bacteriocins for further discovery. These antimicrobial compounds produced by marine Bacillus/Paenibacillus can be developed into therapeutic antimicrobial drugs against antibiotic-resistant pathogens, particularly against antibiotic-resistant Gram-positive bacteria.","Marine","Royal Melbourne Institute of Technology"
"Natural Products of Marine Macroalgae from South Eastern Australia, with Emphasis on the Port Phillip Bay and Heads Regions of Victoria","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Natural-Products-of-Marine-Macroalgae-from/9921858970101341?institution=61RMIT_INST","James Lever (RMIT Student Author); Gerald Kraft (External Author)","2020","Marine macroalgae occurring in the south eastern region of Victoria, Australia, consisting of Port Phillip Bay and the heads entering the bay, is the focus of this review. This area is home to approximately 200 different species of macroalgae, representing the three major phyla of the green algae (Chlorophyta), brown algae (Ochrophyta) and the red algae (Rhodophyta), respectively. Over almost 50 years, the species of macroalgae associated and occurring within this area have resulted in the identification of a number of different types of secondary metabolites including terpenoids, sterols/steroids, phenolic acids, phenols, lipids/polyenes, pheromones, xanthophylls and phloroglucinols. Many of these compounds have subsequently displayed a variety of bioactivities. A systematic description of the compound classes and their associated bioactivities from marine macroalgae found within this region is presented.","Marine","Royal Melbourne Institute of Technology"
"Marine protected areas ineffectively protect seagrass and coral reef fish communities in the Phu Quoc and An Thoi archipelago, Vietnam","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Marine-protected-areas-ineffectively-protect-seagrass/9922183574501341?institution=61RMIT_INST","Huong Tran (External Author); Dung Dong (External Author); Khuong Van Dinh (External Author); Bat Khac (External Author)","2022","The Phu Quoc marine protected area (MPA) is a multiple-use MPA that was established in 2007 and is a component of Vietnam’s National MPA System. The MPA is divided into two spatially separated zones based on habitat type: a seagrass zone and a coral reef zone. In this study, visual census data were collected in 2018–2019 and were used to derive fish biomass and community diversity metrics as proxies for ecosystem condition and function (trophic and mobility). The effectiveness of the MPA in protecting fish communities in the seagrass and coral reef zones was evaluated. An updated characterization of the Phu Quoc fish communities, and an assessment of fish community variation among regions and between habitat types, is provided. In total, 125 species representing 74 genera of 40 families were recorded. Omnivores were the most abundant (38%), followed by planktivores (24%), whereas piscivores (2%) were scarce. There was an especially low density of high-value fishery target species such as Haemulidae (<0.01%), Carangidae (<0.2%), Lethrinidae (<0.3%), Lutjanidae (<0.4%), Serranidae (<2%), and Chaetodontidae (<3%). Alarmingly, fishes with a total length of >20 cm only accounted for 1% of the total individuals. Species and functional composition were similar between protected and unprotected areas but differed among regions and between habitats. These results suggest that the protection of fishes provided by Phu Quoc MPA at the time of this study was ineffective. The taxonomic composition of fish communities has remained relatively unchanged over the last approximately 25 years, with the density of large fishes and commercial species remaining low. There is capacity to improve MPA performance by providing adequate resources for threat management and using evidence-based decision-making in management. The 2020 rezoning and expansion of the Phu Quoc MPA is discussed with regards to prioritizing biodiversity and coverage targets.","Marine","Royal Melbourne Institute of Technology"
"Detecting marine pests using environmental DNA and biophysical models","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Detecting-marine-pests-using-environmental-DNA/9922151803401341?institution=61RMIT_INST","Morgan Ellis (External Author); Zach Clark (External Author); Eric Treml (External Author)","2022","The spread of marine pests is occurring at record rates due to globalisation and increasing trade. Environmental DNA (eDNA) is an emerging tool for pest surveillance, allowing for the detection of genetic material shed by organisms into the environment. However, factors influencing the spatial and temporal detection limits of eDNA in marine environments are poorly understood. In this study we use eDNA assays to assess the invasive ranges of two marine pests in south-eastern Australia, the kelp Undaria pinnatifida and the seastar Asterias amurensis. We explored the temporal and spatial detection limits of eDNA under different oceanographic conditions by combining estimates of eDNA decay with biophysical modelling. Positive eDNA detections at several new locations indicate the invasive range of both pest species is likely to be wider than currently assumed. Environmental DNA decay rates were similar for both species, with a decay rate constant of 0.035 h−1 for U. pinnatifida, and a decay rate constant of 0.041 h−1 for A. amurensis, resulting in a 57–73% decrease in eDNA concentrations in the first 24 h and decaying beyond the limits of detection after 3–4 days. Biophysical models informed by eDNA decay profiles indicate passive transport of eDNA up to a maximum of 10 to 20 km from its source, with an ~90–95% reduction in eDNA concentration within 1–3 km from the source, depending on local oceanography. These models suggest eDNA signals are likely to be highly localised, even in complex marine environments. This was confirmed with spatially replicated eDNA sampling around an established U. pinnatifida population indicating detection limits of ~750 m from the source. This study highlights the value of eDNA methods for marine pest surveillance and provides a much-needed description of the spatio-temporal detection limits of eDNA under different oceanographic conditions.","Marine","Royal Melbourne Institute of Technology"
"Influence of human activities on broad-scale estuarine-marine habitats using omics-based approaches applied to marine sediments","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Influence-of-human-activities-on-broad-scale/9921861170101341?institution=61RMIT_INST","Rohan Shah (External Author); Joseph Crosswell (External Author); Suzanne Metcalfe (External Author); Geoffrey Carlin (External Author); Avinash Karpe (External Author); Enzo Palombo (External Author); Andrew Steven (External Author)","2019","Rapid urban expansion and increased human activities have led to the progressive deterioration of many marine ecosystems. The diverse microbial communities that inhabit these ecosystems are believed to influence large-scale geochemical processes and, as such, analyzing their composition and functional metabolism can be a means to assessing an ecosystems resilience to physical and chemical perturbations, or at the very least provide baseline information and insight into future research needs. Here we show the utilization of organic and inorganic contaminant screening coupled with metabolomics and bacterial 16S rRNA gene sequencing to assess the microbial community structure of marine sediments and their functional metabolic output. The sediments collected from Moreton Bay (Queensland, Australia) contained low levels of organic and inorganic contaminants, typically below guideline levels. The sequencing dataset suggest that sulfur and nitrite reduction, dehalogenation, ammonia oxidation, and xylan degradation were the major metabolic functions. The community metabolites suggest a level of functional homogeneity down the 40-cm core depth sampled, with sediment habitat identified as a significant driver for metabolic differences. The communities present in river and sandy channel samples were found to be the most active, with the river habitats likely to be dominated by photoheterotrophs that utilized carbohydrates, fatty acids and alcohols as well as reduce nitrates to release atmospheric nitrogen and oxidize sulfur. Bioturbated mud habitats showed overlapping faunal activity between riverine and sandy ecosystems. Nitrogen-fixing bacteria and lignin-degrading bacteria were most abundant in the sandy channel and bioturbated mud, respectively. The use of omics-based approaches provide greater insight into the functional metabolism of these impacted habitats, extending beyond discrete monitoring to encompassing wh","Marine","Royal Melbourne Institute of Technology"
"Properties of geogrid-reinforced-marine-slope due to the groundwater level changes","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Properties-of-geogrid-reinforced-marine-slope-due-to-the/9921862992001341?institution=61RMIT_INST","Ramin Vali (External Author); Mohammad Saberian Boroujeni (RMIT Student Author); Gholamreza Shams (External Author); Pieter van Gelder (External Author)","2018","Evaluation of slope stability, especially in the absence of a proper bed such as marine soils, is one of the most important issues in geotechnical engineering. Using geogrid layers to enhance the strength and stability of embankments is regarded as a commendable stabilization method. On the other hand, groundwater level erratically fluctuates in coastal areas. Therefore, the aim of this research is to study effects of groundwater level changes on the stability of a geogrid-reinforced-slope on loose marine soils in the Qeshm Island, Iran. At first, geotechnical properties of the site were obtained by a comprehensive series of geotechnical laboratory and in-situ tests. Then, by simultaneous changes of groundwater level and several parameters such as embankment slope, loading, geogrid layer length, geogrid layer number, and tensile strength of geogrid layers, different characteristics such as embankment safety factor (SF), vertical and horizontal displacements at embankment top and embankment base were studied. It is observed that groundwater level has significant effects on the behavior of the embankment. For most of the observations, by decreasing the groundwater level, the displacements decreased and consequently safety factor increases. Increasing the length, number, and tensile strength of geogrid led to the reduction of the displacements and the increment of the safety factor.","Marine","Royal Melbourne Institute of Technology"
"Educating for the marine environment: Challenges for schools and scientists","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Educating-for-the-marine-environment-Challenges/9921860343201341?institution=61RMIT_INST","None","2017","Environmental education has long been recognized as critical for achieving environmental awareness, values and attitudes, skills and behaviour consistent with sustainable development and for effective participation in environmental decision-making. Since the Declaration of the 1972 United Nations Conference on the Human Environment concerns about marine pollution and ecotoxicology, among other environmental challenges, should be included in environmental education. However, in the more than forty years since this significant environmental Declaration, marine education has struggled to find a place in the school curriculum of most countries, even though issues such as climate change, chemical contamination of marine environments, coastal eutrophication, and seafood safety continue to threaten human and other species' well-being. This viewpoint discusses how marine education is marginalized in school education, and how marine specialists need to embed school education in their action plans. Particular questions include: who should be educated, about what, where and with what goals in mind?","Marine","Royal Melbourne Institute of Technology"
"Bloody flukes: a review of aporocotylids as parasites of cultured marine fishes","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Bloody-flukes-a-review-of-aporocotylids/9921904673401341?institution=61RMIT_INST","Thomas Cribb (External Author)","2020","Fish blood flukes (Digenea: Aporocotylidae) are important pathogens of fishes in aquaculture. Severe infections have been associated with mass mortality events in cultured marine species of teleosts in Australia, Asia and Europe, leading to significant socio-economic losses. Here we review recent advances towards understanding the biology and ecology of fish blood flukes, and the integral role molecular techniques have played in this development. Techniques include molecular matching of aporocotylid life stages using ITS-2 rDNA, and targeting ITS-2 rDNA to distinguish aporocotylid species using quantitative PCR (qPCR). These approaches have facilitated the elucidation of multiple life cycles for species of Cardicola infecting bluefin tunas Thunnus spp. cultured in Australia and Japan. Continued work to identify intermediate hosts of fish blood flukes is critical to improve understanding of their life cycles and help inform aquatic animal health management e.g. through site selection and/or separation of intermediate and definitive hosts. As praziquantel is the only known treatment option for infected fish, its continued efficacy will need to be monitored and other possible solutions may need to be identified as aquaculture continues to grow and diversify.","Marine","Royal Melbourne Institute of Technology"
"Comparison of biofouling on 3D-printing materials in the marine environment","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Comparison-of-biofouling-on-3D-printing-materials/9922029842001341?institution=61RMIT_INST","Matthew Ryley (RMIT Student Author); Megan Carve Luzardo (RMIT Student Author); Andrew Scardino (External Author)","2021","3D printing has an increasing variety of applications in the marine environment for customized or replaceable components of instrumentation and infrastructure. Because marine biofouling can interfere with the performance of such applications and plays an important role in species dispersal, there is a need to understand biofouling dynamics on the materials used. This study compared biofouling on common 3D-printing polymers printed by common methods - polycaprolactone (PCL) printed by fused deposition modelling, VisiJet® SL Clear printed by stereolithography, and VeroClear™ printed by PolyJet, as well as the comparison materials polydimethylsiloxane (PDMS, used in many experimental biofouling studies) and glass - and related fouling to material properties. Bacterial assemblages in 2- and 4-week old biofilms were similar on all materials, dominated by cyanobacteria and proteobacteria. The extent of macrofouling after 12 weeks differed significantly among materials, with the greatest coverage on glass (98.4%) and the least on PCL (86.8%). Macrofouler assemblages differed significantly, with 3D-printing polymers generally having less microalgae and more encrusting bryozoans than PDMS and glass. PCL was the most extreme of the 3D-printing materials in having the least microalgae and most bryozoans (arborescent and encrusting combined). Macrofouling coverage was not significantly related to material hydrophobicity, elastic modulus, hardness, or roughness. In contrast, macrofouler assemblage structure had a statistically significant relationship to hardness and a marginally significant relationship to hydrophobicity (explaining 19.0% and 8.6% of the variation in the assemblages, respectively). The reduced biofouling coverage and altered species composition on PCL may be advantageous for using PCL in marine applications of 3D printing, although other factors should be considered such as material degradation over time.","Marine","Royal Melbourne Institute of Technology"
"Climate change impacts on pollutants mobilization and interactive effects of climate change and pollutants on toxicity and bioaccumulation of pollutants in estuarine and marine biota and linkage to seafood security","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Climate-change-impacts-on-pollutants-mobilization/9922007195301341?institution=61RMIT_INST","Gavin Rose (External Author); A Yousuf Haroon (External Author)","2021","This article provides an overview of the impacts of climate change stressors (temperature, ocean acidification, sea-level rise, and hypoxia) on estuarine and marine biota (algae, crustaceans, molluscs, corals, and fish). It also assessed possible/likely interactive impacts (combined impacts of climate change stressors and pollutants) on pollutants mobilization, pollutants toxicity (effects on growth, reproduction, mortality) and pollutants bioaccumulation in estuarine and marine biota. An increase in temperature and extreme events may enhance the release, degradation, transportation, and mobilization of both hydrophobic and hydrophilic pollutants in the estuarine and marine environments. Based on the available pollutants' toxicity trend data and information it reveals that the toxicity of several high-risk pollutants may increase with increasing levels of climate change stressors. It is likely that the interactive effects of climate change and pollutants may enhance the bioaccumulation of pollutants in seafood organisms. There is a paucity of literature relating to realistic interactive effects of climate change and pollutants. Therefore, future research should be directed towards the combined effects of climate change stressors and pollutants on estuarine and marine bota. A sustainable solution for pollution control caused by both greenhouse gas emissions (that cause climate change) and chemical pollutants would be required to safeguard the estuarine and marine biota.","Marine","Royal Melbourne Institute of Technology"
"Nano-plastics and their analytical characterisation and fate in the marine environment: From source to sea","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Nano-plastics-and-their-analytical-characterisation-and/9921982388301341?institution=61RMIT_INST","Stephanie Owen (RMIT Student Author); Hajar Haddara (RMIT Student Author); Son Tung Ngo (External Author); Van Vu (External Author)","2020","Polymer contamination in waterways is a major pollutant and a significant concern of the 21st Century, gaining extensive research, media, and public attention. The polymer pollution problem is so vast; plastics are now observed in some of the Earth's most remote regions such as the Mariana trench. These polymers enter the waterways, migrate, breakdown; albeit slowly, and then interact with the environment and the surrounding biodiversity. It is these biodiversity and ecosystem interactions that are causing the most nervousness, where health researchers have demonstrated that plastics have entered the human food chain, also showing that plastics are damaging organisms, animals, and plants. Many researchers have focused on reviewing the macro and micro-forms of these polymer contaminants, demonstrating a lack of scientific data and also a lack of investigation regarding nano-sized polymers. It is these nano-polymers that have the greatest potential to cause the most harm to our oceans, waterways, and wildlife. This review has been especially ruthless in discussing nano-sized polymers, their ability to interact with organisms, and the potential for these nano-polymers to cause environmental damage in the marine environment. This review details the breakdown of macro-, micro-, and nano-polymer contamination, examining the sources, the interactions, and the fates of all of these polymer sizes in the environment. The main focus of this review is to perform a comprehensive examination of the literature of the interaction of nanoplastics with organisms, soils, and waters; followed by the discussion of toxicological issues. A significant focus of the review is also on current analytical characterisation techniques for nanoplastics, which will enable researchers to develop protocols for nanopolymer analysis and enhance understanding of nanoplastics in the marine environment.","Marine","Royal Melbourne Institute of Technology"
"The effect of chloride ingress in reinforced geopolymer concrete exposed in the marine environment","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/The-effect-of-chloride-ingress-in/9921970495501341?institution=61RMIT_INST","Kirubajiny Pasupathy (External Author)","2021","Determining the durability of geopolymer materials in a real field environment is important to enhance the feasibility of their use in concrete production. This paper investigates the durability of slag-based geopolymer concrete (SGPC-M) exposed in the spray/splash zone of the marine environment. Properties of SGPC-M in the marine environment including chloride resistance, absorption characteristics, and the scaling effect were examined and compared with ordinary Portland Cement concrete (OPC-M) properties in the same environment. The test results indicate that the SGPC-M has a lower resistance to chloride penetration than the OPC- M concrete. Compared to the OPC-M, higher values of diffusion coefficient and lower values of chloride binding capacity were obtained for the SGPC-M concrete. Besides, the study on the pore characteristics and absorption behaviour of the concrete indicates that the SGPC-M possesses more pores than the OPC-M, which is related to the lower resistance to chloride penetration in the marine environment. Furthermore, the microstructural changes due to chloride attack in the SGPC-M are different than the changes in the OPC-M concrete, which was identified from the SEM and XRD analysis.","Marine","Royal Melbourne Institute of Technology"
"Enhancing wound repair with marine natural products and nanoparticles","https://researchrepository.rmit.edu.au/esploro/outputs/doctoral/Enhancing-wound-repair-with-marine-natural/9921863633201341?institution=61RMIT_INST","Christian Aloe","2017","Wound repair is a highly ordered biological process that is essential for the maintenance of the skin&rsquo;s barrier function. For optimal healing, the inflammatory, proliferative and remodelling phases of repair must occur in the correct sequence with appropriate stimuli to prevent insufficient or excessive activity at critical stages. The inflammatory and proliferative phases of repair can influence both the rate of wound resolution and the skin physiology of newly resolved tissue and subsequent remodelling. Optimisation of these processes has the potential to both enhance closure rate and minimise microorganism colonisation, reduce scarring and enhance wound tensile strength. There are many local and systemic factors that can severely impede healing and promote wound progression from an acute to a chronic state. This is particularly evident in the elderly whom are prone to various comorbidities that can influence the immune, circulatory and respiratory systems and often rely on medical intervention to assist healing.<br /><br />In recent decades the anti-inflammatory and antioxidant properties of marine natural products (MNPs) have attained global attention due to their potential implications for human health. Omega-3 fatty acid enriched oils (carbon dioxide and dimethyl ether extracted oils; CO2 and DME oil) extracted from the New Zealand green lipped mussel, Perna canaliculus, have demonstrated potent anti-inflammatory properties. 5&beta;-scymnol, a shark bile sterol, is another MNP with beneficial health implications due to its potent antioxidant abilities. However, the wound healing potential of these MNPs remains broadly unknown. In this study, the effects of these three MNPs on the inflammatory and proliferative phase of repair were explored in vitro. Results indicated that the two marine oils demonstrated inhibition of the pro-inflammatory metabolites of the 5-lipoxygenase and cyclooxygenase pathways in a dose-dependent manner, but did not stimulate keratinocyte or fibroblast growth. Similarly, 5&beta;-scymnol displayed no effect on the growth of keratinocytes and fibroblasts, but was also shown to inhibit cyclooxygenase metabolite production. <br /><br />Of equal interest is the recent application of natural and synthetic biomaterials in tissue engineering and wound healing. Wound healing products containing nano-silver &ndash; primarily used for its antimicrobial properties &ndash; are currently utilised for wound management. However, other metal oxide nanoparticles (NPs), including zinc oxide (ZnO), have not been sufficiently tested for their ability to aid healing. In the second arm of this study, the effects of the ZnO NPs were similarly assessed in vitro. The ZnO NPs significantly enhanced scratch closure in human keratinocyte monolayer cultures in a dose- and particle size-dependent manner, while larger ZnO particulates were less effective. Furthermore, examination of surfactant-dispersed ZnO NPs revealed that the agglomeration state of the material was an important characteristic. Additionally, titanium dioxide (TiO2) NPs similarly enhanced keratinocyte re-epithelialisation, while fibroblasts were unaffected by nanomaterial exposure. These results suggest that the observed scratch closure enhancement effects were dependent on agglomerate size and cell type, and may not be nanomaterial specific. Furthermore, ZnO exhibited 5-lipoxygenase and cyclooxygenase modulating activity.<br /><br />The effects of ZnO NPs were further examined in an in vivo model of wound repair as these were the most potent in the in vitro test systems. Nanoparticulate ZnO was directly compared to its surfactant-dispersed equivalent, bulk ZnO particulate and the TiO2 NP, after application to skin biopsy punch wounds on the shaved backs of C57BL/6 female mice. Enhanced wound healing was evident in undispersed ZnO NP-treated wounds only. Histology of skin wounds at day 7 revealed a markedly reduced epidermal thickness and decreased cytokeratin-14 and Ki-67 expression in ZnO NP-treated wounds compared to saline-only controls. A reduced proportion of type-III to type-I collagen was also evident in the dermis of ZnO NP-treated wounds. However, no differences were seen in the amount of immune cell infiltrate or angiogenesis. ZnO NP-treated wounds showed more-ordered healing and were further along the healing process at day 7 compared to untreated controls. However, by day 14 no differences were detectable between ZnO NP treatment and controls in fully-healed skin. These results suggest that ZnO NP-treated wounds heal at an accelerated rate, and in a more organised fashion.<br /><br />Taken together, these findings show that MNPs and NPs show potential for modulating both the inflammatory response and the rate of epidermal cell re-epithelialisation in healing wounds, both of which are rate-limiting factors for efficient repair of human skin.","Marine","Royal Melbourne Institute of Technology"
"Effects of surface texture and interrelated properties on marine biofouling: a systematic review","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Effects-of-surface-texture-and-interrelated/9921861906701341?institution=61RMIT_INST","None","2019","This systematic review examines effects of surface texture on marine biofouling and characterizes key research methodologies. Seventy-five published articles met selection criteria for qualitative analysis; experimental data from 36 underwent quantitative meta-analysis. Most studies investigated fouling mechanisms and antifouling performance only in laboratory assays with one to several test species. Textures were almost exclusively a single layer of regularly arranged geometric features rather than complex hierarchical or irregular designs. Textures in general had no effect or an inconclusive effect on fouling in 46% of cases. However, effective textures more often decreased (35%) rather than increased (19%) fouling. Complex designs were more effective against fouling (51%) than were regular geometric features (32%). Ratios of feature height, width, or pitch to organism body length were significant influences. The authors recommend further research on promising complex and hierarchical texture designs with more test species, as well as field studies to ground-truth laboratory results.","Marine","Royal Melbourne Institute of Technology"
"Human-made corals for marine habitats: Design optimization and additive manufacturing","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Human-made-corals-for-marine-habitats-Design/9922062514201341?institution=61RMIT_INST","Sen Lin (External Author)","2021","This paper presents an optimization method to systematically design human-made corals using the technique of solid isotropic material with the penalization. In optimization, we minimized the squared norm of the carbon gradient and considered the volume constraint and the length constraint. We homogeneously dented optimization results using a surface mapping method to provide shelters for polyps, which widely exist in natural corals like the anthocyanins. A computational fluid dynamics investigation based on the lattice Boltzmann method illustrated that the branches of the optimized configuration could shield polyps from ocean currents and afford sufficient nutrition. Eventually, we prototyped samples by digital light processing printer with an optimum mixture ratio of biologically compatible calcium carbonate and photosensitive material. Examples show the tropism of marine organisms in human-made corals is akin to the natural ones. The proposed method allows designing human-made corals and is crucial for environmental remediation.","Marine","Royal Melbourne Institute of Technology"
"Quantifying marine plastic debris in a beach environment using spectral analysis","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Quantifying-marine-plastic-debris-in-a/9922174024501341?institution=61RMIT_INST","Jenna Guffogg (RMIT Student Author); Samantha Blades (RMIT Student Author); Andrew Skidmore (External Author)","2021","Marine plastic debris (MPD) is a globally relevant environmental challenge, with an estimated 8 million tons of synthetic debris entering the marine environment each year. Plastic has been found in all parts of the marine environment, including the surface layers of the ocean, within the water column, in coastal waters, on the benthic layer and on beaches. While research on detecting MPD using remote sensing is increasing, most of it focuses on detecting floating debris in open waters, rather than detecting MPD on beaches. However, beaches present challenges that are unique from other parts of the marine environment. In order to better understand the spectral properties of beached MPD, we present the SWIR reflectance of weathered MPD and virgin plastics over a sandy substrate. We conducted spectral feature analysis on the different plastic groups to better understand the impact that polymers have on our ability to detect synthetic debris at sub-pixel surface covers that occur on beaches. Our results show that the minimum surface cover required to detect MPD on a sandy surface varies between 2–8% for different polymer types. Furthermore, plastic composition affects the magnitude of spectral absorption. This suggests that variation in both surface cover and polymer type will inform the efficacy of beach litter detection methods.","Marine","Royal Melbourne Institute of Technology"
"Sliding wear behavior and electrochemical properties of binder jet additively manufactured 316SS /bronze composites in marine environment","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Sliding-wear-behavior-and-electrochemical-properties/9922073051401341?institution=61RMIT_INST","Long Wang (External Author); Anh Kiet Tieu (External Author); Sina Jamali (External Author); Guojuan Hai (External Author); Qiang Zhu (External Author); Huynh Nguyen (External Author); Shaogang Cui (External Author)","2021","The tribo-corrosive behaviours of the 316 stainless steel (316SS) and bronze-infiltrated binder jet additively manufactured 316SS (BJP316) in sea water environment were investigated. The tribological results suggested that the BJP316 showed comparable yield strength and friction behaviour to the traditional 316SS, while a significant improvement in wear resistance was achieved for test loads up to 80 N and reciprocating frequency up to 20 Hz. It is hypothesized that the smeared bronze across the wear track acted as a solid lubricant, while the formed passive oxide film acted as tribofilm that inhibited the abrasive wear under the high loads. Electrochemical evaluation indicated that the corrosion rate of BJP316 was one order of magnitude higher than that of the traditional 316SS in sea water. This study provides valuable insights into the tribocorrosion of binder jet additively manufactured 316SS in sea water environment, and helps to better understand its potential marine applications.","Marine","Royal Melbourne Institute of Technology"
"Marine reserves stabilize fish populations and fisheries yields in disturbed coral reef systems","https://researchrepository.rmit.edu.au/esploro/outputs/journalArticle/Marine-reserves-stabilize-fish-populations-and/9921860857001341?institution=61RMIT_INST","Geoffrey Jones (External Author); David Williamson (External Author); Sean Connolly (External Author)","2019","Marine reserve networks are increasingly implemented to conserve biodiversity and enhance the persistence and resilience of exploited species and ecosystems. However, the efficacy of marine reserve networks in frequently disturbed systems, such as coral reefs, has rarely been evaluated. Here we analyze a well-mixed larval pool model and a spatially explicit model based on a well-documented coral trout (Plectropomus spp.) metapopulation in the Great Barrier Reef Marine Park, Australia, to determine the effects of marine reserve coverage and placement (in relation to larval connectivity and disturbance heterogeneity) on the temporal stability of fisheries yields and population biomass in environmentally disturbed systems. We show that marine reserves can contribute to stabilizing fishery yield while increasing metapopulation persistence, irrespective of whether reserves enhance or diminish average fishery yields. However, reserve placement and the level of larval connectivity among subpopulations were important factors affecting the stability and sustainability of fisheries and fish metapopulations. Protecting a mix of disturbed and non-disturbed reefs, rather than focusing on the least-disturbed habitats, was the most consistently beneficial approach across a range of dispersal and reserve coverage scenarios. Placing reserves only in non-disturbed areas was the most beneficial for biomass enhancement, but had variable results for fisheries and could potentially destabilize yields in systems with well-mixed larval or those that are moderately fished. We also found that focusing protection on highly disturbed areas could actually increase variability in yields and biomass, especially when degraded reef reserves were distant and poorly connected to the meta-population. Our findings have implications for the design and implementation of reserve networks in the presence of stochastic, patchy environmental disturbances.","Marine","Royal Melbourne Institute of Technology"
