"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Development of Primary Cell Culture Systems From Marine Invertebrates For Use in Toxicology.","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/Development-of-Primary-Cell-Culture-Systems/99515184002346?institution=44SUR_INST","Claudia. Birmelin","1998","Primary cell cultures of the major bio transformation organ in two species of aquatic invertebrate from different phyla, i. e. principally the digestive gland of the marine mussel Mytilus edulis (Mollusca) and also the hepatopancreas of the red swamp crayfish Procambarus clarkii (Arthropoda), as well as M. edulis gill, were developed and investigated for potential use in toxicological studies. Suspension cultures of M. edulis digestive gland cells contained a mixture of smaller cell types (basophilic cells, duct epithelial cells, crypt or undifferentiated cells, blood cells and lipid-rich cells) and large lysosomal digestive cells. Smaller cell types survived at a viability of over 50% after 2 weeks in culture whereas the more fragile digestive cells deteriorated rapidly (viability below 50% after 2 days). No cell proliferation was observed. Analysis of DNA integrity in freshly isolated M. edulis digestive gland cells using the single cell electrophoresis ('comet') assay revealed that trypsin caused significant DNA strand breakage, indicating that the use of trypsin in tissue dissociation procedures should be avoided. Freshly isolated M. edulis digestive gland cells had similar or slightly lower biotransformation enzyme (benzo[a]pyrene hydroxylase[BPH], glutathione S-transferase [GST] and NADH-DT diaphorase [DTD]) and antioxidant enzyme (superoxide dismutase [SOD], catalase) activities than comparable subcellular fractions of whole tissue. A time-course study in M. edulis digestive gland cells cultured for 4 days revealed changes in enzyme activities possibly indicative of differential cell survival, i. e. biotransformation enzyme (GST, DTD and cytochrome P450-dependent BPH) activities decreased more rapidly over time than antioxidant enzyme (SOD and catalase) activities. This may be due to the capacity for xenobiotic metabolism being primarily located in the large digestive cells compared to antioxidant functions being found in all cell types. Exposure of M. edulis digestive gland cells to benzo[a]pyrene resulted in elevated protein levels in Western blot analysis using anti-fish CYP1A and hsp70 antibodies, but identification of the former was not possible due to the low specificity of the CYP1A antibodies employed. In an attempt to apply the primary cell culture in a novel approach to biomonitoring, a comparison of two field populations of M. edulis using radiolabelled digestive gland cells was undertaken using 2-D gel electrophoresis. Digestive gland cells from a polluted site showed significant elevations of at least 10 newly synthesized proteins of 30-57 kDa molecular weight. Finally, in order to compare tissue- and species-specific differences, cell dissociation techniques for M. edulis digestive gland cells were applied to M. edulis gill cells and P. clarkii hepatopancreas cells and the toxic action of the organophosphate pesticide fenitrothion via metabolism to fenitroxon was investigated. Enzyme activities studied were acetylcholinesterase (AChE), carboxyl esterase (CbE), BPH and GST in M. edulis cells, and AChE, 7-ethoxyresorufin O-deethylase (EROD) and GST in P. clarkii cells. In all three primary cell cultures, the same pattern of enzyme modulation became apparent with esterase activities (AChE, CbE) being inhibited, and GST activity slightly elevated upon exposure to fenitrothion. M. edulis and P. clarkii cells metabolized fenitrothion to its toxic metabolite, fentrooxon, and a second metabolite, 3-methyl-4-nitrophenol was detected in P. clarkii cells but not in M. edulis cells. The use of CYP-inhibitors indicated that CYP plays a major role in the metabolism of fenitrothion but that different CYP isoforms may be involved in M. edulis compared to P. clarkii. . Overall, it was demonstrated that primary cell cultures from M. edulis digestive gland and P. clarkii hepatopancreas contain cell types, enzyme and metabolic characteristics similar to intact tissues, and that short-term studies using these cell cultures can make a significant contribution to understanding xenobiotic metabolism and cellular toxicity in sentinel species. This may aid the interpretation of ecotoxicological and biomonitoring studies.","Marine","University of Surrey"
"Measurements of Canine Insulin Sensitivity and The Effect of Marine Fish Oil Dietary Supplementation.","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/Measurements-of-Canine-Insulin-Sensitivity-and/99511474802346?institution=44SUR_INST","Andrew J. Irvine","2000","Obesity and diabetes are common in dogs, which in human studies have been linked to derangements in insulin sensitivity and macronutrient metabolism. However, unlike human based research, insulin resistance and its consequences have not been extensively studied in the dog. It was therefore the aim of this thesis to establish a suitable method to measure insulin sensitivity in dogs and to investigate the effect of marine fish oil (MFO) supplementation. The glucose/insulin minimal model used to analyse data from the intravenous glucose tolerance test (IvGTT) was constructed from published literature and validated using data from the literature and other groups. To test reproducibility in vivo, three dogs were investigated six times using the IvGTT with model analysis. All dogs showed mean values for insulin sensitivity (S1) of 1.05, 0.75 and 0.76 x104 min-1pM-1, and glucose effectiveness (S G) of 3.32, 2.27 and 2.93 x102 min-1. Mean intraindividual coefficients of variation of 16% (S1) and 46 % (SG) were found. Measures of insulin sensitivity as assessed by the oral and intravenous glucose tolerance tests (OGTT and IvGTT) and the insulin tolerance test (ITT) were each made once in five dogs. The OGTT was considered unsuitable due to rises in plasma glucose late in the test, which were possibly a result of the glucose dose used. Of the other tests the IvGTT appeared more sensitive as the ITT classified a possibly insulin insensitive dog as the most insulin sensitive of the group (IvGTT S1 = 0.53 x 104 min-1pM-1 (range 0.53-2.76), ITT k3-15 = 8.15%/min (range 6.40-8.15)). To assess the effect of MFO supplementation, 6 dogs were compared with MFO enriched and unenriched diets. Intakes of 0.08g EPA and 0.06g DHA per 100g food resulted in high levels of incorporation in red blood cell membranes. Testing with an IvGTT at the end of each diet found no observed effects on insulin sensitivity in the group as a whole. However one dog with a reduced insulin sensitivity (0.53 x104 min-1pM-1) did show an improvement with MFO supplementation (0.94 x 104 min-1pM-1). In conclusion, insulin sensitivity in the dog can be reliably assessed by a number of measures but the best of these appears to be the IvGTT with minimal model analysis. Dietary manipulation to increase intake of MFO does not appear to improve insulin sensitivity in normal dogs. Further studies might focus on dogs with known insulin resistance or those with risk factors for resistance such as age, breed and body composition.","Marine","University of Surrey"
"Social aspects of microplastics in the marine environment","https://openresearch.surrey.ac.uk/esploro/outputs/report/Social-aspects-of-microplastics-in-the/99511541302346?institution=44SUR_INST","K Wyles; V Hidalgo-Ruz; S Pahl; A Anderson","2015","None","Marine","University of Surrey"
"Perceived risks and benefits of recreational visits to the marine environment: Integrating impacts on the environment and impacts on the visitor","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Perceived-risks-and-benefits-of-recreational/99516646302346?institution=44SUR_INST","KJ Wyles; S Pahl; RC Thompson","01/02/2014","Marine environments provide a range of important ecosystem goods and services. To ensure the sustainability of this environment, we require an integrated understanding of the activities taking place in coastal environments that takes into account the benefits to human visitors but also the risks to the environment. This paper presents two studies on the perceived risks and benefits associated with recreational visits to rocky shores in the UK and internationally. Marine experts and recreational users of the coast responded to questionnaires that explored the marine awareness and wellbeing effects of different activities on the visitor and, in turn, the perceived harmfulness of these activities to the environment. Two studies found that a visit to a rocky shore was seen to improve visitors' awareness regarding the marine environment as well as their wellbeing (with some activities being calming such as sunbathing and relaxing, and others exciting such as rock pooling). However, this was perceived to be at a cost to the environment, as some activities were noted to have detrimental effects on the habitat. Marine experts and coastal users gave very similar answers, as did British (Study 1) and international respondents (Study 2). Using an integrative approach, the perceived impacts on both the environment and visitor were then explored together. Walking and rock pooling were seen to provide considerable wellbeing benefits but had high negative impacts on the environment. In contrast, resource focussed activities such as fishing, bait collecting and crabbing were perceived as less important for visitor wellbeing yet also had negative environmental impacts. Using this integrative approach, this analysis begins to suggest priorities for management that benefits both the environment and the recreational users.","Marine","University of Surrey"
"Impact of the occupational environment of a submerged submarine on cardiometabolic health of Royal Navy submariners","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Impact-of-the-occupational-environment-of/99534423702346?institution=44SUR_INST","Frances Gunner; Michael Lindsay; Pieter Brown; Anneliese Shaw; Trish Davey; Susan Lanham-New; Bruce Griffin; Joanne Fallowfield","16/03/2020","Objective: To determine the effect of prolonged exposure to a submarine environment on biomarkers of cardiometabolic risk in Royal Navy (RN) submariners.","Navy","University of Surrey"
"A decision making aid for evaluating total ship system effectiveness.","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/A-decision-making-aid-for-evaluating/99515173702346?institution=44SUR_INST","Bryan Roy. Olive","1982","The aim of this study was to contribute to the knowledge of Total Systems theory and methodologies, by developing an aid to decision making on the effectiveness of complex man-machine organisations. Sponsored by the Ministry of Defence (Navy) as a collaborative research project, the study was to be based on Royal Navy ships and also linked with certain MOD(N) projects working on related effectiveness problems. Initial pre-feasibility, then feasibility studies established a simple model of Effectiveness as the combination of Availability, Performance and Human Factors, which was followed by a more thorough examination of the Availability Function. The development of an Information System designed for the collection and analysis of reliability and maintainability data was central to this phase of the research. This culminates in a comprehensive description of the Phase I hardware, software requirements and information distribution network to be installed and operating commencing in 1983. The Human Factors research was linked to two additional Ministry of Defence (Navy) projects who made available the Human Factors data. This data, collected from five ships of the Type 42 Guided Weapons Destroyer Class, was concerned with the Operations Room organization. Using this data base, a subjective analysis resulted in key indicators being produced which were used with a rating scale technique to develop profiles. Following a systemic overview three interactive indicators - Variable Disjunction of Information, Knowledge and Information Processing were used as the basis of an Information Transfer Function conceptual model. This model, when combined with Systems Interaction Diagrams enabled a Methodology to be designed which was evaluated against a three man-function element within a total Operations Room complement of 33 men. On the premise that the Human Factors function could be transformed to metric data the framework of a Human Factors model was developed, based on an existing Total Ship Availability Model with the potential that these could be combined to produce an Effectiveness model. The information System, the proposed Methodology and the framework of a Ship Effectiveness Model were then incrementally and theoretically linked in order to develop the organisation of a decision making aid for evaluating the effectiveness of complex man-machine systens. The research was not intended to test or validate the decision making aid, as aspects of this will need to be approved by Ministry of Defence (Navy) authorities before proceeding to the next phase of implementing the results so far produced.","Navy","University of Surrey"
"A Study of Functionalized Aromatic Compounds and Their Applications.","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/A-Study-of-Functionalized-Aromatic-Compounds/99516549602346?institution=44SUR_INST","Ian. Hamerton","1991","The present work has been conveniently divided into two separate sections, and it is necessary to explain the need for this unusual course of action. As outlined in the Acknowledgement section, this research work was funded by two separate bodies, the U.S. Navy and the Ministry of Defence. The first year's work was initally intended to be solely a single year's research post and the U.S. Navy funding provided was only ever intended to be sufficient for that time. However, after several months into the research programme, the opportunity to pursue a Ph.D. was facilitated by the attainment of a generous S.E.R.C./M.o.D. grant. The materials synthesized and characterized in the two volumes are closely related and find use in similar fields of application. In particular the allyl-functionalized derivative of Bisphenol-A, 2,2'-bis(3-allyl-4-hydroxyphenyl)isopropylidene figures particularly strongly in both areas of the research as both a parent compound for a number of Surface acoustic wave (SAW) vapour sensor coatings, and also as the parent compound for several potential matrix resins in the second section of the research. The two funding bodies are quite discrete from one another and during the course of the preparation of this thesis large portions of manuscript were edited by supervisors/consultants from both establishments. In the interests of discretion it was decided at a very early stage to divide the thesis into two, thus enabling each volume to be safely submitted for discussion without fear of causing any offence to either funding body.","Navy","University of Surrey"
"Coordinated trajectory planning for efficient communication relay using multiple UAVs","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Coordinated-trajectory-planning-for-efficient-communication/99512103902346?institution=44SUR_INST","H Oh; S Kim; J Suk; A Tsourdos","01/01/2013","This paper investigates the use of small UAVs as communication relay nodes for expanding communications links and improving communication quality, primarily for a fleet of ground or navy vessels. An airborne relay in ground/maritime space can effectively connect to units operating over the horizon, beyond normal communication range, or under limited satellite communication environments. For efficient UAV communication relay, this paper firstly deals with the UAV deployment for stationary communication nodes, which finds the fixed optimal location of UAVs to improve the connectivity of a wireless network. Then, considering movements of vessels and constraints of the fixed-wing UAV in a dynamic environment, this paper proposes a decentralised nonlinear model predictive trajectory planning strategy. By exploiting motion estimates of vessels and states of UAVs, the trajectory planning algorithm finds a control input sequence over a certain time horizon, which optimises network connectivity. Numerical simulations are performed with different number of UAVs for both stationary and manoeuvring naval vessels to verify the feasibility and benefit of the proposed approach. © IFAC.","Navy","University of Surrey"
"Scaling behavior of wind speed in the coast of Brazil and the South Atlantic Ocean: The crossover phenomenon","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Scaling-behavior-of-wind-speed-in/99679665002346?institution=44SUR_INST","José Vicente Cardoso Santos; Noéle Bissoli Perini; Marcelo Albano Moret; Erick Giovani Sperandio Nascimento (Author); D.M. Moreira","15/02/2021","Meteorological data collected using ocean buoys are very important for weather forecasting. In addition, they provide valuable information on ocean–atmosphere interaction processes that have not yet been explored. Accordingly, data collection using ocean buoys is well established around the world. In Brazil, ocean buoy data are obtained by the Brazilian Navy through a monitoring network on the Brazilian coast, which has high potential for wind power generation. In this context, the present study aimed to analyze the scaling behavior of wind speed on the Brazilian coast (continental shelf), South Atlantic Ocean and coast of Africa in order to determine long-range correlations and acquire more information on the crossover phenomenon at various scales. For this purpose, the detrended fluctuation analysis technique and numerical simulation with the Weather Research and Forecasting mesoscale model were used. The results from buoys show that wind speed exhibits a scaling behavior, but without the crossover phenomenon in the Brazilian coast, South Atlantic Ocean and coast of Africa, indicating the dependence of the phenomenon by the terrestrial surface, suggesting influence on the wind power generation. Buoy data from the South Atlantic Ocean and coast Africa showed a subdiffusive behavior (α≥1), whereas those from the Brazilian coast indicated persistence (0.5<α<1), except for the confluence region of Porto Seguro, which indicated anti-persistence (α=0.48). The numerical simulations using the WRF mesoscale model showed a subdiffusive behavior on the Brazilian coast, and no persistence was reproduced in most coastal buoys. The findings support deeper understanding of the wind regime and its associated properties, with particular attention to the Brazilian continental shelf, suggesting that the methodology is useful for assessing the potential of offshore wind power generation.","Navy","University of Surrey"
"A Qualitative Exploration of UK Military Veterans’ Experience and Understanding of Morality and Wellbeing","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/A-Qualitative-Exploration-of-UK-Military/99598318802346?institution=44SUR_INST","JASMINE ALEX PERIS","30/09/2021","The construct of Moral Injury has gained traction in the literature on military veteran distress, however there are limitations in the evidence base which are preventing advancements in research. First, research often fails to distinguish between two widely cited, yet distinct definitions of MI. The two models conceptualise perpetration-based experiences and betrayal-based experiences respectively, which have been shown to have different outcomes in the literature. Further, Moral Injury is a clinician developed construct and there is a lack of research seeking to explore the qualitative experiences of veterans. Finally, UK research has tended to conceptualise Moral Injury using a perpetration-based model and it is unclear to what extent a betrayal-based model is relevant to this population. 
 
This study aimed to explore UK military veterans understanding of morality, and the ways in which this was ‘injured’ in relation to their military experiences, through the use of semi structured interviews. During the initial stages of an inductive reflexive thematic analysis, it was identified that participants described experiences consistent with a model of betrayal-based Moral Injury and the paper therefore sought to provide an interpretation of participants experiences though this theoretical lens. The analysis constructed two subthemes: (1) ‘what’s’ right’: a military moral compass, and (2) betrayal of what’s right by leaders and systems. 
 
The findings of this research demonstrated the usefulness of a model of betrayal-based Moral Injury to explore the experiences of UK military veterans and thus poses important implications for future Moral Injury research and clinical practice. It is recommended that future research continues to delineate between perpetration and betrayal-based Moral Injury and that intervention research considers specific components of betrayal-based Moral Injury in their development and research.","Navy","University of Surrey"
"The Development of the Iranian Oil Industry 1901-1971.","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/The-Development-of-the-Iranian-Oil/99512145302346?institution=44SUR_INST","Fereidun. Fesharaki","1974","The aim of the project was a comprehensive study of the Iranian oil industry in general, and the National Iranian Oil Company in particular, over the past seventy years. Part I of the dissertation described the historical background to 1951. It dealt with the various concession agreements, the impact of oil revenues on the Iranian economy and the state of the domestic distribution network. Part II was concerned with the activities of NIOC and the Iranian Government in exercising a firmer control over the Iranian oil industry in the period 1951-71. The concessionary and non-concessionary agreements were considered and an analysis was made of the profitability of each type of contract. The role of OPEC and its influence on the Iranian oil industry was also examined. Finally, the effect of oil revenues on the domestic economy was investigated and contrasted with the period up to 1951. Part III dealt with the domestic activities of NIOC in the period 1951-71. It reviewed the objectives of the Company and the manner of their implementation. Thus, exploration, production, distribution and transport were studied. The growth of Iranian demand was next considered and this led to the investigation of the apparent imbalance in patterns of supply and demand, its effects, and the examination of possible remedies. Also, prices, profits and costs of NIOC were analysed. It was shown that the government's attitude towards prices was the single most important factor in causing the imbalance between the supply and demand. Moreover, the price stabilization policy resulted in cross-subsidization which detrimentally affected some regions. Finally, it was shown that the Company' s activities could not be judged on a purely commercial basis and that the government's intervention, direct and indirect, has had a major effect on its development.","Navy","University of Surrey"
"Accurate ion beam analysis.","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/Accurate-ion-beam-analysis/99511046202346?institution=44SUR_INST","Ghislain. Boudreault","2002","This thesis primarily deals with accuracy obtainable when using IBA (Ion Beam Analysis) techniques to characterize materials. RBS (Rutherford Backscattering Spectrometry) is the main technique used, together with EBS (Elastic Backscattering Spectrometry), ERDA (Elastic Recoil Detection Analysis) and NRA (Nuclear Reaction Analysis). An exhaustive literature review on these analytical methods is made in connection with accuracy issues such as stopping powers and multiple scattering. The experimental set-ups and procedures are described, with emphasis laid on critical aspects of work where the highest accuracy is required. The instrumentation for dosimetry on ion implanters is first estabhshed at the 1% level for high-dose heavy implants in silicon. A new parameterisation of He stopping power in Si is used, and this latter material, via the surface yield, is used as a calibration standard. A precision (standard uncertainty) in the determination of implantation doses by RBS is conclusively demonstrated at 1.5%. The IBA DataFurnace code is validated for such accurate analysis, which can now be made routinely and rapidly. The certified Sb sample IRMM-302/BAM-L001, which has a certification of 0.6% traceable to the international standard of weight in Paris, is measured, and more importantly this measurement demonstrates the reliability of the stopping power parameterisation at 1.4%. Using conventional ERDA, the H dose of an amorphised Si wafer, implanted with 6-keV H+ ions, is found to be 57.8(1.0)x1015 at/cm2, which is a 1.8% standard uncertainty. The estimated combined uncertainty of this measurement is ~6%, and this mainly comes from the determination of the ERDA solid angle by using standard Kapton. The Kapton composition is carefully determined using RBS. The RBS solid angle is obtained using the amorphised silicon surface yield as a calibration standard as in the dosimetry analysis mentioned above. The ERDA H absolute dose obtained is compared with the results from other participants from all over the world in a Round Robin exercise, which includes measurements by using both He-ERDA and HI-ERDA (Heavy Ion-ERDA) together using various detectors. The results from each participant are given and compared. The overall absolute dose obtained of the implant is 57.0(1.2)x1015 H/cm2, and this represents an inter-lab reproducibility of 2.2% (standard uncertainty). Unstable surface hydrogen contamination was observed, and this surface peak was resolved by some of the methods. This implant can now be used as a standard for quantitative analysis of hydrogen. Low-fluorine content SiO2:F films are analysed by RBS for absolute fluorine concentration determination. Prior to the RBS analysis, the uniformity of the films and stability of F under beam irradiation is investigated. Because the RBS is not very sensitive to F and the F signal has a large matrix background, an internally consistent method of data handling, which enables the relative collected charge to be determined very precisely for the spectra from different samples, is developed. This method has as a parameter the F content, which is then extracted iteratively. A F concentration of 10 at% is determined with an estimated uncertainty of 10% (one percentage point, i.e. 10 +/- 1%). The O stopping powers are found to be the main factor governing the accuracy of the absolute determination of the F content. All the other uncertainties add up to only ~1%. The elemental composition of residual deposits from an ion implanter is thoroughly investigated using several complementary analytical methods, namely, RBS, BBS and NRA. Preliminary SEM/EDAX results are used as a guide. Depth profiles of such non-homogeneous, non-fiat and brittle samples are obtained, which give an indication of the concentration of each element present. From this complete IBA elemental study, some unprecedented light is brought on both the history of the implanter and the way in which these deposits are formed. Such an investigation is essential for a better understanding and the development/miniaturisation of semiconductors as it impressively pushes the boundaries of accuracy obtainable in IBA material characterisation.","Navy","University of Surrey"
"Source Distance Perception with Reverberant Spatial Audio Object Reproduction of Real Rooms","https://openresearch.surrey.ac.uk/esploro/outputs/conferencePresentation/Source-Distance-Perception-with-Reverberant-Spatial/99633065702346?institution=44SUR_INST","Sandeep Chitreddy (Author); PHILIP J B JACKSON (Author)","2020","A sound source's apparent distance provides information about spatial relations that can have primary salience relative to other dimensions, including azimuth and elevation in the scene of a story told in 3D. Having methods to create a sense of presence and to control this attribute in immersive content are therefore valuable capabilities in sound design, particularly in object-based audio. This paper examines the ability of the reverberant spatial audio object (RSAO) to cue apparent source distance, using acoustic parameters extracted from publicly-available spatial room impulse responses (RIRs) of real environments measured at a range of source-receiver distances. The RSAO's spatio-temporal reverb representation derived from the directional B-format RIRs encoded the timing, direction and timbre of early reflections, as well as the onset, colouration and decay times of the late reverberation, which were rendered over a 42.1 setup in an acoustically- treated listening room to provide a quasi-transparent pipeline for the reproduced room impression, from recording to listening. An objective analysis of re-synthesised RIRs and re-estimated parameters demonstrated the pipeline's transparency for most parameters. However spectral leakage of bandpass filters in the late tail encouraged reverb time convergence across bands. Formal listening tests evaluated the apparent source distance that participants perceived via a multi-stimulus rating method. Statistical analysis indicates participants perceived reproduced distance changes, with logarithmic distance resolution inside the rooms' critical distance. Beyond this, ratings tended to saturate. These effects were clearer in the large hall than in the classroom, and for the voice source than the percussion. The results suggest that the RSAO can provide appropriate cues for source distance perception with resolution comparable to natural sound fields. Further work will investigate how distance perception performs across reproduction setups and develop methods to extrapolate source distance by adapting the RSAO parameters.","Navy","University of Surrey"
"Competence to Practice on Deployed Military Operations: Preparing Military Nurses for their Role","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/Competence-to-Practice-on-Deployed-Military/99514158402346?institution=44SUR_INST","Steven Paul Beaumont","16/08/2013","None","Navy","University of Surrey"
"Defence Policy under the Labour Government: Operational Dynamism and Strategic Inertia’","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Defence-Policy-under-the-Labour-Government/99513208202346?institution=44SUR_INST","PTA Dyson","05/2011","This article examines the process and outcome of defence reform under the Labour government, with a particular focus on the structuring of military input to defence planning. It argues that UK defence reform has been characterised by dynamism at the tactical and operational levels but that organisational politics between the services has impacted upon decisions surrounding defence capability procurement and force posture. The core executive has been able to structure military input to defence planning effectively at the tactical and operational levels. However, the core executive's capacity to provide clear guidance on the balance to be struck between capabilities and force postures relevant to contemporary and future conflict scenarios has been impeded by the British electoral cycle. Neo-classical realism provides, therefore, compelling analytical leverage in conceptualising British defence reform.","Navy","University of Surrey"
"Putting Lethal Force on the Table: How Drones Change the Alternative Space of War and Counterterrorism","https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Putting-Lethal-Force-on-the-Table/99512538202346?institution=44SUR_INST","Joshua Andresen","30/05/2017","Contrary to the prevailing view that drones spare civilian lives, this paper argues that drones actually place more civilians at risk. The reason is simple: drones are used outside areas of active hostilities in civilian populated areas where no other weapon could be used. The oft-repeated mantra that drones are more precise and less destructive and therefore spare more civilian lives rests on a false comparison. Many commentators wrongly assume that if we were not using drones, we would be using some less precise and more destructive alternative, such as cruise missiles. Apart from the difficulties in deploying cruise missiles covertly and their inability to strike with drone accuracy, cruise missile strikes in civilian populated areas would almost certainly violate the laws of distinction and proportionality and, even if technically legal, would be politically unpalatable. Drones thus put lethal force on the table where it would otherwise be absent and they highlight the lack of law designed to regulate their use. Because the law of armed conflict was developed for active war zones, it is inadequate to govern drone strikes in areas away from active hostilities. As a result, the laws of distinction and proportionality, which govern the use of lethal military force, must be reformulated for drone strikes. Rather than focusing solely on the commander’s intent to target enemy combatants, distinction should require a functional analysis of the geographic area to be destroyed by a strike—the death zone. Where the death zone by its nature, location, purpose or use is substantially a civilian object, such as an outdoor market or a civilian apartment building, the death zone as a whole should be deemed a civilian object, regardless of the presence of an otherwise valid military objective, such as an enemy militant. Once a target satisfies distinction, our assessment of proportionality should take into account not only the civilian casualties likely to result from the strike, but also the strategic costs and negative secondary effects of deploying aerial strikes in civilian areas.","Navy","University of Surrey"
"FAME-ViL: Multi-Tasking Vision-Language Model for Heterogeneous Fashion Tasks","https://openresearch.surrey.ac.uk/esploro/outputs/conferencePaper/FAME-ViL-Multi-Tasking-Vision-Language-Model-for-Heterogeneous/99731366402346?institution=44SUR_INST","Xiao Han; Xiatian Zhu; Yi-Zhe Song; Tao Xiang","27/02/2023","FAME-ViL: Multi-Tasking Vision-Language Model 
for Heterogeneous Fashion Tasks 
Xiao Han1,2 Xiatian Zhu1,3 Licheng Yu Li Zhang4 Yi-Zhe Song1,2 Tao Xiang1,2 
1 CVSSP, University of Surrey 2 iFlyTek-Surrey Joint Research Centre on Artificial Intelligence 
3 Surrey Institute for People-Centred Artificial Intelligence 4 Fudan University 
{xiao.han, xiatian.zhu, y.song, t.xiang}@surrey.ac.uk 
lichengyu24@gmail.com lizhangfd@fudan.edu.cn 
Abstract 
In the fashion domain, there exists a variety of vision- 
and-language (V+L) tasks, including cross-modal retrieval, 
text-guided image retrieval, multi-modal classification, and 
image captioning. They differ drastically in each individ- 
ual input/output format and dataset size. It has been com- 
mon to design a task-specific model and fine-tune it in- 
dependently from a pre-trained V+L model (e.g., CLIP). 
This results in parameter inefficiency and inability to ex- 
ploit inter-task relatedness. To address such issues, we pro- 
pose a novel FAshion-focused Multi-task Efficient learn- 
ing method for Vision-and-Language tasks (FAME-ViL) in 
this work. Compared with existing approaches, FAME-ViL 
applies a single model for multiple heterogeneous fashion 
tasks, therefore being much more parameter-efficient. It 
is enabled by two novel components: (1) a task-versatile 
architecture with cross-attention adapters and task-specific 
adapters integrated into a unified V+L model, and (2) a sta- 
ble and effective multi-task training strategy that supports 
learning from heterogeneous data and prevents negative 
transfer. Extensive experiments on four fashion tasks show 
that our FAME-ViL can save 61.5% of parameters over 
alternatives, while significantly outperforming the conven- 
tional independently trained single-task models. Code is 
available at https://github.com/BrandonHanx/FAME-ViL","Navy","University of Surrey"
"Solastalgia","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/Solastalgia/99608566402346?institution=44SUR_INST","MARY ELLIOTT ROLLE","28/05/2021","""The first part of this thesis is a climate change novel called Solastalgia. In 2058, climatologist Clyde Factor travels to London to join the prestigious but mysterious Institute. Only after he arrives is he told that the job will involve time travel. Paired with Eleanor DeQuincy, a hard-headed criminologist, Clyde becomes part of team three, whose study proposes using violent ecoterrorist attacks to incite early action on climate change and save the human species. Six teams compete to have their project chosen for implementation, altering the course of history. But only one project will be selected, and time is running out. Factor and DeQuincy travel to a number of disturbing events, watching horrendous effects unfold with a disquieting prior knowledge of what will happen, and a mandate not to intervene. These horrors are balanced by opportunities to see the world as it had been when they were younger, but these moments also remind them of all they’ve lost. 
 
The second part of this thesis is a critical commentary exploring the relationship between climate fiction and readers, particularly how climate fiction can reflect the personal psychological journeys of authors, characters, and readers. It provides an overview of ecocriticism and climate fiction criticism, and analyses the ways in which climate fiction overlaps with protest fiction, discussing the import of portraying affect and trauma in climate fiction. Finally, these elements are discussed in the context of the creative project, Solastalgia. Overarchingly, the commentary argues that climate fiction is a form of protest fiction in which authors and readers interact in traumatic future worlds that reflect and predict their personal experiences within the slow trauma of climate change, and that careful use of trauma and affect can heighten the emotional connection between story and reader, which can make climate fiction more effective protest fiction.""","Navy","University of Surrey"
"Physicochemical measurements by gas chromatography.","https://openresearch.surrey.ac.uk/esploro/outputs/doctoral/Physicochemical-measurements-by-gas-chromatography/99514167702346?institution=44SUR_INST","Robert Andrew. McGill","1988","First the method of gas-liquid chromatography (GLC) has been used to obtain partition coefficients, K, at infinite dilution on polymeric and non-polymeric phases. About 30-40 solutes were studied per stationary phase. Secondly the method of gas-solid chromatography has been used to obtain adsorption isotherms for a series of adsorbents by the technique of elution by characteristic point (ECP). A single injection of a gas or vapour suffices to obtain the isotherm, and then the limiting Henry's law constant, Kh, for adsorption at low surface coverage. About 20-30 solutes were studied per adsorbent. Experiments were carried out at several levels of relative humidity (RH) 0%, 31% and 53%. The solute compounds used were chosen so as to have a wide range of properties such as polarity (pi*2), hydrogen-bond acidity (alpha[H]2), and hydrogen-bond basicity (beta[H]2). The results as log partition coefficients or -log Henry's constants were analysed by multiple linear regression analysis using equations such as: -LogK[H] or LogK = SPo + s.pi* 2 + a.alpha[H]2 + b.beta[H]2 + 1. LogL[18] where L[18] is the solute Ostwald absorption coefficient on n-hexadecane. In this way, the selectivity of the liquid polymeric phase or solid adsorbent towards classes of compound was investigated and equations for the prediction of further values of LogK or LogK[H] formulated. In parallel with the measurement of partition coefficients on liquid polymeric phases by GLC in this work, partition coefficients for the polymers have been determined using surface acoustic wave (SAW) devices by coworkers at the Naval Research Laboratory, Washington. The results for a series of 8-9 solutes in six polymeric phases show that partition coefficients and patterns of responses predicted through GLC experiments are the same as those found experimentally using coated SAW devices. Hence GLC can be used to evaluate possible coating materials, and by the technique of multiple linear regression analysis, to predict SAW responses for a multitude of vapours.","Navy","University of Surrey"
